,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
0,108,基隆市信義區深澳坑路2之5號11樓之7,信義區,23.0,房地(土地+建物),1081025,0850426,套房(1房1廳1衛),1,0,1,,無,35998,False
1,108,基隆市仁愛區仁一路95巷22號,仁愛區,39.0,房地(土地+建物),1081028,0691113,公寓(5樓含以下無電梯),3,1,1,,無,57283,False
2,108,基隆市信義區深澳坑路172巷87之5號2樓,信義區,21.0,房地(土地+建物),1081018,0870610,公寓(5樓含以下無電梯),3,2,2,,無,29269,False
3,108,基隆市仁愛區曲水街22巷3號,仁愛區,52.0,房地(土地+建物),1080927,0561101,透天厝,2,3,1,,無,51493,False
4,108,基隆市仁愛區忠三路10號,仁愛區,27.0,房地(土地+建物),1081015,0810907,華廈(10層含以下有電梯),6,3,10,,有,50526,False
5,108,基隆市信義區義六路34巷4號2~3樓,信義區,50.0,房地(土地+建物),1080925,0580306,公寓(5樓含以下無電梯),7,0,7,,無,60241,False
6,108,基隆市安樂區樂利三街8巷35號4樓,安樂區,24.0,房地(土地+建物),1081016,0840504,住宅大樓(11層含以上有電梯),4,2,2,,有,43327,False
7,108,基隆市安樂區武聖街152號2樓,安樂區,29.0,房地(土地+建物),1081024,0790523,公寓(5樓含以下無電梯),3,2,1,,無,28944,False
8,108,基隆市安樂區中平街58號,安樂區,45.0,房地(土地+建物),1081016,0630305,透天厝,3,2,2,,無,28019,False
9,108,基隆市暖暖區東勢街20之3號,暖暖區,39.0,房地(土地+建物),1080929,0691209,公寓(5樓含以下無電梯),3,2,2,,無,35904,False
10,108,基隆市暖暖區源遠路193巷12之2號,暖暖區,39.0,房地(土地+建物),1080528,0690428,公寓(5樓含以下無電梯),3,2,1,,無,33156,False
11,108,基隆市中正區觀海街71號7樓,中正區,20.0,房地(土地+建物),1080926,0880114,住宅大樓(11層含以上有電梯),4,2,2,,有,34199,False
12,108,基隆市七堵區百二街36號5樓,七堵區,15.0,房地(土地+建物),1080922,0930503,公寓(5樓含以下無電梯),4,2,2,,無,50400,False
13,108,基隆市安樂區中和路168巷15弄15號,安樂區,24.0,房地(土地+建物),1080930,0840117,公寓(5樓含以下無電梯),2,1,1,,無,34727,False
14,108,基隆市安樂區中和路168巷15弄7號,安樂區,24.0,房地(土地+建物),1080926,0840117,公寓(5樓含以下無電梯),2,2,1,,無,26257,False
15,108,基隆市七堵區長安街233巷12號,七堵區,23.0,房地(土地+建物),1081022,0850429,華廈(10層含以下有電梯),3,2,2,,有,40025,False
16,108,基隆市暖暖區東碇路314號2樓,暖暖區,22.0,房地(土地+建物)+車位,1080914,0860623,華廈(10層含以下有電梯),3,2,2,坡道機械,有,43292,False
17,108,基隆市七堵區泰安路23之43號,七堵區,40.0,房地(土地+建物),1081014,0680417,公寓(5樓含以下無電梯),5,2,2,,無,35977,False
18,108,基隆市暖暖區東勢街8之14號,暖暖區,39.0,房地(土地+建物),1081005,0691209,公寓(5樓含以下無電梯),4,2,2,,無,37518,False
19,108,基隆市信義區東信路154巷23號2樓,信義區,31.0,房地(土地+建物),1080914,0770706,公寓(5樓含以下無電梯),3,2,2,,無,49879,False
20,108,基隆市中正區調和街19之1號5樓,中正區,32.0,房地(土地+建物),1080923,0760323,公寓(5樓含以下無電梯),4,2,2,,無,28557,False
21,108,基隆市信義區東明路77巷192號3樓,信義區,29.0,房地(土地+建物),1081003,0790601,公寓(5樓含以下無電梯),3,2,1,,無,35211,False
22,108,基隆市信義區深澳坑路2巷4號7樓　,信義區,23.0,房地(土地+建物)+車位,1081019,0850426,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,31854,False
23,108,基隆市中正區和平街27號二樓,中正區,34.0,房地(土地+建物),1081027,0741213,公寓(5樓含以下無電梯),3,2,1,,無,26712,False
24,108,基隆市仁愛區劉銘傳路104巷60之2號,仁愛區,37.0,房地(土地+建物),1080924,0710508,公寓(5樓含以下無電梯),3,2,1,,無,34978,False
25,108,基隆市信義區深澳坑路6巷280號3樓,信義區,20.0,房地(土地+建物)+車位,1081006,0881006,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,24663,False
26,108,基隆市信義區正信路151巷17號,信義區,48.0,房地(土地+建物),1080926,0601129,公寓(5樓含以下無電梯),2,2,1,,無,35026,False
27,108,基隆市七堵區工建路122號6樓,七堵區,22.0,房地(土地+建物),1081014,0861202,住宅大樓(11層含以上有電梯),3,2,2,,有,43722,False
28,108,基隆市安樂區安一路100巷293之4號,安樂區,36.0,房地(土地+建物),1081020,0720331,公寓(5樓含以下無電梯),3,2,1,,無,41237,False
29,108,基隆市七堵區百三街116之4號,七堵區,39.0,房地(土地+建物),1081012,0691217,公寓(5樓含以下無電梯),3,2,1,,無,34554,False
30,108,基隆市暖暖區碇內街251號四樓,暖暖區,24.0,房地(土地+建物),1081015,0840808,套房(1房1廳1衛),1,1,1,,無,28016,False
31,108,基隆市暖暖區暖中路207號2樓,暖暖區,48.0,房地(土地+建物),1081031,0600120,公寓(5樓含以下無電梯),3,1,1,,無,21607,False
32,108,基隆市暖暖區碇內街189號,暖暖區,24.0,房地(土地+建物),1081009,0840808,華廈(10層含以下有電梯),3,2,2,,有,51167,False
33,108,基隆市安樂區樂利二街62巷113號四樓,安樂區,24.0,房地(土地+建物)+車位,1080923,0841002,華廈(10層含以下有電梯),3,2,1,坡道平面,有,37165,False
34,108,基隆市暖暖區暖中路37之11號,暖暖區,38.0,房地(土地+建物),1081010,0701110,公寓(5樓含以下無電梯),3,2,1,,無,29167,False
35,108,基隆市安樂區新西街7巷6號,安樂區,51.0,房地(土地+建物),1080927,0570125,透天厝,3,2,2,,無,27205,False
36,108,基隆市安樂區樂利三街34巷10之2號,安樂區,41.0,房地(土地+建物),1080908,0671115,公寓(5樓含以下無電梯),3,2,2,,無,41068,False
37,108,基隆市安樂區崇德路142號,安樂區,37.0,房地(土地+建物),1080908,0710420,公寓(5樓含以下無電梯),6,2,2,,無,17458,False
38,108,基隆市七堵區綠葉街43號,七堵區,20.0,房地(土地+建物)+車位,1081013,0880611,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,41628,False
39,108,基隆市中山區復興路334巷11號4樓之8,中山區,11.0,房地(土地+建物),1081016,0970701,華廈(10層含以下有電梯),2,1,1,,有,48783,False
40,108,基隆市暖暖區源遠路36之1號6樓、36之2號6樓,暖暖區,24.0,房地(土地+建物),1081026,0840316,華廈(10層含以下有電梯),2,2,1,,有,41009,False
41,108,基隆市暖暖區暖中路211號,暖暖區,48.0,房地(土地+建物),1081102,0600120,公寓(5樓含以下無電梯),5,3,2,,無,39400,False
42,108,基隆市安樂區樂利三街38巷47之1號,安樂區,40.0,房地(土地+建物),1080926,0680228,公寓(5樓含以下無電梯),3,2,1,,無,49238,False
43,108,基隆市安樂區麥金路80號14樓之3,安樂區,25.0,房地(土地+建物),1081014,0831017,住宅大樓(11層含以上有電梯),2,1,1,,有,48649,False
44,108,基隆市安樂區武嶺街297號五樓之5,安樂區,23.0,房地(土地+建物),1081021,0850216,華廈(10層含以下有電梯),2,2,1,,有,40901,False
45,108,基隆市信義區深溪路55巷31號4樓之3,信義區,20.0,房地(土地+建物)+車位,1080919,0880122,華廈(10層含以下有電梯),3,2,2,坡道平面,有,43014,False
46,108,基隆市信義區東信路236巷64號七樓,信義區,7.0,房地(土地+建物),1080916,1010620,華廈(10層含以下有電梯),3,2,2,,有,51478,False
47,108,基隆市仁愛區仁一路261之1號二十二樓之一,仁愛區,10.0,房地(土地+建物)+車位,1081024,0980625,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,103527,False
48,108,基隆市中正區武昌街138之3號,中正區,39.0,房地(土地+建物),1081103,0690502,公寓(5樓含以下無電梯),3,1,2,,無,37894,False
49,108,基隆市信義區福民街71巷14號3樓,信義區,34.0,房地(土地+建物),1080926,0740912,公寓(5樓含以下無電梯),3,1,1,,無,23412,False
50,108,基隆市中正區中正路760巷8號5樓,中正區,32.0,房地(土地+建物),1080918,0761016,公寓(5樓含以下無電梯),5,0,3,,無,34399,False
51,108,基隆市安樂區中和路168巷7弄43號3樓　,安樂區,24.0,房地(土地+建物),1081029,0840117,公寓(5樓含以下無電梯),3,2,2,,無,28377,False
52,108,基隆市安樂區基金一路160之1號5樓,安樂區,21.0,房地(土地+建物),1081019,0871210,住宅大樓(11層含以上有電梯),2,1,1,,有,42239,False
53,108,基隆市暖暖區東碇路501號8樓,暖暖區,12.0,房地(土地+建物)+車位,1081026,0960726,華廈(10層含以下有電梯),4,2,2,坡道平面,有,48054,False
54,108,基隆市暖暖區碇內街348號,暖暖區,24.0,房地(土地+建物),1081021,0840808,華廈(10層含以下有電梯),3,1,2,,有,15269,False
55,108,基隆市中山區中山二路107巷126之1號4樓,中山區,24.0,房地(土地+建物),1081010,0841206,公寓(5樓含以下無電梯),2,1,1,,無,36333,False
56,108,基隆市中山區復興路212巷6弄31之4號,中山區,38.0,房地(土地+建物),1080816,0701230,公寓(5樓含以下無電梯),3,2,2,,無,38839,False
57,108,基隆市信義區深溪路36巷102弄27號7樓,信義區,22.0,房地(土地+建物),1080914,0860813,華廈(10層含以下有電梯),3,2,2,,有,35521,False
58,108,基隆市中正區新豐街374號4樓,中正區,23.0,房地(土地+建物)+車位,1081019,0850309,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,33770,False
59,108,基隆市中正區觀海街129號13樓,中正區,20.0,房地(土地+建物),1081104,0880114,住宅大樓(11層含以上有電梯),1,1,1,,有,35039,False
60,108,基隆市信義區義五路25號,信義區,52.0,房地(土地+建物),1081014,0561230,透天厝,5,0,5,,無,109379,False
61,108,基隆市信義區崇法街135巷7弄12號5樓,信義區,25.0,房地(土地+建物),1081009,0831108,公寓(5樓含以下無電梯),3,2,2,,無,27812,False
62,108,基隆市信義區深澳坑路2之5號7樓之21,信義區,23.0,房地(土地+建物),1081028,0850426,套房(1房1廳1衛),1,1,1,,無,34335,False
63,108,基隆市安樂區中平街73之4號,安樂區,41.0,房地(土地+建物),1081018,0670831,公寓(5樓含以下無電梯),3,2,1,,無,28083,False
64,108,基隆市安樂區基金一路135巷5弄47號7樓,安樂區,24.0,房地(土地+建物)+車位,1081020,0840304,華廈(10層含以下有電梯),3,2,2,坡道平面,有,41108,False
65,108,基隆市安樂區安樂路一段150之1號14樓,安樂區,23.0,房地(土地+建物),1081024,0850508,套房(1房1廳1衛),1,1,1,,無,44919,False
66,108,基隆市暖暖區源遠路277巷3之3號,暖暖區,39.0,房地(土地+建物),1081010,0690807,公寓(5樓含以下無電梯),3,2,1,,無,34794,False
67,108,基隆市安樂區基金一路164之1號4樓,安樂區,21.0,房地(土地+建物)+車位,1080925,0871210,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,42545,False
68,108,基隆市安樂區基金一路112巷110弄21之9號3樓,安樂區,23.0,房地(土地+建物),1080831,0851213,華廈(10層含以下有電梯),3,2,2,,有,29588,False
69,108,基隆市安樂區麥金路191之2號11樓,安樂區,22.0,房地(土地+建物),1081017,0860718,住宅大樓(11層含以上有電梯),3,2,2,,有,64461,False
70,108,基隆市安樂區武嶺街309號5樓之10,安樂區,23.0,房地(土地+建物),1080929,0850118,華廈(10層含以下有電梯),3,1,1,,有,39868,False
71,108,基隆市七堵區長安街286巷94號5樓,七堵區,25.0,房地(土地+建物),1081021,0830413,公寓(5樓含以下無電梯),3,2,2,,無,27424,False
72,108,基隆市中山區中山二路107巷126號,中山區,24.0,房地(土地+建物),1080829,0841206,公寓(5樓含以下無電梯),0,0,0,,無,33968,False
73,108,基隆市安樂區安和一街125巷8之2號,安樂區,37.0,房地(土地+建物),1081016,0711023,華廈(10層含以下有電梯),3,2,2,,有,51359,False
74,108,基隆市暖暖區東勢街26巷103號11樓,暖暖區,27.0,房地(土地+建物)+車位,1081029,0811103,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,36699,False
75,108,基隆市中山區中山二路107巷126之1號3樓,中山區,24.0,房地(土地+建物),1081031,0841206,公寓(5樓含以下無電梯),0,0,0,,無,28385,False
76,108,基隆市安樂區基金一路208巷164弄25號5樓,安樂區,25.0,房地(土地+建物),1081027,0831015,公寓(5樓含以下無電梯),3,2,2,,無,31243,False
77,108,基隆市七堵區長安街249巷31號2樓,七堵區,22.0,房地(土地+建物),1081023,0860815,公寓(5樓含以下無電梯),3,2,1,,無,38335,False
78,108,基隆市七堵區泰安路21之12號2樓,七堵區,12.0,房地(土地+建物),1081007,0961116,華廈(10層含以下有電梯),3,2,2,,有,54344,False
79,108,基隆市七堵區長安街233巷9號,七堵區,23.0,房地(土地+建物),1081021,0850429,公寓(5樓含以下無電梯),3,1,2,,無,29647,False
80,108,基隆市中山區安一路36號3樓,中山區,36.0,房地(土地+建物),1080721,0720628,公寓(5樓含以下無電梯),3,2,2,,無,56491,False
81,108,基隆市七堵區八德路68號3樓　,七堵區,24.0,房地(土地+建物),1081022,0840929,公寓(5樓含以下無電梯),4,2,2,,無,25592,False
82,108,基隆市仁愛區華六街9號5樓,仁愛區,19.0,房地(土地+建物)+車位,1081031,0890718,華廈(10層含以下有電梯),3,1,2,坡道機械,有,52242,False
83,108,基隆市仁愛區仁三路11號5樓之3,仁愛區,20.0,房地(土地+建物)+車位,1081008,0880824,華廈(10層含以下有電梯),2,1,1,坡道機械,有,89650,False
84,108,基隆市中正區平二路9巷36之3號,中正區,41.0,房地(土地+建物),1080912,0671003,公寓(5樓含以下無電梯),2,2,1,,無,32993,False
85,108,基隆市信義區深溪路36巷102弄71號7樓,信義區,20.0,房地(土地+建物),1081017,0880120,華廈(10層含以下有電梯),2,1,1,,有,36315,False
86,108,基隆市中正區新豐街330號10樓,中正區,23.0,房地(土地+建物),1081104,0850309,住宅大樓(11層含以上有電梯),3,2,2,,有,41385,False
87,108,基隆市信義區深澳坑路133之12號,信義區,40.0,房地(土地+建物),1081004,0680811,公寓(5樓含以下無電梯),3,2,2,,無,48860,False
88,108,基隆市信義區東光路79之1號,信義區,45.0,房地(土地+建物),1081014,0630913,透天厝,3,2,2,,無,26585,False
89,108,基隆市信義區深澳坑路2之5號3樓之14,信義區,23.0,房地(土地+建物),1081002,0850426,套房(1房1廳1衛),1,1,1,,無,32285,False
90,108,基隆市信義區崇法街55巷25號,信義區,36.0,房地(土地+建物),1081022,0720906,公寓(5樓含以下無電梯),3,2,2,,無,37551,False
91,108,基隆市中正區中正路788巷115號,中正區,41.0,房地(土地+建物),1081031,0670202,公寓(5樓含以下無電梯),8,0,8,,無,70154,False
92,108,基隆市中正區觀海街79號10樓,中正區,20.0,房地(土地+建物),1081009,0880114,住宅大樓(11層含以上有電梯),2,1,1,,有,36041,False
93,108,基隆市中山區復興路259巷65號,中山區,24.0,房地(土地+建物),1081023,0840512,公寓(5樓含以下無電梯),5,2,4,,無,38083,False
94,108,基隆市中山區復興路212巷4弄38之4號,中山區,38.0,房地(土地+建物),1081005,0701230,公寓(5樓含以下無電梯),4,1,4,,無,24099,False
95,108,基隆市安樂區武嶺街311號3樓,安樂區,23.0,房地(土地+建物),1081025,0850118,華廈(10層含以下有電梯),3,2,2,,有,40533,False
96,108,基隆市安樂區中和路85巷13號3樓,安樂區,22.0,房地(土地+建物)+車位,1081031,0860508,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,44546,False
97,108,基隆市安樂區中和路85巷27號7樓之3,安樂區,22.0,房地(土地+建物)+車位,1081031,0860508,住宅大樓(11層含以上有電梯),3,1,1,坡道平面,有,40427,False
98,108,基隆市七堵區泰安路2巷1之7號,七堵區,41.0,房地(土地+建物),1081025,0670605,公寓(5樓含以下無電梯),3,1,1,,無,31194,False
99,108,基隆市暖暖區碇內街371號6樓,暖暖區,24.0,房地(土地+建物),1080924,0840517,華廈(10層含以下有電梯),2,1,1,,有,16201,False
100,108,基隆市安樂區樂利三街8巷59號3樓,安樂區,24.0,房地(土地+建物),1081021,0840504,住宅大樓(11層含以上有電梯),2,2,2,,有,41134,False
101,108,基隆市七堵區麗景二街70號,七堵區,28.0,房地(土地+建物),1081014,0800603,透天厝,5,3,4,,無,64392,False
102,108,基隆市七堵區崇禮街129巷42號,七堵區,50.0,房地(土地+建物),1080905,0581121,透天厝,3,2,2,,無,82965,False
103,108,基隆市暖暖區過港路70之3號,暖暖區,42.0,房地(土地+建物),1081015,0660419,公寓(5樓含以下無電梯),3,1,1,,無,28694,False
104,108,基隆市信義區東光路205巷53號5樓,信義區,24.0,房地(土地+建物),1081029,0841116,公寓(5樓含以下無電梯),2,2,1,,無,29480,False
105,108,基隆市仁愛區崇安街8巷3之4號,仁愛區,37.0,房地(土地+建物),1081111,0710706,公寓(5樓含以下無電梯),3,1,2,,無,26329,False
106,108,基隆市信義區東光路30號2樓,信義區,32.0,房地(土地+建物),1081030,0760812,公寓(5樓含以下無電梯),3,2,2,,無,24541,False
107,108,基隆市中正區觀海街108號9樓,中正區,20.0,房地(土地+建物),1081015,0880114,住宅大樓(11層含以上有電梯),4,2,2,,有,35295,False
108,108,基隆市中正區新豐街333巷21號3樓,中正區,24.0,房地(土地+建物),1081029,0840821,華廈(10層含以下有電梯),3,2,2,,有,39378,False
109,108,基隆市中正區新豐街482之5號七樓,中正區,22.0,房地(土地+建物),1081103,0861121,套房(1房1廳1衛),1,0,1,,無,53421,False
110,108,基隆市七堵區崇智街41號3樓,七堵區,27.0,房地(土地+建物)+車位,1081110,0810428,華廈(10層含以下有電梯),4,2,2,坡道平面,有,46620,False
111,108,基隆市七堵區福五街18之3號,七堵區,38.0,房地(土地+建物),1081115,0700530,公寓(5樓含以下無電梯),3,2,1,,無,43587,False
112,108,基隆市安樂區基金一路121巷32號4樓,安樂區,23.0,房地(土地+建物)+車位,1081023,0850503,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,31579,False
113,108,基隆市信義區正信路227巷21弄24號5樓,信義區,22.0,房地(土地+建物),1081105,0860607,華廈(10層含以下有電梯),3,2,2,,有,29730,False
114,108,基隆市安樂區基金二路45號8樓,安樂區,26.0,房地(土地+建物),1081023,0820518,住宅大樓(11層含以上有電梯),3,2,2,,有,36173,False
115,108,基隆市暖暖區源遠路297巷65號5樓,暖暖區,24.0,房地(土地+建物)+車位,1081025,0840914,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,30984,False
116,108,基隆市安樂區基金一路112巷110弄12之2號5樓,安樂區,23.0,房地(土地+建物)+車位,1081023,0851105,華廈(10層含以下有電梯),4,2,2,坡道平面,有,33622,False
117,108,基隆市七堵區自強路59號9樓　,七堵區,24.0,房地(土地+建物)+車位,1081028,0840301,華廈(10層含以下有電梯),3,2,2,一樓平面,有,35384,False
118,108,基隆市暖暖區源遠路165之2號9樓,暖暖區,23.0,房地(土地+建物),1081025,0850309,住宅大樓(11層含以上有電梯),2,2,1,,有,42589,False
119,108,基隆市仁愛區孝三路79巷23之2號,仁愛區,45.0,房地(土地+建物),1081108,0631213,公寓(5樓含以下無電梯),2,1,1,,無,65268,False
120,108,基隆市信義區義六路28號十一樓,信義區,5.0,房地(土地+建物)+車位,1081001,1030314,住宅大樓(11層含以上有電梯),5,2,3,坡道平面,有,104929,False
121,108,基隆市中正區新豐街462之3號八樓,中正區,22.0,房地(土地+建物)+車位,1081029,0861121,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,40883,False
122,108,基隆市中正區新豐街303巷13弄13號5樓,中正區,23.0,房地(土地+建物),1080910,0851119,公寓(5樓含以下無電梯),3,2,2,,無,31164,False
123,108,基隆市中正區新豐街416號4樓,中正區,23.0,房地(土地+建物)+車位,1081018,0850309,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,35577,False
124,108,基隆市中正區觀海街1號9樓,中正區,20.0,房地(土地+建物)+車位,1081019,0880114,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,33385,False
125,108,基隆市信義區深溪路36巷60弄16號7樓,信義區,24.0,房地(土地+建物),1081025,0840525,華廈(10層含以下有電梯),2,2,1,,有,36964,False
126,108,基隆市中正區平寮里平三路16號4樓,中正區,25.0,房地(土地+建物),1081106,0830805,公寓(5樓含以下無電梯),3,2,2,,無,31706,False
127,108,基隆市中正區中正路676號4樓之3,中正區,27.0,房地(土地+建物),1081112,0811006,公寓(5樓含以下無電梯),3,2,2,,無,36100,False
128,108,基隆市信義區東信路63巷12之1號,信義區,46.0,房地(土地+建物),1081020,0620607,公寓(5樓含以下無電梯),3,2,1,,無,39581,False
129,108,基隆市中正區正義路22之3號,中正區,38.0,房地(土地+建物),1080618,0701230,華廈(10層含以下有電梯),2,1,2,,有,44864,False
130,108,基隆市信義區東信路15號2樓,信義區,34.0,房地(土地+建物),1081028,0740803,公寓(5樓含以下無電梯),3,2,2,,無,47901,False
131,108,基隆市中山區成功二路49號5樓,中山區,23.0,房地(土地+建物),1081024,0850212,華廈(10層含以下有電梯),3,2,2,,有,47592,False
132,108,基隆市七堵區福五街140號5樓,七堵區,27.0,房地(土地+建物),1081014,0811014,華廈(10層含以下有電梯),3,1,1,,有,54265,False
133,108,基隆市七堵區福六街9之1號,七堵區,37.0,房地(土地+建物),1081108,0711202,公寓(5樓含以下無電梯),3,2,2,,無,49622,False
134,108,基隆市暖暖區國安路30巷14之1號,暖暖區,37.0,房地(土地+建物),1081027,0710915,公寓(5樓含以下無電梯),3,1,1,,無,19890,False
135,108,基隆市安樂區樂利三街229巷22之4號,安樂區,34.0,房地(土地+建物),1081026,0740330,公寓(5樓含以下無電梯),5,3,3,,無,26227,False
136,108,基隆市七堵區東新街79巷4號4樓,七堵區,30.0,房地(土地+建物),1081030,0781006,公寓(5樓含以下無電梯),3,2,2,,無,42849,False
137,108,基隆市安樂區中和路85巷12號17樓,安樂區,22.0,房地(土地+建物),1081031,0860508,住宅大樓(11層含以上有電梯),3,2,2,,有,30422,False
138,108,基隆市安樂區樂利三街28巷27號,安樂區,38.0,房地(土地+建物),1081110,0700921,公寓(5樓含以下無電梯),3,2,2,,無,66882,False
139,108,基隆市暖暖區東勢街1之30號3樓,暖暖區,25.0,房地(土地+建物),1081115,0831121,華廈(10層含以下有電梯),3,2,2,,有,51768,False
140,108,基隆市仁愛區仁一路261之1號六樓之二,仁愛區,10.0,房地(土地+建物)+車位,1081020,0980625,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,90579,False
141,108,基隆市中正區正義路2巷46號3樓,中正區,34.0,房地(土地+建物),1081019,0740126,公寓(5樓含以下無電梯),3,1,1,,無,20903,False
142,108,基隆市中正區祥豐街177巷60之4號,中正區,38.0,房地(土地+建物),1080911,0700319,公寓(5樓含以下無電梯),3,1,1,,無,22472,False
143,108,基隆市信義區培德路127號2樓,信義區,28.0,房地(土地+建物),1081107,0800408,公寓(5樓含以下無電梯),3,2,2,,無,37875,False
144,108,基隆市仁愛區仁一路257號二十四樓之六,仁愛區,11.0,房地(土地+建物),1081111,0970204,住宅大樓(11層含以上有電梯),2,1,1,,有,97134,False
145,108,基隆市中正區新豐街323巷27號,中正區,36.0,房地(土地+建物),1081012,0721208,透天厝,4,2,2,,無,49930,False
146,108,基隆市中正區新豐街248號2樓,中正區,23.0,房地(土地+建物)+車位,1081027,0851129,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,28871,False
147,108,基隆市安樂區樂利二街62巷621號5樓,安樂區,12.0,房地(土地+建物),1081015,0961218,華廈(10層含以下有電梯),3,2,2,,有,51282,False
148,108,基隆市安樂區新西街203之3號,安樂區,38.0,房地(土地+建物),1081024,0701014,公寓(5樓含以下無電梯),3,1,1,,無,29208,False
149,108,基隆市暖暖區碇內街129號14樓,暖暖區,10.0,房地(土地+建物)+車位,1081106,0980624,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,42661,False
150,108,基隆市七堵區華新一路4號,七堵區,50.0,房地(土地+建物),1081019,0580101,透天厝,11,4,3,,無,34737,False
151,108,基隆市暖暖區暖中路243號2樓,暖暖區,47.0,房地(土地+建物),1081026,0610602,公寓(5樓含以下無電梯),3,2,2,,無,25384,False
152,108,基隆市安樂區樂利三街8巷43號4樓,安樂區,24.0,房地(土地+建物)+車位,1081026,0840504,住宅大樓(11層含以上有電梯),2,1,1,坡道平面,有,45556,False
153,108,基隆市信義區正信路227巷21弄38號5樓,信義區,22.0,房地(土地+建物),1081105,0860607,華廈(10層含以下有電梯),3,2,2,,有,44922,False
154,108,基隆市七堵區南興路10號四樓,七堵區,28.0,房地(土地+建物),1081016,0800514,公寓(5樓含以下無電梯),3,2,2,,無,51397,False
155,108,基隆市安樂區樂利二街62巷257號10樓,安樂區,20.0,房地(土地+建物),1081108,0880114,住宅大樓(11層含以上有電梯),3,2,2,,有,42407,False
156,108,基隆市安樂區中和路168巷6弄52號5樓,安樂區,22.0,房地(土地+建物),1080930,0860902,公寓(5樓含以下無電梯),4,2,2,,無,27513,False
157,108,基隆市暖暖區源遠路292巷133號9樓,暖暖區,20.0,房地(土地+建物)+車位,1081026,0881207,華廈(10層含以下有電梯),3,2,2,坡道平面,有,38588,False
158,108,基隆市暖暖區過港路118之2號,暖暖區,43.0,房地(土地+建物),1081030,0650211,公寓(5樓含以下無電梯),3,2,2,,無,37478,False
159,108,基隆市中正區觀海街158號11樓,中正區,20.0,房地(土地+建物),1081031,0880114,住宅大樓(11層含以上有電梯),3,2,2,,有,34639,False
160,108,基隆市信義區深溪路36巷70弄3號五樓,信義區,24.0,房地(土地+建物),1081030,0840525,華廈(10層含以下有電梯),4,2,2,,有,35786,False
161,108,基隆市信義區信二路217巷5之3號,信義區,45.0,房地(土地+建物),1081030,0631107,公寓(5樓含以下無電梯),3,2,1,,無,57966,False
162,108,基隆市中正區新豐街488號之1　8樓,中正區,22.0,房地(土地+建物)+車位,1081030,0861121,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,37918,False
163,108,基隆市中正區新豐街452之6號十一樓,中正區,22.0,房地(土地+建物)+車位,1081025,0861121,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,42474,False
164,108,基隆市暖暖區碇內街306號9樓,暖暖區,23.0,房地(土地+建物),1081118,0850217,華廈(10層含以下有電梯),2,2,1,,有,20513,False
165,108,基隆市安樂區樂利二街62巷254號4樓,安樂區,20.0,房地(土地+建物),1081110,0880114,住宅大樓(11層含以上有電梯),2,2,1,,有,44580,False
166,108,基隆市安樂區武嶺街217之5號6樓,安樂區,23.0,房地(土地+建物),1081117,0850406,華廈(10層含以下有電梯),3,2,1,,有,26860,False
167,108,基隆市七堵區長安街251巷27號四樓,七堵區,24.0,房地(土地+建物),1081108,0840913,公寓(5樓含以下無電梯),2,1,2,,無,32258,False
168,108,基隆市信義區花源五街5之3號4樓　,信義區,24.0,房地(土地+建物),1081031,0840401,華廈(10層含以下有電梯),2,2,1,,有,32838,False
169,108,基隆市七堵區東新街73巷64弄7號2樓,七堵區,27.0,房地(土地+建物),1081118,0810904,公寓(5樓含以下無電梯),2,2,1,,無,46828,False
170,108,基隆市安樂區安和一街2巷7之3號,安樂區,39.0,房地(土地+建物),1081113,0690308,公寓(5樓含以下無電梯),3,1,1,,無,30259,False
171,108,基隆市安樂區基金三路46巷20號,安樂區,24.0,房地(土地+建物)+車位,1081014,0840701,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,34669,False
172,108,基隆市暖暖區八堵路10號3樓,暖暖區,18.0,房地(土地+建物)+車位,1081028,0901004,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,41141,False
173,108,基隆市安樂區安一路370巷19之3號,安樂區,45.0,房地(土地+建物),1081116,0631213,公寓(5樓含以下無電梯),2,2,1,,無,20300,False
