,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
14,107,臺北市中山區林森北路67巷91號,中山區,44.0,房地(土地+建物)+車位,1070921,0630106,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,4,坡道平面,有,250042,False
15,107,臺北市南港區福德街309巷32號2樓,南港區,43.0,房地(土地+建物),1071001,0641203,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,137092,False
16,107,臺北市信義區吳興街583巷7弄28號,信義區,47.0,房地(土地+建物),1070827,0600101,透天厝,加強磚造,3,0,3,,無,152672,False
17,107,臺北市信義區松山路540巷3弄41號三樓,信義區,46.0,房地(土地+建物),1071012,0610320,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,120375,False
18,107,臺北市南港區研究院路二段61巷17號十八樓之3,南港區,5.0,房地(土地+建物)+車位,1071029,1021230,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,137470,False
19,107,臺北市士林區天母東路105巷47號4樓,士林區,40.0,房地(土地+建物),1071007,0671118,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,152914,False
20,107,臺北市士林區中正路655巷6號 5樓之1,士林區,4.0,房地(土地+建物),1071030,1030606,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,159156,False
21,107,臺北市北投區大度路三段211號4樓,北投區,28.0,房地(土地+建物),1071006,0791105,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,100251,False
22,107,臺北市士林區忠誠路一段61號,士林區,33.0,房地(土地+建物),1070920,0740118,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,2,,有,217718,False
23,107,臺北市北投區致遠二路125巷5號七樓,北投區,21.0,房地(土地+建物),1071016,0860111,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,181713,False
24,107,臺北市北投區新興路70巷2號五樓,北投區,24.0,房地(土地+建物),1071019,0830222,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,100654,False
25,107,臺北市北投區復興三路100之6號,北投區,48.0,房地(土地+建物),1071026,0590201,透天厝,加強磚造,7,4,7,,無,144550,False
26,107,臺北市北投區大興街9巷55號三樓,北投區,44.0,房地(土地+建物),1071012,0630620,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,1,,無,123765,False
27,107,臺北市內湖區民權東路六段296巷90號11樓,內湖區,25.0,房地(土地+建物)+車位,1071005,0820316,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,163663,False
28,107,臺北市北投區文林北路306號13樓之1,北投區,3.0,房地(土地+建物)+車位,1070928,1040213,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,2,坡道平面,有,210778,False
29,107,臺北市大安區市民大道三段186號6樓,大安區,2.0,房地(土地+建物)+車位,1070922,1050111,住宅大樓(11層含以上有電梯),見其他登記事項,4,2,3,坡道平面,有,272714,False
30,107,臺北市大安區復興南路一段62號3樓之5,大安區,42.0,房地(土地+建物),1070930,0651230,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,1,1,,有,238081,False
31,107,臺北市大安區和平東路三段1巷26弄1號14樓,大安區,33.0,房地(土地+建物),1070926,0740522,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,1,,有,205704,False
32,107,臺北市士林區志成街22巷11號7樓,士林區,31.0,房地(土地+建物),1070918,0760714,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,199517,False
33,107,臺北市北投區西安街二段267號3樓,北投區,9.0,房地(土地+建物),1071019,0981123,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,213333,False
34,107,臺北市松山區敦化北路165巷2號8樓,松山區,28.0,房地(土地+建物),1071012,0790524,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,245547,False
35,107,臺北市中山區大直街4號4樓,中山區,47.0,房地(土地+建物),1071102,0600520,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,211694,False
36,107,臺北市文山區木柵路二段109巷100弄46號17樓,文山區,22.0,房地(土地+建物),1071009,0850925,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,104895,False
37,107,臺北市文山區久康街24巷14號10樓,文山區,10.0,房地(土地+建物)+車位,1071016,0970902,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,159217,False
38,107,臺北市文山區木新路二段111巷6弄12號5樓,文山區,34.0,房地(土地+建物),1071014,0730630,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,90926,False
39,107,臺北市大安區四維路170巷36號6樓之7,大安區,9.0,房地(土地+建物)+車位,1071008,0980115,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,坡道機械,無,216253,False
40,107,臺北市大安區和平東路一段188巷1號九樓之1,大安區,0.0,房地(土地+建物)+車位,1071001,1070402,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,416634,False
41,107,臺北市北投區泉源路49之15號三樓,北投區,36.0,房地(土地+建物),1071009,0710226,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,99027,False
42,107,臺北市北投區公?路152號四樓,北投區,44.0,房地(土地+建物),1071007,0630425,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,115612,False
43,107,臺北市北投區文林北路220號5樓,北投區,22.0,房地(土地+建物)+車位,1071003,0850216,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,141054,False
44,107,臺北市士林區芝玉路一段198號7樓,士林區,22.0,房地(土地+建物)+車位,1070919,0850207,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,2,坡道平面,有,180098,False
45,107,臺北市北投區稻香路178號2樓,北投區,1.0,房地(土地+建物)+車位,1071105,1060815,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,140145,False
46,107,臺北市松山區民生東路五段190號八樓之7,松山區,35.0,房地(土地+建物),1071024,0721229,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,,有,174440,False
47,107,臺北市松山區民生東路五段133之1號,松山區,38.0,房地(土地+建物),1071006,0690507,店面(店鋪),鋼筋混凝土造,0,1,1,,無,547631,False
48,107,臺北市松山區富錦街417巷5號五樓,松山區,39.0,房地(土地+建物),1070924,0680109,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,183181,False
49,107,臺北市松山區民生東路五段198號十五樓之11,松山區,29.0,房地(土地+建物),1071025,0780629,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,226971,False
50,107,臺北市松山區敦化北路303號十一樓之3,松山區,42.0,房地(土地+建物),1071008,0651022,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,267112,False
51,107,臺北市南港區經貿二路157巷50號15樓,南港區,6.0,房地(土地+建物)+車位,1070921,1010716,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,228209,False
52,107,臺北市中山區中山北路二段77巷6之3號二樓,中山區,1.0,房地(土地+建物)+車位,1070919,1060524,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,升降平面,有,342037,False
53,107,臺北市中山區中山北路二段77巷6之5號二樓,中山區,1.0,房地(土地+建物)+車位,1071007,1060524,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,升降平面,有,313344,False
54,107,臺北市中山區中山北路二段77巷6之5號八樓,中山區,1.0,房地(土地+建物)+車位,1071014,1060524,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,升降平面,有,339107,False
55,107,臺北市中山區中山北路一段53巷8號六樓之8,中山區,10.0,房地(土地+建物),1071023,0970104,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,225264,False
56,107,臺北市內湖區內湖路一段411巷90弄27號9樓之1,內湖區,9.0,房地(土地+建物)+車位,1071018,0981204,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,升降機械,有,171324,False
57,107,臺北市中山區通北街146巷2弄6號3樓,中山區,19.0,房地(土地+建物)+車位,1070910,0880511,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,133393,False
58,107,臺北市中山區德惠街34號9樓之4,中山區,39.0,房地(土地+建物),1071008,0681219,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,118440,False
59,107,臺北市內湖區內湖路三段329巷22號三樓,內湖區,38.0,房地(土地+建物),1071017,0691111,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,101781,False
60,107,臺北市中山區龍江路209巷5號二樓,中山區,37.0,房地(土地+建物),1071008,0700706,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,174242,False
61,107,臺北市大同區迪化街二段191巷4號三樓,大同區,35.0,房地(土地+建物),1070930,0720728,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,154333,False
62,107,臺北市萬華區中華路二段364巷24弄1號六樓之1,萬華區,6.0,房地(土地+建物)+車位,1071017,1010625,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,136307,False
63,107,臺北市大同區五原路19號四樓之8,大同區,9.0,房地(土地+建物)+車位,1070906,0981216,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道機械,有,151732,False
64,107,臺北市萬華區康定路24號七樓之20,萬華區,39.0,房地(土地+建物),1071031,0680507,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,124668,False
65,107,臺北市萬華區大理街17號三樓,萬華區,9.0,房地(土地+建物)+車位,1071020,0980729,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,128742,False
66,107,臺北市大同區南京西路80號5樓,大同區,10.0,房地(土地+建物),1071020,0970205,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,256029,False
67,107,臺北市文山區興隆路四段213巷1號4樓之2,文山區,12.0,房地(土地+建物)+車位,1071007,0950322,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,137596,False
68,107,臺北市文山區辛亥路五段100號三樓,文山區,35.0,房地(土地+建物),1071006,0720211,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,118030,False
69,107,臺北市文山區汀州路四段267號九樓,文山區,8.0,房地(土地+建物)+車位,1071029,0991104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,139201,False
70,107,臺北市文山區興隆路三段185巷3弄5號四樓,文山區,35.0,房地(土地+建物),1070909,0720823,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,89934,False
71,107,臺北市文山區萬壽路17巷3號4樓之2,文山區,5.0,房地(土地+建物)+車位,1071001,1020325,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,135745,False
72,107,臺北市文山區萬安街69號五樓之5,文山區,23.0,房地(土地+建物),1071009,0840427,公寓(5樓含以下無電梯),鋼筋混凝土造,1,1,1,,無,125526,False
73,107,臺北市文山區辛亥路四段77巷92弄9號6樓之10,文山區,15.0,房地(土地+建物),1070929,0920922,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,132001,False
74,107,臺北市文山區萬美街一段123之1號二樓,文山區,31.0,房地(土地+建物),1071027,0760122,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,120827,False
75,107,臺北市文山區景豐街70號14樓,文山區,12.0,房地(土地+建物)+車位,1071004,0951123,住宅大樓(11層含以上有電梯),鋼筋混凝土造,5,2,3,坡道平面,有,162422,False
76,107,臺北市文山區景豐街66號六樓,文山區,12.0,房地(土地+建物),1071005,0951123,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,1,2,,有,154646,False
77,107,臺北市中正區重慶南路三段26巷15號三樓,中正區,48.0,房地(土地+建物),1071015,0590710,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,174016,False
78,107,臺北市文山區木柵路一段331之6號2樓,文山區,41.0,房地(土地+建物),1071020,0660215,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,129006,False
79,107,臺北市中正區羅斯福路三段90號十一樓,中正區,10.0,房地(土地+建物)+車位,1071016,0970805,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,2,升降機械,有,242250,False
80,107,臺北市中正區衡陽路69號十五樓之1,中正區,0.0,房地(土地+建物)+車位,1071106,1070625,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,366265,False
81,107,臺北市萬華區康定路103號14樓之3,萬華區,2.0,房地(土地+建物)+車位,1071016,1050331,住宅大樓(11層含以上有電梯),見其他登記事項,3,2,1,坡道平面,有,167892,False
82,107,臺北市內湖區環山路二段26巷13號4樓,內湖區,37.0,房地(土地+建物),1070819,0701001,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,152655,False
83,107,臺北市內湖區成功路三段76巷7號4樓,內湖區,38.0,房地(土地+建物),1071006,0690624,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,130157,False
84,107,臺北市內湖區內湖路二段428號三樓之1,內湖區,0.0,房地(土地+建物)+車位,1070612,1070327,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,升降機械,有,230216,False
85,107,臺北市中山區龍江路394巷42號3樓,中山區,37.0,房地(土地+建物),1071023,0700413,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,133975,False
86,107,臺北市內湖區內湖路二段338之1號五樓,內湖區,4.0,房地(土地+建物)+車位,1071105,1031023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,163937,False
87,107,臺北市中山區中山北路三段38號四樓,中山區,1.0,房地(土地+建物)+車位,1070915,1061020,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,其他,有,283976,False
88,107,臺北市中山區新生北路三段93巷42號,中山區,44.0,房地(土地+建物),1070910,0630704,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,209470,False
89,107,臺北市內湖區成功路四段61巷55號三樓之1,內湖區,1.0,房地(土地+建物),1071005,1060905,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,,有,201401,False
90,107,臺北市松山區民生東路五段171號十六樓之1,松山區,35.0,房地(土地+建物),1071002,0720915,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,181473,False
91,107,臺北市松山區光復北路189號三樓,松山區,30.0,房地(土地+建物),1071007,0770419,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,,有,256526,False
92,107,臺北市松山區敦化北路303號六樓之8,松山區,42.0,房地(土地+建物),1070827,0651022,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,267900,False
93,107,臺北市北投區公館路423巷19號2樓,北投區,25.0,房地(土地+建物),1071002,0820511,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,143666,False
94,107,臺北市北投區大度路三段187號2樓之3,北投區,16.0,房地(土地+建物)+車位,1070930,0910322,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,103201,False
95,107,臺北市北投區行義路10巷2號8樓之4,北投區,25.0,房地(土地+建物),1071014,0821224,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,169657,False
96,107,臺北市士林區中正路707巷7號11樓,士林區,35.0,房地(土地+建物),1070930,0721011,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,108989,False
97,107,臺北市士林區葫蘆街135巷20號,士林區,32.0,房地(土地+建物),1071006,0750109,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,113611,False
98,107,臺北市士林區文林路661巷38弄2號,士林區,49.0,房地(土地+建物),1070921,0580722,透天厝,加強磚造,2,2,2,,無,291080,False
99,107,臺北市士林區延平北路五段163巷26弄5號二樓,士林區,58.0,房地(土地+建物),1071001,0490526,公寓(5樓含以下無電梯),磚造,2,1,1,,無,164204,False
100,107,臺北市士林區葫蘆街51號二樓,士林區,42.0,房地(土地+建物),1070625,0650616,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,2,,無,110825,False
101,107,臺北市士林區忠誠路二段98巷5弄4號,士林區,45.0,房地(土地+建物),1070907,0621229,透天厝,加強磚造,2,2,1,,無,606505,False
102,107,臺北市北投區三合街一段82巷50弄35號四樓,北投區,0.0,房地(土地+建物)+車位,1070921,1070207,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,138537,False
103,107,臺北市大安區信義路二段206號8樓,大安區,0.0,房地(土地+建物)+車位,1071001,1070305,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,坡道平面,有,474942,False
104,107,臺北市大安區臥龍街195巷1號5樓,大安區,36.0,房地(土地+建物),1071011,0710702,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,135676,False
105,107,臺北市大安區仁愛路四段409之1號14樓,大安區,36.0,房地(土地+建物)+車位,1070927,0710227,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,220932,False
106,107,臺北市文山區興隆路三段112巷2弄35號4樓,文山區,38.0,房地(土地+建物),1071012,0690201,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,136107,False
107,107,臺北市文山區景興路153巷17號6樓之4,文山區,24.0,房地(土地+建物),1071014,0830317,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,169589,False
108,107,臺北市文山區木新路三段95巷42號6樓,文山區,11.0,房地(土地+建物)+車位,1070812,0961031,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,2,坡道平面,有,191532,False
109,107,臺北市文山區興隆路二段61巷6號8樓,文山區,9.0,房地(土地+建物)+車位,1070914,0980505,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,192485,False
110,107,臺北市大安區羅斯福路三段49號二樓,大安區,2.0,房地(土地+建物)+車位,1071011,1050721,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,2,坡道平面,有,275454,False
111,107,臺北市大同區延平北路四段282巷50號三樓,大同區,33.0,房地(土地+建物),1071020,0740621,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,106516,False
112,107,臺北市大同區重慶北路二段178號5樓,大同區,47.0,房地(土地+建物),1070805,0600120,公寓(5樓含以下無電梯),鋼筋混凝土造,8,4,2,,無,146133,False
113,107,臺北市萬華區大理街105號7樓之1,萬華區,11.0,房地(土地+建物)+車位,1071025,0960504,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,182242,False
114,107,臺北市大同區承德路三段308號4樓之1,大同區,8.0,房地(土地+建物)+車位,1070919,0990310,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,其他,有,157355,False
115,107,臺北市內湖區康寧路三段189巷21弄16號4樓,內湖區,34.0,房地(土地+建物),1071007,0730501,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,116521,False
116,107,臺北市中山區新生北路二段133巷18號3樓之6,中山區,38.0,房地(土地+建物),1071029,0690110,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,180454,False
117,107,臺北市信義區吳興街583巷4弄10號,信義區,27.0,房地(土地+建物),1070922,0800630,透天厝,鋼筋混凝土造,3,2,2,,無,175439,False
118,107,臺北市北投區吉利街149巷9號4樓,北投區,1.0,房地(土地+建物)+車位,1071025,1060120,華廈(10層含以下有電梯),鋼筋混凝土造,0,3,1,塔式車位,有,173431,False
119,107,臺北市士林區重慶北路四段49巷20弄7之2號,士林區,57.0,房地(土地+建物),1070814,0500524,透天厝,,4,2,1,,無,135637,False
120,107,臺北市大安區安和路一段141巷11號五樓,大安區,34.0,房地(土地+建物),1071024,0730811,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,228329,False
121,107,臺北市大安區和平東路一段91號11樓,大安區,30.0,房地(土地+建物)+車位,1071005,0770802,住宅大樓(11層含以上有電梯),鋼筋混凝土造,5,2,2,升降機械,有,233050,False
122,107,臺北市大安區敦化南路一段233巷31號5樓之5,大安區,31.0,房地(土地+建物),1071014,0760709,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,243566,False
123,107,臺北市大安區光復南路688號3樓之10,大安區,1.0,房地(土地+建物),1071020,1060515,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,292895,False
124,107,臺北市松山區復興北路427巷34號2樓,松山區,24.0,房地(土地+建物),1070826,0830629,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,168549,False
125,107,臺北市松山區南京東路四段103號11樓之1,松山區,31.0,房地(土地+建物),1070809,0760119,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,252076,False
126,107,臺北市信義區松仁路260號6樓之1,信義區,22.0,房地(土地+建物),1070914,0851007,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,244396,False
127,107,臺北市內湖區成功路三段76巷33號5樓,內湖區,5.0,房地(土地+建物)+車位,1071017,1020607,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,187362,False
128,107,臺北市大安區安和路二段90號6樓,大安區,29.0,房地(土地+建物)+車位,1070904,0780810,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,236736,False
129,107,臺北市大安區市民大道三段186號六樓之1,大安區,2.0,房地(土地+建物)+車位,1071024,1050111,住宅大樓(11層含以上有電梯),見其他登記事項,2,2,2,坡道平面,有,345046,False
130,107,臺北市大安區大安路二段66號4樓之2,大安區,9.0,房地(土地+建物),1070929,0981113,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,283142,False
131,107,臺北市大安區信義路三段105號8樓之3,大安區,11.0,房地(土地+建物),1071027,0960322,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,409861,False
132,107,臺北市士林區福華路147巷12號三樓,士林區,46.0,房地(土地+建物),1070902,0610623,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,193617,False
133,107,臺北市士林區天母西路8號7樓,士林區,5.0,房地(土地+建物)+車位,1070817,1020914,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,塔式車位,有,224363,False
134,107,臺北市北投區明德路296號九樓,北投區,3.0,房地(土地+建物)+車位,1070921,1041204,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,215342,False
135,107,臺北市士林區忠誠路一段16巷14弄2號三樓,士林區,37.0,房地(土地+建物),1070924,0701009,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,162480,False
136,107,臺北市士林區中山北路七段186號七樓,士林區,32.0,房地(土地+建物),1071012,0751128,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,,有,194990,False
137,107,臺北市士林區社中街210巷9弄14號二樓,士林區,42.0,房地(土地+建物),1071019,0650107,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,91393,False
138,107,臺北市信義區吳興街284巷20弄34號二樓,信義區,45.0,房地(土地+建物),1071005,0620418,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,155789,False
139,107,臺北市松山區南京東路四段112號十四樓,松山區,8.0,房地(土地+建物)+車位,1071009,0990831,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,4,坡道平面,有,277745,False
140,107,臺北市信義區信義路五段109號九樓之4,信義區,21.0,房地(土地+建物)+車位,1070926,0860926,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,228184,False
141,107,臺北市信義區永吉路180巷30弄14號6樓,信義區,10.0,房地(土地+建物)+車位,1071005,0970219,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,塔式車位,有,193882,False
142,107,臺北市松山區復興北路427巷25號7樓之2,松山區,10.0,房地(土地+建物),1071016,0971013,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,221682,False
143,107,臺北市松山區新東街30巷32號六樓之2,松山區,37.0,房地(土地+建物),1071016,0700501,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,,有,201327,False
144,107,臺北市中山區新生北路三段93巷42號2樓,中山區,44.0,房地(土地+建物),1070910,0630704,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,146142,False
145,107,臺北市中山區新生北路三段93巷42號3樓,中山區,44.0,房地(土地+建物),1070910,0630704,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,141270,False
146,107,臺北市中山區新生北路三段93巷42號4樓,中山區,44.0,房地(土地+建物),1070910,0630704,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,136399,False
147,107,臺北市中山區八德路二段69號四樓之3,中山區,32.0,房地(土地+建物),1070926,0750616,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,149306,False
