,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
16,109,吉利街257巷3弄12號二樓,北投區,43.0,房地(土地+建物),1091017,0661111,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,116647,False
17,109,磺港路142號五樓,北投區,1.0,房地(土地+建物)+車位,1091114,1080725,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,174064,False
18,109,磺港路142號八樓,北投區,1.0,房地(土地+建物)+車位,1091114,1080725,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,180921,False
19,109,新興路158巷40號二樓,北投區,39.0,房地(土地+建物),1091110,0700304,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,91981,False
20,109,泉源路46號十三樓之1,北投區,4.0,房地(土地+建物)+車位,1090615,1050315,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,144543,False
21,109,三合街一段65號四樓,北投區,6.0,房地(土地+建物)+車位,1090906,1031119,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,140060,False
22,109,德行東路74巷3弄3號,士林區,47.0,房地(土地+建物),1091101,0620922,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,230512,False
23,109,瑞安街81巷18號十二樓,大安區,11.0,房地(土地+建物)+車位,1091003,0980213,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,4,坡道平面,有,284627,False
24,109,木柵路一段68之3號二樓,文山區,15.0,房地(土地+建物),1091115,0940511,華廈(10層含以下有電梯),鋼筋混凝土造,0,1,1,,有,173786,False
25,109,門街81巷31號四樓,中正區,42.0,房地(土地+建物),1091118,0670502,公寓(5樓含以下無電梯),鋼筋混凝土造,1,2,1,,無,183449,False
26,109,西昌街53號四樓之1,萬華區,0.0,房地(土地+建物)+車位,1091116,1090325,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,其他,有,160360,False
27,109,西昌街98號四樓,萬華區,30.0,房地(土地+建物)+車位,1091102,0790913,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,3,坡道機械,有,120351,False
28,109,建國北路三段113巷7弄9號四樓,中山區,40.0,房地(土地+建物),1091030,0690816,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,140768,False
29,109,瑞光路253巷20號四樓,內湖區,36.0,房地(土地+建物),1091011,0730210,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,164049,False
30,109,成功路二段193巷8號二樓之7,內湖區,11.0,房地(土地+建物)+車位,1091110,0981225,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,升降機械,有,171024,False
31,109,內湖路三段359之1號五樓,內湖區,4.0,房地(土地+建物)+車位,1091119,1050107,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,163153,False
32,109,南京東路五段160號十樓之1,松山區,36.0,房地(土地+建物),1091111,0731106,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,216912,False
33,109,虎林街120巷120號五樓之3,信義區,14.0,房地(土地+建物),1091112,0950404,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,1,,有,226643,False
34,109,民權東路三段106巷13號三樓,松山區,35.0,房地(土地+建物),1091012,0740817,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,2,,有,269070,False
35,109,成福路206巷14號四樓,南港區,30.0,房地(土地+建物),1091114,0790214,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,184478,False
36,109,向陽路196巷28號九樓,南港區,13.0,房地(土地+建物)+車位,1091117,0960711,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,1,坡道平面,有,157187,False
37,109,安和路一段110號十樓,大安區,43.0,房地(土地+建物),1090930,0660817,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,254692,False
38,109,雲和街86號五樓,大安區,39.0,房地(土地+建物),1091006,0700313,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,186572,False
39,109,建國南路一段307巷5號八樓,大安區,33.0,房地(土地+建物),1091114,0760226,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,259979,False
40,109,敦南街86號九樓,大安區,4.0,房地(土地+建物)+車位,1090122,1051005,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,4,2,4,坡道平面,有,358958,False
41,109,光復南路560巷2號六樓,大安區,22.0,房地(土地+建物)+車位,1090701,0871210,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,升降機械,有,240226,False
42,109,新生南路三段60巷1之1號,大安區,50.0,房地(土地+建物),1091010,0590121,公寓(5樓含以下無電梯),加強磚造,6,2,2,,無,207199,False
43,109,中山北路七段89號十二樓,士林區,6.0,房地(土地+建物)+車位,1091124,1030811,住宅大樓(11層含以上有電梯),見其他登記事項,4,2,5,坡道平面,有,379415,False
44,109,石牌路二段315巷16弄1號,北投區,39.0,房地(土地+建物),1091116,0700914,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,139556,False
45,109,劍潭路71號四樓之1,士林區,13.0,房地(土地+建物)+車位,1091119,0960122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,200407,False
46,109,紗帽路116號五樓之8,北投區,42.0,房地(土地+建物),1091124,0670114,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,89195,False
47,109,東新街92號十三樓,南港區,9.0,房地(土地+建物),1091106,1000531,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,,有,262994,False
48,109,研究院路二段12巷57弄48號四樓,南港區,35.0,房地(土地+建物),1091103,0740802,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,110216,False
49,109,信義路五段111號十一樓之2,信義區,23.0,房地(土地+建物)+車位,1091112,0860926,住宅大樓(11層含以上有電梯),鋼筋混凝土造,5,2,2,坡道機械,有,227110,False
50,109,松江路76號七樓,中山區,36.0,房地(土地+建物),1091030,0731222,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,1,0,,有,232632,False
51,109,松江路76號七樓之1,中山區,36.0,房地(土地+建物),1091030,0731222,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,0,,有,232405,False
52,109,南京東路三段118號十樓之3,中山區,40.0,房地(土地+建物),1091121,0690325,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,177239,False
53,109,陽光街161巷12之33號,內湖區,1.0,房地(土地+建物)+車位,1091008,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,250211,False
54,109,陽光街161巷12之35號三樓,內湖區,1.0,房地(土地+建物)+車位,1091102,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,231669,False
55,109,陽光街161巷12之17號三樓,內湖區,1.0,房地(土地+建物)+車位,1091106,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,226788,False
56,109,陽光街161巷12之33號四樓,內湖區,1.0,房地(土地+建物)+車位,1090924,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,231478,False
57,109,陽光街161巷12之37號五樓,內湖區,1.0,房地(土地+建物),1090924,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,245069,False
58,109,陽光街161巷12之27號四樓,內湖區,1.0,房地(土地+建物),1090908,1080716,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,246419,False
59,109,中原街22號七樓之21,中山區,43.0,房地(土地+建物),1091001,0660625,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,167126,False
60,109,通北街118巷7號二樓,中山區,21.0,房地(土地+建物)+車位,1091126,0880511,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,134941,False
61,109,林森北路657號四樓,中山區,16.0,房地(土地+建物),1091116,0930423,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,179276,False
62,109,木柵路二段109巷100弄22號十四樓,文山區,24.0,房地(土地+建物),1091031,0850925,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,0,1,,有,123499,False
63,109,富山路16之3號六樓,文山區,12.0,房地(土地+建物)+車位,1091114,0971125,華廈(10層含以下有電梯),鋼筋混凝土造,1,2,1,坡道機械,有,166248,False
64,109,安和路二段92號十六樓之1,大安區,31.0,房地(土地+建物)+車位,1090802,0780810,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,276274,False
65,109,吉利街280巷33弄2號四樓,北投區,50.0,房地(土地+建物),1091031,0590324,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,108180,False
66,109,中山北路六段450巷3弄17號,士林區,35.0,房地(土地+建物),1091111,0740605,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,216420,False
67,109,中山北路七段82巷12號五樓,士林區,15.0,房地(土地+建物)+車位,1090923,0940812,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,2,坡道平面,有,224883,False
68,109,溫泉路65巷16號十二樓之13,北投區,42.0,房地(土地+建物),1091129,0670104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,142602,False
69,109,裕民六路121號十二樓,北投區,5.0,房地(土地+建物)+車位,1091028,1040305,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道機械,有,230688,False
70,109,新安路10號,士林區,47.0,房地(土地+建物),1091025,0621226,透天厝,加強磚造,6,3,6,,無,250801,False
71,109,同德街44巷6號三樓,北投區,36.0,房地(土地+建物),1091017,0731022,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,143525,False
72,109,雨農路70號十二樓,士林區,15.0,房地(土地+建物),1091023,0940505,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,150287,False
73,109,吳興街284巷22弄91號四樓,信義區,42.0,房地(土地+建物),1091025,0670708,公寓(5樓含以下無電梯),鋼筋混凝土造,4,0,4,,無,164995,False
74,109,重陽路57巷90號三樓,南港區,13.0,房地(土地+建物)+車位,1091029,0961128,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,186165,False
75,109,延吉街48巷20號二樓,松山區,42.0,房地(土地+建物),1091107,0670330,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,210543,False
76,109,民權東路六段210巷21弄5號六樓之1,內湖區,1.0,房地(土地+建物)+車位,1091122,1081111,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,233925,False
77,109,內湖路二段103巷119弄28號七樓,內湖區,37.0,房地(土地+建物),1091018,0720331,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,3,,有,152886,False
78,109,建國北路三段163號三樓,中山區,33.0,房地(土地+建物),1091022,0760629,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,121729,False
79,109,北安路578巷8弄28號五樓,中山區,15.0,房地(土地+建物)+車位,1091018,0940204,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,255456,False
80,109,龍江路318巷42號三樓,中山區,43.0,房地(土地+建物),1091203,0661114,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,133856,False
81,109,吉林路91號七樓,中山區,5.0,房地(土地+建物)+車位,1091114,1041014,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,246886,False
82,109,龍江路295巷4號,中山區,40.0,房地(土地+建物),1091105,0690228,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,225971,False
83,109,五常街11巷3號二樓之2,中山區,1.0,房地(土地+建物)+車位,1091130,1080918,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,坡道平面,有,262346,False
84,109,金湖路41號十三樓,內湖區,17.0,房地(土地+建物)+車位,1091109,0920930,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,217748,False
85,109,長安東路一段30巷2號五樓,中山區,42.0,房地(土地+建物),1091014,0670601,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,182354,False
86,109,寧夏路11號十四樓之6,大同區,24.0,房地(土地+建物)+車位,1091114,0851028,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道平面,有,128346,False
87,109,涼州街2號十一樓之1,大同區,9.0,房地(土地+建物)+車位,1091102,1000318,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,197444,False
88,109,西園路二段320巷36弄16號,萬華區,49.0,房地(土地+建物),1091122,0601012,公寓(5樓含以下無電梯),鋼筋混凝土造,1,1,1,,無,118280,False
89,109,和平西路三段85號八樓之3,萬華區,9.0,房地(土地+建物),1091101,1000315,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,,有,198314,False
90,109,汀州路二段250號三樓之1,中正區,11.0,房地(土地+建物),1091108,0980812,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,204459,False
91,109,羅斯福路六段431號七樓,文山區,9.0,房地(土地+建物)+車位,1091101,1000704,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,塔式車位,有,225044,False
92,109,萬芳路60之8號,文山區,13.0,房地(土地+建物),1091023,0960921,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,,有,202693,False
93,109,興隆路四段145巷83弄16號十樓,文山區,13.0,房地(土地+建物)+車位,1090927,0961026,住宅大樓(11層含以上有電梯),鋼筋混凝土造,5,2,3,坡道平面,有,133861,False
94,109,汀州路二段6巷9號二樓,中正區,42.0,房地(土地+建物),1091107,0671125,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,139557,False
95,109,惠安街33號三樓,中正區,39.0,房地(土地+建物),1091119,0700422,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,130853,False
96,109,國興路102號三樓之2,萬華區,29.0,房地(土地+建物),1091118,0800102,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,150347,False
97,109,松江路313巷7號四樓,中山區,45.0,房地(土地+建物),1091110,0640906,公寓(5樓含以下無電梯),鋼筋混凝土造,5,2,2,,無,147414,False
98,109,松江路313巷7號三樓,中山區,45.0,房地(土地+建物),1091110,0640906,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,154114,False
99,109,天祥路16巷15號七樓之4,中山區,50.0,房地(土地+建物),1091113,0590930,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,134273,False
100,109,林森北路351號十一樓,中山區,7.0,房地(土地+建物)+車位,1091029,1021101,住宅大樓(11層含以上有電梯),見其他登記事項,3,2,3,坡道平面,有,210167,False
101,109,復興北路514巷2號四樓之3,中山區,36.0,房地(土地+建物),1091101,0730222,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,171220,False
102,109,新生北路二段68巷8號十二樓之12,中山區,4.0,房地(土地+建物)+車位,1090821,1050602,住宅大樓(11層含以上有電梯),見其他登記事項,2,1,1,坡道平面,有,284967,False
103,109,金湖路401巷30號八樓,內湖區,21.0,房地(土地+建物)+車位,1091031,0880812,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,190696,False
104,109,大湖街158巷32號,內湖區,45.0,房地(土地+建物),1091202,0640508,透天厝,鋼筋混凝土造,5,2,3,,無,603926,False
105,109,建國北路二段220號十一樓,中山區,10.0,房地(土地+建物)+車位,1091024,0990924,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,190073,False
106,109,金湖路401巷1號四樓,內湖區,21.0,房地(土地+建物)+車位,1090719,0881202,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,185161,False
107,109,中山北路一段121巷33號三樓之5,中山區,9.0,房地(土地+建物),1091106,1000128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,249648,False
108,109,北安路578巷8弄28號九樓,中山區,15.0,房地(土地+建物)+車位,1091110,0940204,華廈(10層含以下有電梯),鋼筋混凝土造,1,2,1,坡道機械,有,270392,False
109,109,建國北路三段113巷31弄25號三樓,中山區,35.0,房地(土地+建物),1091126,0740418,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,2,,無,134512,False
110,109,環山路三段25號五樓,內湖區,7.0,房地(土地+建物)+車位,1090304,1020107,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,塔式車位,有,193039,False
111,109,星雲街33巷18號三樓,內湖區,32.0,房地(土地+建物),1091031,0770613,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,166613,False
112,109,成功路四段294巷23弄13號,內湖區,34.0,房地(土地+建物),1091020,0750702,透天厝,鋼筋混凝土造,5,3,3,,無,123603,False
113,109,光復北路103巷32號七樓,松山區,40.0,房地(土地+建物),1090926,0690523,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,264573,False
114,109,中央南路一段196巷8號,北投區,52.0,房地(土地+建物),1091028,0570723,公寓(5樓含以下無電梯),加強磚造,3,2,2,,無,135063,False
115,109,崗山路8巷5號十二樓,北投區,13.0,房地(土地+建物)+車位,1091114,0961214,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,124126,False
116,109,文林北路140號四樓,北投區,3.0,房地(土地+建物)+車位,1091027,1060220,住宅大樓(11層含以上有電梯),見其他登記事項,2,2,2,坡道平面,有,220307,False
117,109,中和街310號五樓,北投區,35.0,房地(土地+建物),1091120,0740916,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,96636,False
118,109,復興南路二段288號五樓,大安區,43.0,房地(土地+建物),1090809,0661017,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,241946,False
119,109,仁愛路三段5巷7號二樓,大安區,4.0,房地(土地+建物)+車位,1090819,1050929,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,坡道平面,有,410399,False
120,109,汀州路二段93號三樓之2,中正區,6.0,房地(土地+建物),1091101,1030123,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,229179,False
121,109,汀州路一段180號八樓之2,中正區,10.0,房地(土地+建物)+車位,1091122,0990108,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,238268,False
122,109,寶興街68巷29號三樓之1,萬華區,0.0,房地(土地+建物),1091110,1090312,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,162839,False
123,109,林森北路587號十三樓之9,中山區,9.0,房地(土地+建物)+車位,1091127,1000726,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,215890,False
124,109,中山北路二段183號十八樓之2,中山區,1.0,房地(土地+建物)+車位,1090919,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,坡道平面,有,351071,False
125,109,中山北路二段183號十八樓之3,中山區,1.0,房地(土地+建物)+車位,1090919,1080604,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,坡道平面,有,357454,False
126,109,林森北路506號四樓,中山區,43.0,房地(土地+建物),1091122,0661021,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,165256,False
127,109,敬業三路162巷51號五樓,中山區,20.0,房地(土地+建物)+車位,1091125,0890628,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,173633,False
128,109,德惠街170巷1號五樓之1,中山區,37.0,房地(土地+建物),1091121,0720520,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,151803,False
129,109,安泰街49巷4號三樓,內湖區,36.0,房地(土地+建物),1091103,0730706,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,98322,False
130,109,新生北路三段61號四樓之29,中山區,44.0,房地(土地+建物),1091125,0650907,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,167367,False
131,109,新生北路二段77巷1之2號二樓,中山區,43.0,房地(土地+建物),1091127,0660905,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,161456,False
132,109,民權東路六段210巷23號八樓之1,內湖區,3.0,房地(土地+建物)+車位,1091027,1060817,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,210049,False
133,109,天津街62號五樓,中山區,47.0,房地(土地+建物),1091027,0620816,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,177948,False
134,109,龍江路263號三樓,中山區,37.0,房地(土地+建物),1091124,0721202,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,166948,False
135,109,建國北路三段75巷5號三樓,中山區,37.0,房地(土地+建物),1091119,0720225,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,189187,False
136,109,吳興街320巷55號六樓,信義區,30.0,房地(土地+建物),1090925,0791113,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,166091,False
137,109,基隆路二段149號七樓之1,信義區,6.0,房地(土地+建物)+車位,1090712,1031029,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,267160,False
138,109,忠孝東路五段492巷14號三樓,信義區,53.0,房地(土地+建物),1091011,0561103,公寓(5樓含以下無電梯),加強磚造,2,1,1,,無,194119,False
139,109,福德街309巷21號三樓,南港區,45.0,房地(土地+建物),1091110,0640925,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,175991,False
140,109,承德路四段277巷62號,士林區,33.0,房地(土地+建物),1091107,0761211,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,1,,無,98741,False
141,109,承德路四段277巷64號,士林區,33.0,房地(土地+建物),1091107,0761211,公寓(5樓含以下無電梯),鋼筋混凝土造,3,0,0,,無,181716,False
142,109,天母東路69巷27號,士林區,34.0,房地(土地+建物),1091102,0750806,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,218318,False
143,109,尊賢街241巷10號二樓,北投區,44.0,房地(土地+建物),1091123,0651231,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,150362,False
144,109,小西街10號、14號,士林區,99.0,房地(土地+建物),1090921,0100405,透天厝,土造,0,0,0,,無,908265,False
145,109,潮州街55巷12號二樓之1,大安區,37.0,房地(土地+建物),1091117,0721008,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,242894,False
146,109,光復南路696號四樓之1,大安區,8.0,房地(土地+建物)+車位,1091125,1011120,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,其他,有,274380,False
147,109,通化街57巷5號二樓,大安區,26.0,房地(土地+建物),1091107,0831228,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,195645,False
148,109,福港街259巷10號四樓,士林區,42.0,房地(土地+建物),1091102,0670808,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,137787,False
149,109,中山北路七段81巷11號十四樓,士林區,28.0,房地(土地+建物)+車位,1091019,0811124,住宅大樓(11層含以上有電梯),鋼筋混凝土造,5,3,3,坡道平面,有,253839,False
150,109,大興街24巷2弄6號四樓,北投區,41.0,房地(土地+建物),1091009,0681224,公寓(5樓含以下無電梯),鋼筋混凝土造,5,3,4,,無,142057,False
151,109,福港街210巷7弄5號四樓,士林區,42.0,房地(土地+建物),1091112,0670302,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,123371,False
152,109,南京東路五段239號十三樓之11,松山區,11.0,房地(土地+建物),1091203,0980331,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,254091,False
153,109,重陽路125巷36弄16號五樓,南港區,6.0,房地(土地+建物)+車位,1091005,1030423,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,塔式車位,有,195293,False
154,109,信義路五段150巷330號十樓之9,信義區,11.0,房地(土地+建物),1091129,0980408,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,250204,False
155,109,永吉路321巷6弄3號二樓,信義區,48.0,房地(土地+建物),1091016,0611001,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,189784,False
156,109,忠孝東路五段790巷24弄10號三樓,信義區,50.0,房地(土地+建物),1091118,0591023,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,189811,False
157,109,南京東路五段40號十四樓之4,松山區,30.0,房地(土地+建物),1091119,0790216,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,213740,False
158,109,北安路668號九樓,中山區,0.0,房地(土地+建物)+車位,1091005,1090110,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,其他,有,388464,False
159,109,林森北路536號十四樓之6,中山區,15.0,房地(土地+建物),1091106,0940826,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,244390,False
160,109,成功路五段450巷10號九樓,內湖區,21.0,房地(土地+建物)+車位,1091107,0881022,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,192709,False
