,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
8067,107,臺北市萬華區中華路二段364巷36號八樓之1,萬華區,6.0,房地(土地+建物)+車位,1071009,1010625,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,149942,False,8,121.50343540000001,25.028386100000002
8068,107,臺北市萬華區中華路二段364巷36號二樓之2,萬華區,6.0,房地(土地+建物)+車位,1071009,1010625,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,146804,False,2,121.50343540000001,25.028386100000002
8069,107,臺北市大同區迪化街一段358號8樓之1,大同區,7.0,房地(土地+建物)+車位,1070930,1000701,華廈(10層含以下有電梯),2,2,2,坡道平面,有,158787,False,8,121.5091805,25.0627866
8070,107,臺北市萬華區西藏路111號十二樓,萬華區,7.0,房地(土地+建物)+車位,1071003,1000908,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,165667,False,12,121.5031818,25.029655599999998
8071,107,臺北市文山區興隆路四段29巷4弄9號八樓,文山區,24.0,房地(土地+建物)+車位,1070706,0831111,華廈(10層含以下有電梯),4,2,2,坡道機械,有,122763,False,8,121.56052650000001,24.990578100000004
8072,107,臺北市文山區萬芳路22號11樓之1,文山區,13.0,房地(土地+建物),1070903,0940128,住宅大樓(11層含以上有電梯),2,2,1,,有,141584,False,11,121.57050479999998,24.9958915
8073,107,臺北市文山區辛亥路六段21巷6號四樓,文山區,19.0,房地(土地+建物)+車位,1070928,0880809,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,100758,False,4,121.55239700000001,24.990665
8074,107,臺北市文山區和平東路四段66巷43號五樓,文山區,21.0,房地(土地+建物),1070910,0860529,住宅大樓(11層含以上有電梯),4,2,3,,有,117467,False,5,121.5655137,25.007240399999997
8075,107,臺北市文山區和平東路四段66巷43號四樓,文山區,21.0,房地(土地+建物)+車位,1070830,0860529,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,104144,False,4,121.5655137,25.007240399999997
8076,107,臺北市文山區木柵路二段55之5號四樓,文山區,21.0,房地(土地+建物),1070921,0861104,住宅大樓(11層含以上有電梯),2,2,1,,有,132610,False,4,121.56046429999999,24.988868099999998
8077,107,臺北市文山區木柵路二段109巷26弄3號五樓,文山區,31.0,房地(土地+建物),1070928,0760924,公寓(5樓含以下無電梯),3,2,2,,無,88250,False,5,121.56339380000001,24.990545200000003
8078,107,臺北市文山區景文街1號9樓之3,文山區,14.0,房地(土地+建物)+車位,1070917,0931105,套房(1房1廳1衛),1,0,1,坡道平面,無,132343,False,9,121.54157,24.993489000000004
8079,107,臺北市萬華區雙和街122號五樓,萬華區,43.0,房地(土地+建物),1070925,0640508,公寓(5樓含以下無電梯),2,1,1,,無,139459,False,5,121.50072540000001,25.027741900000002
8080,107,臺北市萬華區西園路二段372巷23弄20號四樓,萬華區,42.0,房地(土地+建物),1071002,0650820,公寓(5樓含以下無電梯),2,1,1,,無,82704,False,4,121.49070399999998,25.026775999999998
8081,107,臺北市萬華區內江街63號十一樓之1,萬華區,15.0,房地(土地+建物)+車位,1070823,0921204,住宅大樓(11層含以上有電梯),2,2,1,升降機械,有,158374,False,11,121.5048272,25.041661299999998
8082,107,臺北市內湖區內湖路一段47巷34之1號六樓,內湖區,5.0,房地(土地+建物),1070912,1020506,華廈(10層含以下有電梯),2,0,2,,有,181452,False,6,121.5583437,25.0883432
8083,107,臺北市內湖區內湖路二段336之2號四樓,內湖區,4.0,房地(土地+建物)+車位,1071019,1031023,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,165580,False,4,121.58939629999999,25.0815715
8084,107,臺北市內湖區成功路五段71號三樓,內湖區,37.0,房地(土地+建物),1070916,0701231,華廈(10層含以下有電梯),3,2,2,,有,165246,False,3,121.60577199999999,25.074132
8085,107,臺北市中山區農安街202號七樓,中山區,33.0,房地(土地+建物),1070916,0740723,華廈(10層含以下有電梯),3,2,2,,有,210137,False,7,121.53603269999999,25.0645137
8086,107,臺北市松山區八德路三段155巷26弄10號五樓,松山區,36.0,房地(土地+建物),1071008,0710313,公寓(5樓含以下無電梯),5,3,3,,無,194468,False,5,121.55584329999999,25.049401000000003
8087,107,臺北市信義區松山路204巷26號九樓,信義區,31.0,房地(土地+建物),1071005,0760713,住宅大樓(11層含以上有電梯),3,2,2,,有,193597,False,9,121.57732299999999,25.044497999999997
8088,107,臺北市信義區松山路482巷18號14樓,信義區,33.0,房地(土地+建物),1070821,0740723,住宅大樓(11層含以上有電梯),3,2,2,,有,199090,False,14,121.577536,25.038935
8089,107,臺北市內湖區安泰街89號5樓,內湖區,10.0,房地(土地+建物)+車位,1071006,0970619,華廈(10層含以下有電梯),3,2,2,坡道平面,有,117902,False,5,121.61628009999998,25.076667000000004
