,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
9963,104,臺北市信義區信義路五段150巷426弄3號四樓,信義區,43.0,房地(土地+建物),1040716,0611213,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,81301,False,4,121.57150499999999,25.024364000000002
9964,104,臺北市松山區民生東路五段226之1號7樓,松山區,34.0,房地(土地+建物)+車位,1040723,0701222,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,239360,False,7,121.5656015,25.058899099999998
9965,104,臺北市松山區延壽街325號3樓,松山區,46.0,房地(土地+建物),1040801,0580201,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,198243,False,3,121.56047070000001,25.0568219
9966,104,臺北市文山區興隆路四段105巷52之1號4樓,文山區,19.0,房地(土地+建物),1040809,0851014,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,170035,False,4,121.562222,24.987368999999994
9967,104,臺北市中山區松江路25巷5號9樓之7,中山區,7.0,房地(土地+建物),1040818,0971118,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,227625,False,9,121.5333957,25.0472708
9968,104,臺北市中山區南京東路二段56號9樓,中山區,27.0,房地(土地+建物),1040628,0770718,辦公商業大樓,鋼筋混凝土造,0,1,1,,無,220640,False,9,121.52981450000001,25.051877299999997
9969,104,臺北市中山區林森北路61號7樓,中山區,8.0,房地(土地+建物)+車位,1040821,0961106,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,224172,False,7,121.524994,25.0485002
9970,104,臺北市內湖區成功路3段174巷17弄15號6樓,內湖區,26.0,房地(土地+建物)+車位,1040811,0781206,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,171257,False,6,121.5907371,25.0814979
9971,104,臺北市內湖區成功路五段420巷17號10樓,內湖區,18.0,房地(土地+建物)+車位,1040818,0860515,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,185238,False,10,121.6081045,25.0752954
9972,104,臺北市大安區和平東路一段111號5樓,大安區,1.0,房地(土地+建物)+車位,1040806,1031224,住宅大樓(11層含以上有電梯),見其他登記事項,1,2,3,坡道平面,有,138871,False,5,121.52665879999999,25.0269953
9973,104,臺北市信義區忠孝東路五段743巷1弄16號三樓,信義區,42.0,房地(土地+建物),1040811,0621115,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,216844,False,3,121.58051200000001,25.0434909
9974,104,臺北市南港區園區街26號11樓之1,南港區,4.0,房地(土地+建物)+車位,1040714,1000412,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,183821,False,11,121.61294290000001,25.059263899999998
9975,104,臺北市松山區民生東路四段112巷1弄3號4樓,松山區,36.0,房地(土地+建物),1040713,0681004,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,248752,False,4,121.55456919999999,25.057859399999995
9976,104,臺北市南港區南港路三段16巷1弄9號4樓,南港區,45.0,房地(土地+建物),1040520,0590603,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,132250,False,4,121.59235190000001,25.0545594
9977,104,臺北市士林區中山北路六段419巷41號3樓,士林區,33.0,房地(土地+建物),1040517,0711218,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,180876,False,3,121.52674199999998,25.114993300000002
9978,104,臺北市北投區榮華一路4巷12號四樓,北投區,18.0,房地(土地+建物)+車位,1040812,0860326,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,升降平面,有,182235,False,4,121.52362319999999,25.112555399999998
9979,104,臺北市北投區致遠一路二段11巷5之1號,北投區,44.0,房地(土地+建物),1040715,0601222,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,168515,False,1,121.51408540000001,25.110896999999994
9980,104,臺北市士林區天玉街13號8樓,士林區,8.0,房地(土地+建物)+車位,1040807,0960201,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,238893,False,8,121.52731440000001,25.1207001
9981,104,臺北市北投區中央南路二段71巷3號,北投區,94.0,房地(土地+建物),1040901,0100926,透天厝,磚造,4,1,1,,無,282194,False,1,121.50073250000001,25.122981899999996
9982,104,臺北市士林區承德路四段277巷35號四樓之3及承德路四段277巷35號、35之1號、37號地下二層,士林區,5.0,房地(土地+建物)+車位,1040723,0990409,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,181658,False,4,121.5195987,25.0904219
9983,104,臺北市內湖區內湖路二段51號四樓之3,內湖區,2.0,房地(土地+建物)+車位,1040825,1021206,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,195382,False,4,121.581868,25.0795905
9984,104,臺北市內湖區麗山街328巷25號四樓,內湖區,33.0,房地(土地+建物),1040810,0710628,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,154677,False,4,121.57436480000001,25.0826514
9985,104,臺北市內湖區康寧路一段292號12樓之2,內湖區,24.0,房地(土地+建物),1040806,0801021,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,188093,False,12,121.5978653,25.078556199999998
