,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
33,105,臺北市松山區塔悠路222號四樓,松山區,21.0,房地(土地+建物)+車位,1051004,0841125,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,升降機械,有,152068,False,4,121.56883180000001,25.0584427
34,105,臺北市松山區南京東路四段52巷8號3樓,松山區,9.0,房地(土地+建物),1050702,0960209,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,262345,False,3,121.5534877,25.0507368
35,105,臺北市中山區民權東路一段21號八樓,中山區,8.0,房地(土地+建物)+車位,1051024,0971128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,1,坡道機械,有,177517,False,8,121.5237334,25.063045199999998
36,105,臺北市內湖區行善路25巷30號,內湖區,19.0,房地(土地+建物),1050925,0860526,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,118411,False,1,121.57674639999999,25.0556947
37,105,臺北市中山區通北街118巷11號2樓,中山區,17.0,房地(土地+建物)+車位,1050928,0880511,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,115471,False,2,121.5371382,25.0847768
38,105,臺北市內湖區內湖路三段60巷8弄36號三樓,內湖區,35.0,房地(土地+建物),1050930,0700216,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,104603,False,3,121.59130399999998,25.088151999999997
39,105,臺北市中正區濟南路二段21號三樓之1,中正區,15.0,房地(土地+建物)+車位,1051013,0901205,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,升降機械,有,158246,False,3,121.5279967,25.041276600000003
40,105,臺北市萬華區和平西路三段384號五樓之13,萬華區,35.0,房地(土地+建物),1051014,0700706,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,112342,False,5,121.4913711,25.035325899999997
41,105,臺北市大同區民族西路225巷17之1號,大同區,9.0,房地(土地+建物)+車位,1050926,0960731,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,158598,False,1,121.51235910000001,25.070017399999998
42,105,臺北市大同區華亭街12號3樓之1,大同區,1.0,房地(土地+建物)+車位,1051013,1040506,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,升降機械,有,153384,False,3,121.5131081,25.0523086
43,105,臺北市萬華區長順街107巷7號三樓,萬華區,32.0,房地(土地+建物),1050915,0730507,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,113410,False,3,121.4896362,25.032486799999997
44,105,臺北市中正區同安街93號二樓之1,中正區,32.0,房地(土地+建物),1050820,0730124,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,140937,False,2,121.52068599999998,25.0223208
45,105,臺北市文山區木柵路二段109巷25弄48號,文山區,34.0,房地(土地+建物),1050928,0711220,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,148186,False,1,121.56235780000002,24.9912375
47,105,臺北市大同區延平北路一段83號十二樓,大同區,1.0,房地(土地+建物),1050922,1040522,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,197131,False,12,121.51203699999999,25.051631000000004
48,105,臺北市內湖區文德路226號四樓之1,內湖區,0.0,房地(土地+建物)+車位,1050902,1050729,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,升降平面,有,209468,False,4,121.5881587,25.078665200000003
49,105,臺北市中山區松江路422號十四樓,中山區,1.0,房地(土地+建物)+車位,1050830,1040713,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,287529,False,14,121.53296669999997,25.0640814
50,105,臺北市中山區松江路420號十三樓,中山區,1.0,房地(土地+建物)+車位,1050830,1040713,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,287406,False,13,121.53298529999999,25.064351
51,105,臺北市中山區民權東路一段27號八樓,中山區,8.0,房地(土地+建物)+車位,1051024,0971128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,176610,False,8,121.52400469999999,25.063025099999997
52,105,臺北市內湖區文湖街21巷85號6樓,內湖區,1.0,房地(土地+建物)+車位,1050930,1041015,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,167924,False,6,121.5595171,25.090757
53,105,臺北市信義區松德路25巷30號6樓,信義區,31.0,房地(土地+建物),1050912,0740620,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,189881,False,6,121.5773358,25.038692499999996
54,105,臺北市士林區劍潭路71號8樓之2,士林區,9.0,房地(土地+建物)+車位,1050905,0960122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,181751,False,8,121.5208099,25.0835704
55,105,臺北市士林區承德路四段128號10樓,士林區,32.0,房地(土地+建物)+車位,1050828,0731215,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,181128,False,10,121.5233186,25.083798800000004
56,105,臺北市北投區行義路12號11樓,北投區,12.0,房地(土地+建物)+車位,1050903,0931018,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,159962,False,11,121.5265405,25.124637999999994
57,105,臺北市北投區榮華三路24巷1弄6號,北投區,40.0,房地(土地+建物),1050930,0651220,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,206422,False,1,121.52133250000001,25.1143867
58,105,臺北市士林區光明路242號七樓之12,北投區,7.0,房地(土地+建物)+車位,1050922,0980818,套房(1房1廳1衛),鋼骨鋼筋混凝土造,1,1,1,坡道平面,無,104858,False,7,121.50777110000001,25.136358999999995
59,105,臺北市士林區格致路20巷31號7樓之1,士林區,20.0,房地(土地+建物),1051014,0851029,套房(1房1廳1衛),鋼筋混凝土造,0,0,0,,無,128605,False,7,121.54710229999998,25.1373133
60,105,臺北市士林區德行東路51號2樓,士林區,15.0,房地(土地+建物)+車位,1050827,0900704,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,升降機械,有,244042,False,2,121.52667620000001,25.1072437
61,105,臺北市北投區杏林三路59號,北投區,48.0,房地(土地+建物),1051006,0570130,透天厝,加強磚造,4,2,2,,無,103084,False,1,121.497012,25.141527999999994
63,105,臺北市大安區安居街49號七樓之1,大安區,32.0,房地(土地+建物)+車位,1050920,0730627,華廈(10層含以下有電梯),鋼筋混凝土造,3,7,2,坡道平面,有,204853,False,7,121.55380489999997,25.019862699999997
64,105,臺北市內湖區新富街102號8樓,內湖區,3.0,房地(土地+建物)+車位,1050928,1020313,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,188090,False,8,121.58503229999998,25.060295699999994
65,105,臺北市文山區汀州路四段175號9樓,文山區,6.0,房地(土地+建物)+車位,1051010,0991104,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,140861,False,9,121.5357059,25.004402700000004
66,105,臺北市信義區信義路五段150巷463號7樓之1,信義區,22.0,房地(土地+建物),1051001,0830715,華廈(10層含以下有電梯),鋼筋混凝土造,0,1,1,,有,187374,False,7,121.5724856,25.022819800000004
67,105,臺北市北投區西安街一段189號7樓,北投區,4.0,房地(土地+建物),1050924,1010320,華廈(10層含以下有電梯),鋼骨鋼筋混凝土造,2,2,1,,有,220806,False,7,121.51808359999998,25.110349
68,105,臺北市士林區天母北路15之2號6樓,士林區,23.0,房地(土地+建物)+車位,1050925,0820719,華廈(10層含以下有電梯),鋼筋混凝土造,6,3,2,坡道平面,有,212896,False,6,121.5265427,25.119504499999998
69,105,臺北市信義區基隆路1段17號3樓,信義區,3.0,房地(土地+建物)+車位,1050926,1021107,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,280764,False,3,121.5693107,25.048685799999998
70,105,臺北市信義區6段76巷2弄4號,信義區,45.0,房地(土地+建物),1051019,0600603,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,221186,False,1,121.57667500000001,25.0346816
71,105,臺北市文山區福興路106巷28弄5號8樓之2,文山區,7.0,房地(土地+建物)+車位,1050922,0981202,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,116970,False,8,121.55015079999998,25.006219699999995
72,105,臺北市中山區中原街142號6樓,中山區,36.0,房地(土地+建物),1050908,0690515,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,160365,False,6,121.5289413,25.0641023
73,105,臺北市內湖區民權東路六段280巷34號3樓,內湖區,25.0,房地(土地+建物)+車位,1050820,0800621,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,其他,有,133468,False,3,121.60694919999999,25.0710579
74,105,臺北市中正區信義路一段5之3號3樓,中正區,20.0,房地(土地+建物)+車位,1050928,0850528,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,248316,False,3,121.52207109999999,25.0368699
75,105,臺北市北投區民族街17號二樓,北投區,2.0,房地(土地+建物),1051020,1030120,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,177395,False,2,121.50529779999998,25.1326803
80,105,臺北市士林區中社路二段91巷11號,士林區,40.0,房地(土地+建物),1051016,0650406,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,3,,無,147861,False,1,121.56698829999999,25.107817899999997
81,105,臺北市北投區泉源路46號十八樓之1,北投區,0.0,房地(土地+建物),1050907,1050315,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,189041,False,18,121.50907830000001,25.140930799999996
82,105,臺北市北投區泉源路46號十八樓,北投區,0.0,房地(土地+建物),1050907,1050315,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,189033,False,18,121.50907830000001,25.140930799999996
83,105,臺北市士林區德行東路190巷6弄6號二樓,士林區,38.0,房地(土地+建物),1051017,0670404,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,168367,False,2,121.531146,25.107735899999998
84,105,臺北市北投區文林北路60巷8弄15號3樓,北投區,47.0,房地(土地+建物),1051002,0580401,公寓(5樓含以下無電梯),加強磚造,2,1,1,,無,143408,False,3,121.5194812,25.104978199999998
85,105,臺北市士林區忠誠路二段140巷34號4樓,士林區,37.0,房地(土地+建物),1050912,0681207,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,162238,False,4,121.53115770000001,25.1152908
86,105,臺北市南港區經貿二路157巷60號9樓,南港區,8.0,房地(土地+建物)+車位,1050926,0970612,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,172659,False,9,121.61743899999999,25.060924000000004
87,105,臺北市南港區南港路二段143之1號,南港區,47.0,房地(土地+建物),1050828,0580921,公寓(5樓含以下無電梯),加強磚造,10,0,10,,無,149589,False,1,121.5959728,25.0541292
88,105,臺北市中山區樂群二路30巷66號二樓,中山區,4.0,房地(土地+建物)+車位,1051004,1010724,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,3,坡道平面,有,336276,False,2,121.55361070000001,25.078072000000002
89,105,臺北市中山區中山北路二段26巷28號三樓,中山區,33.0,房地(土地+建物),1050728,0721011,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,161082,False,3,121.52087909999999,25.053976799999997
90,105,臺北市內湖區新富街58號十一樓,內湖區,1.0,房地(土地+建物)+車位,1051003,1041225,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,287207,False,11,121.58306549999999,25.0594531
91,105,臺北市內湖區康寧路三段99巷17弄31號四樓,內湖區,1.0,房地(土地+建物)+車位,1050803,1040213,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,3,一樓平面,有,197560,False,4,121.60977609999999,25.072100799999998
92,105,臺北市中山區朱崙街65號三樓,中山區,44.0,房地(土地+建物),1051012,0610323,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,177023,False,3,121.5422882,25.050163299999998
93,105,臺北市中山區農安街72號四樓,中山區,28.0,房地(土地+建物),1051011,0770510,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,159936,False,4,121.52894429999999,25.0647041
94,105,臺北市內湖區東湖路113巷21號五樓,內湖區,32.0,房地(土地+建物),1051014,0730517,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,121493,False,5,121.61531,25.069525000000002
95,105,臺北市內湖區成功路五段450巷28號12樓之1,內湖區,19.0,房地(土地+建物)+車位,1050922,0860519,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,168495,False,12,121.60823070000001,25.074658900000003
96,105,臺北市內湖區金龍路222巷8號3樓之2,內湖區,23.0,房地(土地+建物),1050926,0821213,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,152458,False,3,121.585984,25.087844
97,105,臺北市內湖區新明路380巷9弄20號,內湖區,36.0,房地(土地+建物),1051009,0690712,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,142154,False,1,121.5806064,25.0560505
98,105,臺北市大同區哈密街99號3樓,大同區,31.0,房地(土地+建物),1050604,0740305,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,133682,False,3,121.51442890000001,25.073054199999998
99,105,臺北市萬華區漢口街二段75之1號5樓,萬華區,18.0,房地(土地+建物),1050827,0870427,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,157157,False,5,121.50515069999999,25.0461648
100,105,臺北市文山區木新路三段45巷10弄8號八樓,文山區,9.0,房地(土地+建物)+車位,1051012,0960712,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,1,一樓平面,有,54575,False,8,121.564082,24.9815854
101,105,臺北市文山區忠順街二段90巷32號4樓之2,文山區,21.0,房地(土地+建物)+車位,1051008,0840831,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,110235,False,4,121.5648957,24.984742599999997
102,105,臺北市文山區木新路二段161巷6弄1號2樓,文山區,33.0,房地(土地+建物),1050914,0720815,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,109502,False,2,121.568926,24.98339
103,105,臺北市中正區和平西路一段59號四樓之16,中正區,8.0,房地(土地+建物),1051018,0970513,套房(1房1廳1衛),見其他登記事項,1,1,1,,無,256946,False,4,121.5194887,25.026712
104,105,臺北市文山區辛亥路四段252巷2弄1號4樓,文山區,14.0,房地(土地+建物),1050924,0910507,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,158472,False,4,121.55443419999999,25.0017607
105,105,臺北市文山區汀州路四段211號十一樓,文山區,6.0,房地(土地+建物)+車位,1050706,0991105,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,164242,False,11,121.5360205,25.0031748
106,105,臺北市文山區景華街128巷29號,文山區,32.0,房地(土地+建物),1050924,0730121,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,153314,False,1,121.54798749999999,24.994969
107,105,臺北市大同區蘭州街129之1號4樓,大同區,37.0,房地(土地+建物),1050808,0680414,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,132686,False,4,121.5157706,25.0655246
108,105,臺北市內湖區民權東路六段300號11樓,內湖區,30.0,房地(土地+建物),1050924,0751106,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,138185,False,11,121.6057151,25.0727624
109,105,臺北市內湖區行善路25巷14號5樓之1,內湖區,19.0,房地(土地+建物),1051001,0860526,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,124025,False,5,121.576032,25.0553839
110,105,臺北市中山區林森北路481號10樓之4,中山區,13.0,房地(土地+建物),1051012,0920122,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,183486,False,10,121.5257278,25.0611307
111,105,臺北市中山區中山北路一段53巷26號二樓之7,中山區,8.0,房地(土地+建物),1051011,0971030,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,196511,False,2,121.52356429999999,25.0488338
112,105,臺北市中山區民族東路410巷17號,中山區,40.0,房地(土地+建物),1051011,0650303,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,421452,False,1,121.5384278,25.067325500000003
113,105,臺北市中山區德惠街34號六樓之24,中山區,37.0,房地(土地+建物),1051015,0681219,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,144380,False,6,121.526429,25.066584399999996
114,105,臺北市中山區吉林路407巷4號四樓,中山區,44.0,房地(土地+建物),1050908,0610910,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,2,,無,143764,False,4,121.53071949999998,25.066001099999994
115,105,臺北市中山區新生北路二段68巷8號五樓之11,中山區,0.0,房地(土地+建物)+車位,1051026,1050602,住宅大樓(11層含以上有電梯),見其他登記事項,2,1,1,坡道平面,有,285488,False,5,121.5268045,25.0566792
116,105,臺北市中山區新生北路二段60巷16號三樓之2,中山區,20.0,房地(土地+建物),1050924,0850820,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,176824,False,3,121.52689149999998,25.0556578
122,105,臺北市松山區南京東路四段120巷29弄14號二樓,松山區,42.0,房地(土地+建物),1051006,0630711,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,133578,False,2,121.55564480000001,25.050102099999997
123,105,臺北市松山區復興南路一段1號十四樓之7,松山區,37.0,房地(土地+建物),1050923,0680209,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,227365,False,14,121.54418109999999,25.047402899999998
124,105,臺北市松山區敦化北路4巷31號二樓之8,松山區,46.0,房地(土地+建物),1051002,0590728,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,242079,False,2,121.54555889999999,25.050098100000003
125,105,臺北市士林區仰德大道三段125巷5弄21號,士林區,38.0,房地(土地+建物)+車位,1050906,0671102,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,坡道平面,無,111699,False,1,121.55000729999999,25.120625099999998
126,105,臺北市士林區仰德大道三段125巷5弄21號,士林區,38.0,房地(土地+建物)+車位,1050906,0671102,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,坡道平面,無,117101,False,1,121.55000729999999,25.120625099999998
127,105,臺北市士林區承德路四段1巷25號十一樓之1,士林區,1.0,房地(土地+建物)+車位,1051002,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,201297,False,11,121.5223028,25.078186199999998
128,105,臺北市士林區中央北路四段583巷10弄7號四樓之2,北投區,0.0,房地(土地+建物),1051028,1050817,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,157246,False,4,121.46584600000001,25.124613999999998
129,105,臺北市北投區中央北路四段583巷10弄7號二樓,北投區,0.0,房地(土地+建物),1051028,1050817,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,151294,False,2,121.46584600000001,25.124613999999998
130,105,臺北市中正區連雲街59號5樓,中正區,8.0,房地(土地+建物)+車位,1050920,0970108,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,其他,有,284671,False,5,121.53046590000001,25.0348617
131,105,臺北市內湖區康寧路三段26巷10弄5號5樓,內湖區,31.0,房地(土地+建物),1050904,0740304,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,132378,False,5,121.608013,25.071799400000003
132,105,臺北市信義區信安街46號4樓,信義區,39.0,房地(土地+建物),1050913,0661006,公寓(5樓含以下無電梯),鋼筋混凝土造,4,3,3,,無,174065,False,4,121.5580497,25.0273002
133,105,臺北市南港區南港路二段38巷16號5樓,南港區,7.0,房地(土地+建物)+車位,1050930,0980326,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,234447,False,5,121.60479149999999,25.0559293
134,105,臺北市士林區雨聲街8巷2號5樓,士林區,34.0,房地(土地+建物),1050928,0711202,公寓(5樓含以下無電梯),鋼筋混凝土造,4,3,2,,無,130025,False,5,121.52967469999999,25.101306899999997
135,105,臺北市大安區安和路二段201號14樓,大安區,25.0,房地(土地+建物)+車位,1050831,0800105,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,329373,False,14,121.5504249,25.0266219
136,105,臺北市大安區永康街17巷24之2號,大安區,46.0,房地(土地+建物),1051006,0591215,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,2,,無,227595,False,1,121.53118189999999,25.0323175
137,105,臺北市松山區北寧路58之4號6樓,松山區,28.0,房地(土地+建物)+車位,1050929,0770701,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,255756,False,6,121.55281919999999,25.0500729
138,105,臺北市信義區吳興街284巷52號3樓,信義區,27.0,房地(土地+建物),1051002,0781230,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,166356,False,3,121.5630364,25.022459099999995
139,105,臺北市中山區吉林路381號3樓,中山區,42.0,房地(土地+建物),1050910,0630723,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,163728,False,3,121.5304961,25.065324699999998
