鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物),基隆市信義區深澳坑路２之５號１１樓之７,6.93,住,,,1081025,土地4建物1車位0,十一層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,40.28,1,0,1,有,有,1450000,35998,,0.0,0,,RPWNMLLKJIOFFBC97CA,26.8,0.0,3.72,,
仁愛區,房地(土地+建物),基隆市仁愛區仁一路９５巷２２號,21.2,住,,,1081028,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691113,54.99,3,1,1,有,無,3150000,57283,,0.0,0,含增建或未登記建物。；,RPPNMLMKJIOFFBC37CA,54.99,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區信二路74巷14號,67.0,住,,,1080920,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590127,63.26,2,1,2,有,無,2200000,34777,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLNKJIOFFBC77CA,63.26,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１７２巷８７之５號２樓,25.37,住,,,1081018,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870610,99.08,3,2,2,有,無,2900000,29269,,0.0,0,,RPUNMLPKJIOFFBC18CA,72.2,0.0,10.02,,
仁愛區,房地(土地+建物),基隆市仁愛區曲水街２２巷３號,42.0,住,,,1080927,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0561101,67.0,2,3,1,有,無,3450000,51493,,0.0,0,含增建或未登記建物。,RPQNMLTKJIOFFBC18CA,67.0,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區深溪路３８巷５之１號三樓,29.26,住,,,1081019,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,99.38999999999999,3,1,1,有,有,6000000,60368,,0.0,0,,RPQNMLMLJIOFFBC57CA,59.07,2.03,4.86,,
仁愛區,房地(土地+建物),基隆市仁愛區忠三路１０號,115.0,商,,,1081015,土地7建物7車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810907,742.18,6,3,10,有,無,37500000,50526,,0.0,0,1樓開放空間+1衛；2樓2房1廳2衛；3樓2房1廳2衛；4樓2房1廳2衛；5樓開放空間+1衛；6樓開放空間+1衛；7樓開放空間+1衛,RPSNMLQLJIOFFBC18CA,592.66,15.31,21.18,,
信義區,房地(土地+建物),基隆市信義區孝東路120之3號四樓,18.8,住,,,1080924,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,137.83,3,2,2,有,有,7900000,57317,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWNMLNJKIOFFBC18CA,83.18,1.09,11.29,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路120號十三樓,14.24,住,,,1081008,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,133.42000000000002,2,1,1,有,有,8260000,69563,坡道平面,31.21,1150000,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNMLNJKIOFFBC28CA,62.87,0.0,7.83,,
