鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物),基隆市信義區東光路４之５號底層,20.5,住,,,1090110,土地1建物1車位0,地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,62.62,4,2,2,有,無,1200000,19163,,0.0,0,,RPPNMLMKKHPFFBC47CA,60.27,2.35,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區義一路122號五樓之一,17.83,商,,,1090103,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910712,233.14999999999998,3,2,2,有,有,21380000,91701,坡道平面,33.34,0,,RPTNMLMKKHPFFBC87CA,144.7,0.0,14.09,,
中正區,房地(土地+建物),基隆市中正區新豐街２１５之１號,119.31,住,,,1080927,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0970922,261.41,4,3,4,有,無,14600000,55851,,0.0,0,含增建或未登記建物。；,RPPOMLMKKHPFFBC57CA,235.22,0.0,24.02,,
信義區,房地(土地+建物),基隆市信義區崇法街２００之２號,34.25,住,,,1090101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680615,59.68,2,2,1,有,無,1650000,27647,,0.0,0,,RPPNMLOKKHPFFBC67CA,59.68,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區祥豐街３９７號七樓,59.61,住,,,1081220,土地1建物1車位1,七層，夾層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071116,220.56,5,2,3,有,有,15000000,68009,坡道機械,0.0,0,含增建或未登記建物。；,RPUNMLTLKHPFFBC78CA,121.68,4.86,9.95,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路102之2號七樓,24.21,住,,,1090101,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,198.82999999999998,3,2,2,有,有,10450000,57715,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPRNMLOJLHPFFBC87CA,108.05,0.0,11.4,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路98之2號十四樓,24.21,住,,,1081222,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,198.16,3,2,2,有,有,11600000,64118,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPTNMLOJLHPFFBC08CA,108.05,0.0,11.4,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路106之2號二樓,28.2,住,,,1081221,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,225.74,4,2,2,有,有,11500000,55064,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPUNMLOJLHPFFBC18CA,125.98,0.0,13.4,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路106之2號七樓,28.2,住,,,1081225,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,225.74,4,2,2,有,有,11800000,55854,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPVNMLOJLHPFFBC28CA,125.98,0.0,13.4,,
信義區,房地(土地+建物),基隆市信義區孝東路118號八樓,14.24,住,,,1081224,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,103.18,2,2,1,有,有,6980000,67649,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWNMLOJLHPFFBC38CA,63.12,0.0,7.83,,
信義區,房地(土地+建物),基隆市信義區孝東路118之1號八樓,13.96,住,,,1081226,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,102.91,2,2,1,有,有,6980000,67826,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNMLOJLHPFFBC48CA,62.87,0.0,7.83,,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路116之3號六樓,19.09,住,,,1090101,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,175.46,3,2,2,有,有,8920000,55341,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPOOMLOJLHPFFBC67CA,83.18,1.09,11.29,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３４５之４號６樓,22.99,住,,,1081227,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850711,155.12,3,2,2,有,有,5500000,35456,坡道平面,0.0,0,,RPSNMLKKLHPFFBC67CA,86.85,4.0,8.64,,
暖暖區,房地(土地+建物),基隆市暖暖區源遠路２４９巷１５之３號,31.9,住,,,1081218,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690117,83.19,3,2,1,有,無,3000000,36062,,0.0,0,含增建或未登記建物。；,RPUNMLLKKHPFFCC97CA,83.19,0.0,0.0,,
暖暖區,房地(土地+建物),基隆市暖暖區暖碇路３０８號２樓,29.06,住,,,1081228,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080603,107.74,3,2,2,有,有,6380000,59217,,0.0,0,,RPVNMLLKKHPFFCC08CA,71.6,0.0,5.87,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１２１巷４０之１６號１樓,24.0,住,,,1090108,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,67.1,2,1,1,有,有,1550000,23100,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLMKKHPFFCC77CA,57.12,0.0,2.77,,
安樂區,房地(土地+建物),基隆市安樂區武嶺街２０２之３號,48.45,住,,,1090110,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650701,75.98,2,1,1,有,有,3980000,52382,,0.0,0,,RPSNMLMKKHPFFCC87CA,75.98,0.0,0.0,,
