鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物),臺北市中正區師大路182之1號4樓,22.9,住,,,1080401,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701218,167.46,4,2,2,有,有,26500000,158247,,0.0,0,含增建或未登記建物。；,RPROMLNKNHOFFAA77CA,115.62,0.0,31.87,,
中正區,房地(土地+建物)+車位,臺北市中正區廈門街113巷1號2樓之3,6.23,商,,,1080310,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970417,73.39,2,1,1,有,有,15080000,205478,坡道機械,4.07,0,含增建或未登記建物。；,RPXOMLOKNHOFFAA48CA,39.39,2.53,3.91,,
文山區,房地(土地+建物),臺北市文山區木柵路三段４７號四樓,22.67,商,,,1080419,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.91,4,2,1,有,無,8400000,105118,,0.0,0,親友、員工或其他特殊關係間之交易。；二親等買賣，建物格局由出賣人提供。,RPPNMLPKNHOFFAA67CA,79.91,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區興隆路二段２２０巷５３弄２４號三樓,25.53,住,,,1080429,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680716,94.58,3,2,2,有,無,11500000,121590,,0.0,0,,RPRNMLPKNHOFFAA87CA,78.95,0.0,15.63,,
中正區,車位,臺北市中正區博愛路221號二樓等共有部分,23.54,住,,,1080329,土地0建物0車位5,,,其他,,,,211.18,0,0,0,有,有,14000000,,坡道平面,211.2,14000000,,RPXNMLNJOHOFFAA28CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區雙園街６０巷１８號,44.0,住,,,1080331,土地1建物1車位0,全,二層,透天厝,,加強磚造,,67.1,2,2,2,有,無,13500000,201192,,0.0,0,頂樓增建所有權人共2人,RPUOMLNKNHOFFBA18CA,67.1,0.0,0.0,,
大同區,房地(土地+建物)+車位,臺北市大同區寧夏路130號11樓,29.89,商,,,1080305,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910412,240.46,5,2,3,有,有,42000000,174665,升降機械,7.85,0,含增建或未登記建物。；,RPTQMLNKNHOFFBA28CA,160.26,0.0,16.89,,
中正區,房地(土地+建物),臺北市中正區臨沂街71巷10號4樓,25.47,住,,,1080406,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720715,115.63000000000001,3,2,2,有,無,28800000,249070,,0.0,0,含增建或未登記建物。；,RPTPMLOKNHOFFBA28CA,79.45,0.0,17.45,,
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街８１巷７號八樓,21.03,住,,,1040729,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,150.94,2,2,2,有,無,24150000,190513,坡道平面,35.21,2100000,,RPXOMLRLNHOFFBA98CA,66.39,6.26,5.85,,
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街８１巷７號十樓,21.03,住,,,1040729,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,150.94,2,2,2,有,無,24150000,190513,坡道平面,35.21,2100000,,RPOPMLRLNHOFFBA18CA,66.39,6.26,5.85,,
萬華區,土地,雙園段二小段730-1地號,13.36,其他,,,1080411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,11976,,0.0,0,包含公共設施保留地之交易。；,RPROMLTLNHOFFBA58CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路三段３５號四樓,25.75,住,,,1080321,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,86.87,4,3,2,有,無,9300000,107057,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPOMLMKOHOFFBA67CA,86.87,0.0,0.0,,
中山區,房地(土地+建物),臺北市中山區八德路二段６６號四樓之３,7.45,住,,,1080408,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950323,34.09,1,1,1,有,無,8800000,258140,,0.0,0,,RPXOMLNKNHOFFCA58CA,16.76,0.0,3.03,,
中山區,房地(土地+建物),臺北市中山區新生北路1段108之3號10樓之12,3.12,商,,,1080402,土地6建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0671002,22.98,1,1,1,有,有,3000000,130548,,0.0,0,,RPPQMLNKNHOFFCA97CA,16.82,0.0,0.87,,
中山區,房地(土地+建物),臺北市中山區大直街１１３號四樓,21.95,住,,,1080115,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691215,88.15,2,2,1,有,無,13000000,147476,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRQMLNKNHOFFCA18CA,71.7,0.0,16.45,,
中山區,房地(土地+建物),臺北市中山區錦州街30巷11號7樓之23,3.28,商,,,1080404,土地1建物1車位0,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680613,27.97,1,0,1,有,有,3500000,125134,,0.0,0,含增建或未登記建物。；,RPTQMLNKNHOFFCA38CA,21.82,0.0,0.0,,
內湖區,房地(土地+建物),臺北市內湖區內湖路二段４２８號十一樓之１,9.0,商,,,1080418,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070327,89.27,2,1,1,有,有,20950000,234681,,0.0,0,,RPVOMLOKNHOFFCA48CA,47.73,2.25,6.6,,
內湖區,房地(土地+建物),臺北市內湖區康樂街７２巷１７弄８１號,28.95,住,,,1080412,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730727,90.07,3,2,2,有,無,13800000,153214,,0.0,0,含增建或未登記建物。；,RPVNMLPKNHOFFCA48CA,79.83,10.24,0.0,,
內湖區,房地(土地+建物),臺北市內湖區陽光街３２１巷２６號六樓之２,12.23,其他,,,1080415,土地1建物1車位0,六層,八層,廠辦,見其他登記事項,鋼筋混凝土造,0980312,61.32000000000001,0,0,0,無,有,10700000,174494,,0.0,0,,RPPOMLLLNHOFFCA67CA,33.27,2.21,3.97,,
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街３２１巷２６號四樓,16.07,其他,,,1080415,土地1建物1車位1,四層,八層,廠辦,見其他登記事項,鋼筋混凝土造,0980312,115.47999999999999,0,0,0,無,有,17000000,147212,坡道平面,0.0,0,,RPQOMLLLNHOFFCA77CA,44.61,3.0,3.97,,
中山區,房地(土地+建物),臺北市中山區松江路２６巷１３號四樓,29.0,住,,,1080403,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680628,100.29,2,1,1,有,無,16200000,161532,,0.0,0,,RPUOMLOLNHOFFCA48CA,86.73,0.0,13.56,,
內湖區,房地(土地+建物),臺北市內湖區新明路３５３號,14.76,工,,,1080413,土地1建物1車位0,一層,五層,其他,見其他登記事項,鋼筋混凝土造,0980403,79.75,1,2,1,有,有,13800000,173041,,0.0,0,含增建或未登記建物。；,RPTQMLKMNHOFFCA28CA,40.75,0.0,7.09,,
中山區,房地(土地+建物)+車位,臺北市中山區松江路38巷25號5樓,27.48,住,,,1041020,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080104,182.52,3,2,2,有,有,52000000,323091,坡道平面,30.86,3000000,建商與地主合建案。；本案為預售屋,RPVPMLSLOHOFFCA56CA,80.32,9.27,9.17,,
信義區,房地(土地+建物),臺北市信義區崇德街３８巷９號三樓,23.72,住,,,1080413,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680614,64.78,2,1,1,有,無,9000000,138932,,0.0,0,陽台外推本成交資訊係由不動產經紀業提供屬實,RPOPMLNKNHOFFDA87CA,58.78,0.0,6.0,,
信義區,房地(土地+建物)+車位,臺北市信義區吳興街６００巷７６弄１５號六樓,26.15,住,,,1080410,土地4建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060907,190.85,0,0,0,無,有,33700000,207095,坡道平面,41.16,2700000,,RPPNMLOKNHOFFDA87CA,86.55,0.0,12.08,,
信義區,房地(土地+建物),臺北市信義區基隆路一段３８０巷４０號,22.13,住,,,1080324,土地3建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,108.09,3,2,2,有,有,24280000,224628,,0.0,0,,RPROMLOKNHOFFDA18CA,71.02,7.2,0.0,,
