消防隊名稱,地址,聯絡電話,X座標_TWD97TM121,Y座標_TWD97TM121,,,,,,,,,,,,,,,,,,,
桃園市政府消防局永安分隊,桃園市新屋區永安里濱海路永安段251巷51號,03-4861297,121.01930422631034,24.99166307403811,,,,,,,,,,,,,,,,,,,
桃園市政府消防局第三救災救護大隊,桃園市蘆竹區錦中村2鄰錦溪路119號,03-2127415,121.28904877494244,25.05491414941978,,,,,,,,,,,,,,,,,,,
桃園市政府消防局蘆竹分隊,桃園市蘆竹區錦溪路119號,03-3225344,121.28904877494244,25.05491414941978,,,,,,,,,,,,,,,,,,,
桃園市政府消防局山腳分隊,桃園市蘆竹區山外路119號,03-3249250,121.28860665569576,25.08292561911133,,,,,,,,,,,,,,,,,,,
桃園市政府消防局大竹分隊,桃園市蘆竹區上興路188號,03-3137935,121.26097277542105,25.018937891528136,,,,,,,,,,,,,,,,,,,
桃園市政府消防局大園分隊,桃園市大園區和平二街5號,03-3862332,121.20112640658277,25.061427327534634,,,,,,,,,,,,,,,,,,,
桃園市政府消防局觀音分隊,桃園市觀音區廣興里1鄰廣興一路118號,03-4732014,121.08656333373298,25.03186149250389,,,,,,,,,,,,,,,,,,,
桃園市政府消防局新坡分隊,桃園市觀音區大同里中山路二段670號,03-4981454,121.13630584438727,25.01256548593277,,,,,,,,,,,,,,,,,,,
桃園市政府消防局草漯分隊,桃園市觀音區工業五路1號,03-4830924,121.1178979906819,25.05277101362061,,,,,,,,,,,,,,,,,,,
桃園市政府消防局第四救災救護大隊,桃園市龍潭區中興路726號,03-4703930,121.22142402442587,24.869975744967473,,,,,,,,,,,,,,,,,,,
桃園市政府消防局圳頂分隊,桃園市大溪區介壽路740號,03-3891892,121.28457533178675,24.904725871872593,,,,,,,,,,,,,,,,,,,
桃園市政府消防局大溪分隊,桃園市大溪區月湖路36號,03-3882341,121.28693947527549,24.88880538749541,,,,,,,,,,,,,,,,,,,
桃園市政府消防局平鎮分隊,桃園市平鎮區中豐路南勢二段174號,03-4390315,121.20993630855287,24.914450979701098,,,,,,,,,,,,,,,,,,,
桃園市政府消防局復旦分隊,桃園市平鎮區復旦路二段133號,03-4947816,121.20249547399503,24.94759966817166,,,,,,,,,,,,,,,,,,,
桃園市政府消防局山峰分隊,桃園市平鎮區南豐路263號,03-4697041,121.20396803059958,24.899655298764785,,,,,,,,,,,,,,,,,,,
桃園市政府消防局龍潭分隊,桃園市龍潭區中興路726號,03-4792442,121.22142402442587,24.869975744967473,,,,,,,,,,,,,,,,,,,
桃園市政府消防局高平分隊,桃園市龍潭區渴望二路99巷15號,03-4072661,121.18383902724366,24.84187552678169,,,,,,,,,,,,,,,,,,,
桃園市政府消防局復興分隊,桃園市復興區澤仁里中山路2號,03-3822491,121.35072235473585,24.814230806604986,,,,,,,,,,,,,,,,,,,
桃園市政府消防局巴陵分隊,桃園市復興區華陵里巴崚26號,03-3913286,121.38425356940942,24.6782165521247,,,,,,,,,,,,,,,,,,,
特種救助隊第一搜救救助分隊,桃園市桃園區三民路三段26號,03-3339236,121.30681369864375,24.998014968436962,,,,,,,,,,,,,,,,,,,
特種救助隊第三搜救救助分隊,桃園市大園區和平二街18號,03-3862332,121.2011130651811,25.06169440189018,,,,,,,,,,,,,,,,,,,
桃園市政府消防局竹圍分隊,桃園市大園區竹圍里11鄰海方厝33之23號,03-3937029,121.24067345234593,25.100168143728087,,,,,,,,,,,,,,,,,,,
桃園市政府消防局青埔分隊,桃園市中壢區青埔路一段69號,03-4532910,121.21063076971872,25.013825000901797,,,,,,,,,,,,,,,,,,,
桃園市政府消防局茄苳分隊,桃園市八德區茄苳路950號,03-3779440,121.27889097406816,24.96554806309581,,,,,,,,,,,,,,,,,,,
特種救助隊第二搜救救助分隊,桃園市中壢區榮民南路800號4樓,03-4567600,121.25621459642196,24.94014854246848,,,,,,,,,,,,,,,,,,,
特種救助隊第四搜救救助分隊,桃園市龍潭區中興路726號,03-4706710,121.22142402442587,24.869975744967473,,,,,,,,,,,,,,,,,,,
桃園市政府消防局第五救災救護大隊,桃園市桃園區三民路三段26號,03-3339221,121.30681369864375,24.998014968436962,,,,,,,,,,,,,,,,,,,
高雄市政府消防局成功分隊,高雄市前鎮區凱旋四路119號1F,07-8226000,120.30742778680342,22.593132156527147,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第六救災救護大隊,高雄市美濃區民生路75號,07-6817132,120.5423199355735,22.900653741666734,,,,,,,,,,,,,,,,,,,
高雄市政府消防局大樹分隊,高雄市大樹區龍目路158號,07-6512842,120.41421213960724,22.684048354466263,,,,,,,,,,,,,,,,,,,
高雄市政府消防局中庄分隊,高雄市大寮區八德路300號,07-7022090,120.39696886487232,22.632226246337577,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第三救災救護大隊第一中隊,高雄市鳳山區經武路36號,07-7469595,120.36282077928193,22.627612379592424,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第四救災救護大隊第一中隊,高雄市燕巢區中安路5號,07-6162595,120.36132657086834,22.78816979094937,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第五救災救護大隊第二中隊,高雄市彌陀區中正北路7號,07-6100890,120.24630169580008,22.78394181661457,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第五救災救護大隊第一中隊,高雄市路竹區國昌路78號2樓,07-6963807,120.25897819869411,22.854832970624607,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第六救災救護大隊第一中隊,高雄市旗山區延平一路507號,07-6612300,120.48334481045572,22.888235206146625,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第六救災救護大隊第二中隊,高雄市杉林區清水路中學巷6之1號,07-6772204,120.52695158979022,22.960382020760076,,,,,,,,,,,,,,,,,,,
高雄市政府消防局田寮分隊,高雄市田寮區七星路51-1號,07-6362081,120.40559094104675,22.8252765236348,,,,,,,,,,,,,,,,,,,
高雄市政府消防局高桂分隊,高雄市小港區博學路369號,07-8036119,120.37066510626147,22.562381277445905,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第四救災救護大隊,高雄市仁武區仁林路66號,07-3718069,120.3586727676211,22.701550924615713,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第三救災救護大隊,高雄市鳳山區鳳頂路360號,07-7926119,120.35926677737065,22.592532552695467,,,,,,,,,,,,,,,,,,,
高雄市政府消防局鳳祥分隊,高雄市鳳山區鳳頂路360號,07-7925119,120.35926677737065,22.592532552695467,,,,,,,,,,,,,,,,,,,
高雄市政府消防局鳳山分隊,高雄市鳳山區經武路36號,07-7469595,120.36282077928193,22.627612379592424,,,,,,,,,,,,,,,,,,,
高雄市政府消防局五甲分隊,高雄市鳳山區五甲二路472號,07-7130696,120.33490725525135,22.59758473471438,,,,,,,,,,,,,,,,,,,
高雄市政府消防局林園分隊,高雄市林園區林園北路187號,6412310,120.3952378750947,22.507664569239836,,,,,,,,,,,,,,,,,,,
高雄市政府消防局大寮分隊,高雄市大寮區鳳林三路569-1號,07-7811457,120.3947608528177,22.608112115284975,,,,,,,,,,,,,,,,,,,
高雄市政府消防局仁武分隊,高雄市仁武區仁林路66號,07-3719595,120.3586727676211,22.701550924615713,,,,,,,,,,,,,,,,,,,
高雄市政府消防局大社分隊,高雄市大社區金龍路67號,07-3541707,120.35408751814661,22.729337855438843,,,,,,,,,,,,,,,,,,,
高雄市政府消防局鳥松分隊,高雄市鳥松區公園路51號,07-7329758,120.359933479965,22.656310782590335,,,,,,,,,,,,,,,,,,,
高雄市政府消防局路竹分隊,高雄市路竹區國昌路78號,07-6963807,0,0,,,,,,,,,,,,,,,,,,,
高雄市政府消防局岡山分隊,高雄市岡山區壽天路19號,076212300,120.29443607001691,22.796302223934298,,,,,,,,,,,,,,,,,,,
高雄市政府消防局橋頭分隊,高雄市橋頭區甲樹路1168號,076111495,120.29678599050501,22.741436474350078,,,,,,,,,,,,,,,,,,,
高雄市政府消防局梓官分隊,高雄市梓官區進學路136號,07-6192894,120.26296236225251,22.76035918981935,,,,,,,,,,,,,,,,,,,
高雄市政府消防局燕巢分隊,高雄市燕巢區中安路5號,07-6162595,120.36132657086834,22.78816979094937,,,,,,,,,,,,,,,,,,,
高雄市政府消防局永安分隊,高雄市永安區永安路7號,07-6910073,120.23686024580539,22.823144861303263,,,,,,,,,,,,,,,,,,,
高雄市政府消防局阿蓮分隊,高雄市阿蓮區忠孝路200號,07-6312019,120.32947347692763,22.87915254178752,,,,,,,,,,,,,,,,,,,
高雄市政府消防局茄萣分隊,高雄市茄萣區茄萣路二段422號,07-6904163,120.1831865973149,22.903534159840383,,,,,,,,,,,,,,,,,,,
高雄市政府消防局湖內分隊,高雄市湖內區中正路二段93號,07-6995884,120.21107478459164,22.908226355760323,,,,,,,,,,,,,,,,,,,
高雄市政府消防局彌陀分隊,高雄市彌陀區中正北路7號,07-6100890,120.24630169580008,22.78394181661457,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第五救災救護大隊,高雄市路竹區國昌路78號,07-6970449,120.25897819869411,22.854832970624607,,,,,,,,,,,,,,,,,,,
高雄市政府消防局美濃分隊,高雄市美濃區民生路75號,07-681-2039,120.5423199355735,22.900653741666734,,,,,,,,,,,,,,,,,,,
高雄市政府消防局杉林分隊,高雄市杉林區清水路中學巷6-1號,07-6772204,120.54243793655316,22.967885291852188,,,,,,,,,,,,,,,,,,,
高雄市政府消防局旗山分隊,高雄市旗山區延平一路507號,07-6612300,120.48334481045572,22.888235206146625,,,,,,,,,,,,,,,,,,,
高雄市政府消防局甲仙分隊,高雄市甲仙區林森路2號,07-6751995,120.59026136564226,23.083288684161786,,,,,,,,,,,,,,,,,,,
高雄市政府消防局內門分隊,高雄市內門區菜公坑50號,07-6673334,120.45856564039636,22.929613271166982,,,,,,,,,,,,,,,,,,,
高雄市政府消防局六龜分隊,高雄市六龜區民治路9號,07-6891324,120.63364637475858,22.997836586033102,,,,,,,,,,,,,,,,,,,
高雄市政府消防局桃源分隊,高雄市桃源區桃源里南進巷199號,07-6861358,120.7641659464714,23.158137555869025,,,,,,,,,,,,,,,,,,,
高雄市政府消防局寶來分隊,高雄市六龜區中正路137-3號,07-6881382,120.703235891409,23.110495273220675,,,,,,,,,,,,,,,,,,,
高雄市政府消防局茂林分隊,高雄市茂林區茂林里茂林巷119號,07-6801610,120.67043586142272,22.893761737807598,,,,,,,,,,,,,,,,,,,
高雄市政府消防局,高雄市前鎮區凱旋四路119號,07-8128111,120.30742778680342,22.593132156527147,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第一救災救護大隊,高雄市苓雅區三多一路162號4F,07-7714356,120.33060706579575,22.62266979811927,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第一救災救護大隊第一中隊,高雄市新興區中正三路3號,07-2265662,120.31133244303012,22.63046338693517,,,,,,,,,,,,,,,,,,,
高雄市政府消防局前金分隊,高雄市前金區中正四路191號2樓,07-2613836,120.29428897000466,22.628598801938598,,,,,,,,,,,,,,,,,,,
高雄市政府消防局新興分隊,高雄市新興區中正三路3號,07-2265662,120.31133244303012,22.63046338693517,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第一救災救護大隊第二中隊,高雄市前鎮區康定路113號,07-8311385,120.31903231647179,22.58658756378936,,,,,,,,,,,,,,,,,,,
高雄市政府消防局瑞隆分隊,高雄市前鎮區班超路53號,07-8222146,120.3257753000273,22.600282218531074,,,,,,,,,,,,,,,,,,,
高雄市政府消防局苓雅分隊,高雄市苓雅區三多一路162號,07-7711393,120.33060706579575,22.62266979811927,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第三救災救護大隊第三中隊,高雄市小港區博學路369號,07-8036119,120.37066510626147,22.562381277445905,,,,,,,,,,,,,,,,,,,
高雄市政府消防局旗津分隊,高雄市旗津區旗津二路600號,07-5712519,120.28817784349523,22.585896627765372,,,,,,,,,,,,,,,,,,,
高雄市政府消防局前鎮分隊,高雄市前鎮區康定路113號,07-8311385,120.31903232610787,22.586587581891713,,,,,,,,,,,,,,,,,,,
高雄市政府消防局小港分隊,高雄市小港區平和南路119號,07-8415978,120.33635902628339,22.56293542330238,,,,,,,,,,,,,,,,,,,
高雄市政府消防局大林分隊,高雄市小港區鳳林路116號,07-8711511,120.34601265876823,22.527070845971448,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第二救災救護大隊,高雄市三民區天祥一路97號6F,07-3106122,120.32180965316493,22.666853319842218,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第二救災救護大隊第一中隊,高雄市三民區大順二路468號,07-3526040,120.3250137430486,22.649314857820958,,,,,,,,,,,,,,,,,,,
高雄市政府消防局楠梓分隊,高雄市楠梓區楠梓路418號,07-3533651,120.32533044757952,22.736871770017448,,,,,,,,,,,,,,,,,,,
高雄市政府消防局右昌分隊,高雄市楠梓區後昌路1133號,07-3651482,120.29173617748528,22.717654767241942,,,,,,,,,,,,,,,,,,,
高雄市政府消防局新莊分隊,高雄市左營區民族一路749號,07-3455506,120.31812646233173,22.675421242726532,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第二救災救護大隊第二中隊,高雄市鼓山區中華一路2320號,07-5545527,120.29160242835717,22.650121183002362,,,,,,,,,,,,,,,,,,,
高雄市政府消防局十全分隊,高雄市三民區十全一路88號,07-3117716,120.31134771622189,22.644997680820964,,,,,,,,,,,,,,,,,,,
高雄市政府消防局大昌分隊,高雄市三民區大順二路468號,073854955,120.3250137430486,22.649314857820958,,,,,,,,,,,,,,,,,,,
高雄市政府消防局鼎金分隊,高雄市三民區天祥一路97號,07-3106121,120.32180965316493,22.666853319842218,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第四救災救護大隊第三中隊,高雄市楠梓區楠梓路418號,07-3533651,120.32533044757952,22.736871770017448,,,,,,,,,,,,,,,,,,,
高雄市政府消防局鼓山分隊,高雄市鼓山區臨海一路61-1號,(07)5213712,120.27547965705827,22.623348512333163,,,,,,,,,,,,,,,,,,,
高雄市政府消防局中華分隊,高雄市鼓山區中華一路2320號,07-5545527,120.29160242835717,22.650121183002362,,,,,,,,,,,,,,,,,,,
高雄市政府消防局左營分隊,高雄市左營區鼓山三路450號,07-5818550,120.28575568788494,22.67133143615084,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第三救災救護大隊第二中隊,高雄市大寮區八德路300號,07-7022090,120.3969688553805,22.6322261921171,,,,,,,,,,,,,,,,,,,
高雄市政府消防局那瑪夏分隊,高雄市那瑪夏區瑪雅村平和巷6-2號,07-6701440,120.69507114373285,23.231236854074293,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第四救災救護大隊第二中隊,高雄市仁武區仁林路66號,07-7329758,120.3586727676211,22.701550924615713,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第四救災救護大隊特搜中隊,高雄市仁武區仁林路66號4樓,07-3732415,120.3586727676211,22.701550924615713,,,,,,,,,,,,,,,,,,,
高雄市政府消防局第六救災救護大隊第三中隊,高雄市六龜區中正路137-3號,07-6881382,120.703235891409,23.110495273220675,,,,,,,,,,,,,,,,,,,
西岸分隊,基隆市中山區中山二路137號,0224206119,121.73907426439163,25.14500754567776,,,,,,,,,,,,,,,,,,,
東岸分隊,基隆市中正區東海街6號,02-24206521,121.757904387496,25.141239750275755,,,,,,,,,,,,,,,,,,,
基隆市消防局七堵分隊,基隆市七堵區光明路145號,02-2455-1256,121.71248810632508,25.094163595357358,,,,,,,,,,,,,,,,,,,
基隆市消防局,基隆市安樂區基金一路129巷6號,02-24252119,121.71404211523719,25.13862412635843,,,,,,,,,,,,,,,,,,,
基隆市消防局第一救災救護大隊,基隆市中正區信二路299號2F,02-24288766,121.74621479701504,25.130857372953063,,,,,,,,,,,,,,,,,,,
基隆市消防局仁愛分隊,基隆市仁愛區成功一路86號,02-24316900,121.73789528097359,25.127212381378378,,,,,,,,,,,,,,,,,,,
基隆市消防局信二分隊,基隆市中正區信二路299號,02-24222615,121.74621479701504,25.130857372953063,,,,,,,,,,,,,,,,,,,
基隆市消防局中正分隊,基隆市中正區環港街100號,02-24696891,121.79332576283893,25.140109460327576,,,,,,,,,,,,,,,,,,,
基隆市消防局信義分隊,基隆市信義區教忠街65號,02-24220362,121.77825608942408,25.1363711239864,,,,,,,,,,,,,,,,,,,
基隆市消防局第二救災救護大隊,基隆市七堵區光明路145號,02-24551253,121.71248810632508,25.094163595357358,,,,,,,,,,,,,,,,,,,
基隆市消防局百福分隊,基隆市七堵區百六街116號,02-24527429,121.69809107875058,25.085516536905622,,,,,,,,,,,,,,,,,,,
基隆市消防局中山分隊,基隆市中山區復興路204號,02-24367718,121.72735974432962,25.145866380547435,,,,,,,,,,,,,,,,,,,
基隆市消防局暖暖分隊,基隆市暖暖區源遠路30號,02-24574119,121.73794594435473,25.102720979313872,,,,,,,,,,,,,,,,,,,
基隆市消防局安樂分隊,基隆市安樂區基金一路129巷6號,02-24302691,121.71404211523719,25.13862412635843,,,,,,,,,,,,,,,,,,,
連江縣消防局,連江縣南竿鄉清水村84-1號,0836-23799,119.93940179643576,26.147285955499417,,,,,,,,,,,,,,,,,,,
連江縣消防局北竿分隊,連江縣北竿鄉塘岐村274-2號,(0836)56661,119.9995599803775,26.22494441966138,,,,,,,,,,,,,,,,,,,
連江縣消防局莒光分隊,連江縣莒光鄉田沃村79號,0836-89210,119.93669578784944,25.97270951606069,,,,,,,,,,,,,,,,,,,
連江縣消防局東引分隊,連江縣東引鄉中柳村121-2號,0836-76355,120.48927994703297,26.368358432998466,,,,,,,,,,,,,,,,,,,
連江縣消防局南竿分隊,連江縣南竿鄉清水村84-1號,0836-23821,119.93940179643576,26.147285955499417,,,,,,,,,,,,,,,,,,,
連江縣消防局東莒分隊,連江縣莒光鄉大坪村79-1號,836-89207,119.97174967549861,25.959781970784483,,,,,,,,,,,,,,,,,,,
救災救護大隊,連江縣北竿鄉塘岐村274-2號,083656661,119.9995599803775,26.22494441966138,,,,,,,,,,,,,,,,,,,
連江縣消防局介壽分隊,連江縣南竿鄉介壽村156-8號,08-3623685,119.95288131813243,26.153190629006488,,,,,,,,,,,,,,,,,,,
雲林縣消防局公園分隊,雲林縣斗六市公園路6號,055325707,120.53054891423636,23.698589534910308,,,,,,,,,,,,,,,,,,,
雲林縣消防局,雲林縣斗六市公園路6號,05-5325707,120.53054891423636,23.698589534910308,,,,,,,,,,,,,,,,,,,
雲林縣消防局第一救災救護大隊,雲林縣斗六市鎮北路345-1號,05-5517911,120.54134298008518,23.720645157177795,,,,,,,,,,,,,,,,,,,
雲林縣消防局斗六分隊,雲林縣斗六市鎮北路345-1號,05-5511129,120.54134298008518,23.720645157177795,,,,,,,,,,,,,,,,,,,
雲林縣消防局林內分隊,雲林縣林內鄉中正路685號,05-5891360,120.60969484559632,23.748851548751823,,,,,,,,,,,,,,,,,,,
雲林縣消防局莿桐分隊,雲林縣莿桐鄉中山路170號,05-5842094,120.50002040113641,23.75929002722729,,,,,,,,,,,,,,,,,,,
雲林縣消防局斗南分隊,雲林縣斗南鎮自強路11號,05-5972374,120.48311026416536,23.682921334362977,,,,,,,,,,,,,,,,,,,
雲林縣消防局大埤分隊,雲林縣大埤鄉大埤路440號,05-5912009,120.43925837873857,23.64929107923035,,,,,,,,,,,,,,,,,,,
雲林縣消防局古坑分隊,雲林縣古坑鄉中山路393號,05-5821537,120.55987916605842,23.654331287697975,,,,,,,,,,,,,,,,,,,
雲林縣消防局第二救災救護大隊,雲林縣土庫鎮建國路41號,05-6629661,120.39562820282015,23.679041115883724,,,,,,,,,,,,,,,,,,,
雲林縣消防局虎尾分隊,雲林縣虎尾鎮行政路10號,05-6322150,120.44499107798867,23.70886496671886,,,,,,,,,,,,,,,,,,,
雲林縣消防局土庫分隊,雲林縣土庫鎮建國路41號,05-6622520,120.39562820282015,23.679041115883724,,,,,,,,,,,,,,,,,,,
雲林縣消防局褒忠分隊,雲林縣褒忠鄉中民村中正路453號,05-6972146,120.30341948826644,23.69089295739057,,,,,,,,,,,,,,,,,,,
雲林縣消防局元長分隊,雲林縣元長鄉中山路124-3號,05-7882019,120.31294646627673,23.65440071902809,,,,,,,,,,,,,,,,,,,
雲林縣消防局西螺分隊,雲林縣西螺鎮中山東路42號,055862012,120.46744426717471,23.800440023244114,,,,,,,,,,,,,,,,,,,
雲林縣消防局二崙分隊,雲林縣二崙鄉中正路80號,05-5989119,120.4089067914099,23.77270758576303,,,,,,,,,,,,,,,,,,,
雲林縣消防局崙背分隊,雲林縣崙背鄉行政街8號,05-6962208,120.35859825393915,23.761780580998092,,,,,,,,,,,,,,,,,,,
雲林縣消防局第三救災救護大隊,雲林縣北港鎮大同路565號,05-7732514,120.2917522710837,23.574132848122193,,,,,,,,,,,,,,,,,,,
雲林縣消防局北港分隊,雲林縣北港鎮大同路565號,05-7832200,120.2917522710837,23.574132848122193,,,,,,,,,,,,,,,,,,,
雲林縣消防局水林分隊,雲林縣水林鄉水林路62號,05-7852609,120.24379384674774,23.572266767307084,,,,,,,,,,,,,,,,,,,
雲林縣消防局口湖分隊,雲林縣口湖鄉中正路一段288號,05-7892119,120.18045056966325,23.585240908444142,,,,,,,,,,,,,,,,,,,
雲林縣消防局臺西分隊,雲林縣台西鄉中山路110巷38號,05-6982209,120.19759797816634,23.70121388343708,,,,,,,,,,,,,,,,,,,
雲林縣消防局東勢分隊,雲林縣東勢鄉東勢東路218之2號,05-6995119,120.2589039668035,23.67314809405095,,,,,,,,,,,,,,,,,,,
雲林縣消防局四湖分隊,雲林縣四湖鄉中山西路203號,05-7872474,120.2200313084865,23.637334831402352,,,,,,,,,,,,,,,,,,,
雲林縣消防局麥寮分隊,雲林縣麥寮鄉泰順路210號,05-6933143,120.25734686019912,23.751812197454694,,,,,,,,,,,,,,,,,,,
新北市政府消防局五泰林中隊,新北市泰山區明志路二段188號,02-22962640,121.42739140722104,25.050060281099224,,,,,,,,,,,,,,,,,,,
新北市政府消防局新莊中隊,新北市新莊區中原路512號,02-85217645,121.44669560786322,25.05458892359602,,,,,,,,,,,,,,,,,,,
新北市政府消防局永和中隊,新北市永和區永利路72號-1，4樓,0229280206,121.52028815452131,25.004127790230626,,,,,,,,,,,,,,,,,,,
新北市政府消防局三重中隊,新北市三重區中興北街225號,02-29951119,121.46911428818382,25.058572240238544,,,,,,,,,,,,,,,,,,,
新北市政府消防局淡水中隊,新北市淡水區中正東路一段125號5樓,02-26259037,121.45561702189086,25.159542959708688,,,,,,,,,,,,,,,,,,,
新北市政府消防局新店中隊,新北市深坑區文山路一段35號4樓,02-26644220,121.62811335024053,25.00264784627336,,,,,,,,,,,,,,,,,,,
新北市政府消防局土城中隊,新北市土城區金城路一段90號,02-22602524,121.44512723533855,24.973330022935546,,,,,,,,,,,,,,,,,,,
新北市政府消防局新板分隊,新北市板橋區民族路57號,02-29557119,121.46441589116517,25.00913780824802,,,,,,,,,,,,,,,,,,,
新北市政府消防局第七救災救護大隊,新北市永和區環河西路二段177-1號,02-22311575,121.505041,25.013317,,,,,,,,,,,,,,,,,,,
新北市政府消防局員山分隊,新北市中和區中正路1163號,02-22259418,121.48161410328133,25.00911253161944,,,,,,,,,,,,,,,,,,,
新北市政府消防局板橋中隊,新北市板橋區重慶路293號,02-22554614,121.46337754903799,24.999116112544623,,,,,,,,,,,,,,,,,,,
新北市政府消防局裕民分隊,新北市新莊區裕民街136號,02-29022119,121.41777991890702,25.021885320089154,,,,,,,,,,,,,,,,,,,
新北市政府消防局永平分隊,新北市永和區環河西路二段177-1號,02-32335119,121.50504089026016,25.013317059763395,,,,,,,,,,,,,,,,,,,
新北市政府消防局更寮分隊,新北市五股區中興路二段83巷26-6號,02-29884119,121.45946887844947,25.07583827414517,,,,,,,,,,,,,,,,,,,
新北市政府消防局安和分隊,新北市新店區安和路三段3號,02-29486948,121.51712617228169,24.98028409563892,,,,,,,,,,,,,,,,,,,
新北市政府消防局九份分隊,新北市瑞芳區崙頂路1-5號,02-24061500,121.84679766416245,25.106101833996327,,,,,,,,,,,,,,,,,,,
新北市政府消防局,新北市板橋區中山路一段161號9樓,02-29603456,121.465624,25.01208,,,,,,,,,,,,,,,,,,,
新北市政府消防局第一救災救護大隊,新北市板橋區莒光路161號3樓,02-22528119,121.47392661951801,25.024302338054436,,,,,,,,,,,,,,,,,,,
新北市政府消防局南勢分隊,新北市中和區南山路236號,02-2944-0056,121.50650335115542,24.98965537369359,,,,,,,,,,,,,,,,,,,
新北市政府消防局國光分隊,新北市中和區莒光路160-1號,02-89513511,121.47259179256376,24.999658177252755,,,,,,,,,,,,,,,,,,,
新北市政府消防局永和分隊,新北市永和區警光街1-1號,02-29214784,121.51987695626055,25.00950346847379,,,,,,,,,,,,,,,,,,,
新北市政府消防局永利分隊,新北市永和區永利路72-1號,02-29295119,121.52012428031038,25.00427049331442,,,,,,,,,,,,,,,,,,,
新北市政府消防局莒光分隊,新北市板橋區莒光路161號1樓,02-22515614,121.47392661951801,25.024302338054436,,,,,,,,,,,,,,,,,,,
新北市政府消防局板橋分隊,新北市板橋區重慶路293號,02-29554614,121.46337754903799,24.999116112544623,,,,,,,,,,,,,,,,,,,
新北市政府消防局大觀分隊,新北市板橋區大觀路一段38巷臨1-3號,02-29666144,121.44631758041642,25.004349938055277,,,,,,,,,,,,,,,,,,,
新北市政府消防局海山分隊,新北市板橋區英士路151號,02-22596285,121.4599536982261,25.024044109514378,,,,,,,,,,,,,,,,,,,
新北市政府消防局民生分隊,新北市板橋區民生路二段臨56-2號,02-29563260,121.4706932025853,25.01935282950382,,,,,,,,,,,,,,,,,,,
新北市政府消防局溪崑分隊,新北市板橋區篤行路二段135號,02-26878815,121.43157895778208,24.9902814035107,,,,,,,,,,,,,,,,,,,
新北市政府消防局第二救災救護大隊,新北市新莊區中正路170號5樓,02-29985958,121.45099175256155,25.035936762309223,,,,,,,,,,,,,,,,,,,
新北市政府消防局五工分隊,新北市新莊區五工路97巷5號,02-89903673,121.45674894165157,25.063262354777738,,,,,,,,,,,,,,,,,,,
新北市政府消防局福營分隊,新北市新莊區福營路279號,02-29032119,121.42761571079164,25.029440798545433,,,,,,,,,,,,,,,,,,,
新北市政府消防局新莊分隊,新北市新莊區中正路170號,02-29924050,121.45099175256155,25.035936762309223,,,,,,,,,,,,,,,,,,,
新北市政府消防局中港分隊,新北市新莊區中原路512號,02-85216119,121.44669560786322,25.05458892359602,,,,,,,,,,,,,,,,,,,
新北市政府消防局頭前分隊,新北市新莊區幸福東路7號,02-29922259,121.46689325035393,25.0492221220527,,,,,,,,,,,,,,,,,,,
新北市政府消防局五股分隊,新北市五股區工商路1號,02-22921119,121.4398174313165,25.082467472274374,,,,,,,,,,,,,,,,,,,
新北市政府消防局德音分隊,新北市五股區明德路8號,02-2291-2363,121.4334402727702,25.071444046438835,,,,,,,,,,,,,,,,,,,
新北市政府消防局泰山分隊,新北市泰山區明志路二段188號,02-22962640,121.42739140722104,25.050060281099224,,,,,,,,,,,,,,,,,,,
新北市政府消防局林口分隊,新北市林口區中山路137號,02-26011166,121.38838925428983,25.0788243879972,,,,,,,,,,,,,,,,,,,
新北市政府消防局第三救災救護大隊,新北市蘆洲區長榮路792號,02-82859119,121.46142879016412,25.092974941803195,,,,,,,,,,,,,,,,,,,
新北市政府消防局三重分隊,新北市三重區文化南路44號,02-29750105,121.50050980755805,25.060156510813577,,,,,,,,,,,,,,,,,,,
新北市政府消防局重陽分隊,新北市三重區重陽路一段123號,02-29889009,121.48698742458868,25.06113091399138,,,,,,,,,,,,,,,,,,,
新北市政府消防局慈福分隊,新北市三重區溪尾街301號,02-2857-5564,121.4876268484132,25.083391962236863,,,,,,,,,,,,,,,,,,,
新北市政府消防局二重分隊,新北市三重區中興北街225號,02-29959720,121.46911428818382,25.058572240238544,,,,,,,,,,,,,,,,,,,
