鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路２之２５號２樓,19.17,住,,,1061002,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,141.09,3,2,2,有,有,4700000,33312,升降平面,0.0,0,,RPQOMLOKJIMFFBC57CA,93.7,0.0,7.84,,
信義區,房地(土地+建物),基隆市信義區東明路３３號２樓,22.25,商,,,1061017,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土加強磚造,0640109,59.36,2,2,1,有,無,2300000,38747,,0.0,0,,RPROMLOKJIMFFBC67CA,59.36,0.0,0.0,,
中正區,車位,基隆市中正區新豐街３０0號等共同使用,0.0,,,,1061102,土地0建物0車位1,,,其他,,,,36.84,0,0,0,有,有,384000,,坡道平面,36.84,384000,,RPUNMLNKJIMFFBC77CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區觀海街２２１號９樓,6.07,住,,,1061022,土地2建物1車位0,九層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.54,1,1,1,有,有,1150000,36462,,0.0,0,,RPXNMLOKJIMFFBC18CA,20.55,0.0,2.87,,
仁愛區,建物,基隆市仁愛區南新街２６０號底層,0.0,,,,1061106,土地0建物1車位0,地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700202,67.87,2,2,1,有,無,900000,13261,,0.0,0,,RPTNMLQKJIMFFBC97CA,67.87,0.0,0.0,,
仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路２６１號五樓,10.19,商,,,1061020,土地1建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980625,157.20999999999998,3,2,2,有,有,16800000,106857,坡道機械,5.29,0,,RPSPMLMLJIMFFBC77CA,85.7,0.99,14.18,,
暖暖區,房地(土地+建物),基隆市暖暖區源遠路２９２巷１６之１號,36.24,住,,,1061025,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710831,85.99,3,1,1,有,無,2000000,23259,,0.0,0,二親等間買賣兄妹，低於市價。,RPUNMLPKJIMFFCC08CA,81.79,0.0,4.2,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１１２巷１１０弄１５之７號６樓,25.85,住,,,1060929,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851107,114.79,3,2,2,有,有,3600000,31362,,0.0,0,,RPQNMLOKJIMFFCC57CA,87.15,0.0,13.55,,
暖暖區,房地(土地+建物),基隆市暖暖區源遠路１５２巷２３號２樓,19.63,住,,,1060923,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820927,106.36,3,2,2,有,有,4600000,43249,,0.0,0,,RPOOMLOKJIMFFCC47CA,77.73,0.66,11.66,,
七堵區,房地(土地+建物),基隆市七堵區工建路７２號１４樓之２,11.27,商,,,1061013,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,122.74,2,2,1,有,有,5800000,47254,,0.0,0,,RPRNMLSKJIMFFCC08CA,74.8,0.0,14.03,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街１０９之３號５樓,29.12,住,,,1061005,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,174.32999999999998,3,2,2,有,有,6330000,36310,坡道平面,0.0,0,,RPPNMLTKJIMFFCC97CA,88.39,0.0,10.17,,
中山區,房地(土地+建物),基隆市中山區中山二路３３之３號,16.75,商,,,1061001,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630430,53.7,2,1,1,有,無,1520000,28305,,0.0,0,含增建或未登記建物。,RPUNMLKLJIMFFCC67CA,53.7,0.0,0.0,,
安樂區,建物,基隆市安樂區安一路２１０巷２０號,0.0,,,,1061101,土地0建物1車位0,全,一層,透天厝,住家用,木造,,42.7,4,3,4,有,無,1900000,44496,,0.0,0,土地台灣銀行承租有增建,RPXOMLKLJIMFFCC08CA,42.7,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區中山二路２１之１號１樓,18.0,商,,,1061019,土地2建物1車位0,一層，騎樓,四層,店面(店鋪),商業用,鋼筋混凝土加強磚造,0660208,56.44,0,0,0,無,無,9000000,159461,,0.0,0,含增建或未登記建物。,RPVOMLNLJIMFFCC18CA,56.44,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區中山二路２１之１號２樓,18.0,商,,,1061019,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660208,56.44,2,2,2,有,無,3000000,53154,,0.0,0,含增建或未登記建物。,SPVOMLNLJIMFFCC28CA,56.44,0.0,0.0,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街５３０巷２３號５樓,34.75,住,,,1061001,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050122,177.48000000000002,3,2,2,有,有,8280000,53371,坡道平面,42.95,1100000,,RPQOMLTLJIMFFCC28CA,68.05,10.72,7.62,,
