鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物),基隆市信義區深澳坑路２之５號７樓之２,7.35,住,,,1051017,土地4建物1車位0,七層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,41.54,1,1,1,有,有,1350000,32499,,0.0,0,,RPTNMLLJJILFFBC27CA,26.8,0.0,4.98,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街５號１４樓,23.69,住,,,1051012,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,150.93,3,2,2,有,有,4680000,31008,坡道平面,0.0,0,,RPVNMLMJJILFFBC57CA,80.78,0.0,11.69,,
中正區,房地(土地+建物),基隆市中正區新豐街３９２號７樓,25.46,住,,,1050919,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,140.29,4,2,2,有,有,5600000,39917,,0.0,0,,RPXNMLMJJILFFBC77CA,105.84,1.43,11.53,,
仁愛區,房地(土地+建物),基隆市仁愛區南榮路１１７巷２２弄１２之３號,14.6,住,,,1050905,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660503,45.64,2,2,1,有,無,700000,15337,,0.0,0,,RPRNMLNJJILFFBC27CA,45.64,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區南榮路４５５巷３０之２號,30.75,住,,,1050912,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0641007,76.56,3,2,1,有,無,2050000,26776,,0.0,0,,RPSNMLOJJILFFBC47CA,76.56,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３６２號３樓,13.58,住,,,1051018,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,118.38,2,2,1,有,有,3200000,27032,坡道平面,36.83,0,,RPPNMLQKJILFFBC47CA,62.56,0.0,7.03,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１６８巷５０弄４３號４樓　,18.94,住,,,1051003,土地1建物1車位0,四層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,65.31,2,2,2,有,無,1350000,20671,,0.0,0,,RPTOMLRKJILFFBC08CA,54.74,0.0,4.85,,
信義區,土地,基瑞段443-2地號,2431.02,工,,,1050815,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48980000,20148,,0.0,0,,RPPNMLNLJILFFBC27CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區定國街８３巷２３之３號,39.25,住,,,1051020,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661230,44.37,1,1,1,有,無,880000,19833,,0.0,0,,RPQNMLNJJILFFCC27CA,37.2,0.0,7.17,,
