鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區雙十路二段6之2號3樓,31.25,住,,,1070614,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.04,3,2,1,有,無,9300000,117662,,0.0,0,含增建或未登記建物。；,RPSNMLPKQHNFFAF68CA,79.04,0.0,0.0,,
土城區,土地,柑林段1010-11地號,998.91,,特定專用區,農牧用地,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27500000,27530,,0.0,0,含增建或未登記建物。；,RPTNMLPKQHNFFAF78CA,0.0,0.0,0.0,,
土城區,土地,安和段87地號,815.29,其他,,,1070730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32058018,39321,,0.0,0,本案係屬於協議價購案件,RPVNMLPKQHNFFAF98CA,0.0,0.0,0.0,,
土城區,土地,安和段90地號,14.2,其他,,,1070730,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,623025,43875,,0.0,0,本案係屬於協議價購案件,RPWNMLPKQHNFFAF09CA,0.0,0.0,0.0,,
土城區,土地,安和段100-1地號,14.2,其他,,,1070730,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,623025,43875,,0.0,0,本案係屬於協議價購案件,RPXNMLPKQHNFFAF56CA,0.0,0.0,0.0,,
板橋區,土地,介壽段913地號,16.0,其他,,,1070725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5235200,327200,,0.0,0,,RPPNMLOKQHNFFAF28CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區長江路二段155號2樓,24.61,住,,,1070722,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990115,198.74,3,2,2,有,有,23000000,115729,坡道平面,27.37,0,,RPSNMLOKQHNFFAF58CA,111.92,0.0,12.05,,
板橋區,房地(土地+建物),新北市板橋區英士路３２號五樓,14.12,住,,,1070701,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070209,105.26,2,2,1,有,無,16860000,160175,,0.0,0,本案尚未成立管理委員會.,RPUNMLOKQHNFFAF78CA,56.15,8.09,9.74,,
板橋區,房地(土地+建物),新北市板橋區大觀路二段１７９巷１８號,24.68,住,,,1070720,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,98.49,3,1,1,有,無,11400000,115748,,0.0,0,,RPXPMLOKQHNFFAF66CA,79.87,18.62,0.0,,
板橋區,房地(土地+建物),新北市板橋區四維路１３４之３號,18.6,住,,,1070702,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,72.19,3,2,1,有,無,5200000,72032,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWPMLQKQHNFFAF76CA,72.19,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區中華路二段１１５號五樓,27.07,住,,,1070703,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.4,3,2,1,有,無,6450000,74653,,0.0,0,,RPRQMLPKQHNFFAF88CA,74.7,0.0,11.7,,
土城區,房地(土地+建物),新北市土城區中正路６７巷３２號四樓,32.34,住,,,1070614,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,87.04,5,3,2,有,無,9250000,106273,,0.0,0,含增建或未登記建物。；,RPXOMLRKQHNFFAF86CA,87.04,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區中州路３０巷２１號四樓,9.36,住,,,1070705,土地5建物1車位0,四層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1020503,59.190000000000005,1,1,1,有,有,4500000,76026,,0.0,0,,RPVSMLRKQHNFFAF07CA,38.62,0.0,3.47,,
板橋區,房地(土地+建物),新北市板橋區金門街３１巷４６號五樓,11.08,住,,,1070712,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871120,76.83,2,1,1,有,有,6000000,78094,,0.0,0,,RPVNMLKLQHNFFAF58CA,47.98,1.3,3.57,,
土城區,房地(土地+建物),新北市土城區裕生路８２巷１４號二樓,34.18,住,,,1070717,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650724,97.22,3,2,4,有,無,9400000,96688,,0.0,0,含增建或未登記建物。；,RPQOMLNLQHNFFAF48CA,84.16,0.0,13.06,,
板橋區,房地(土地+建物),新北市板橋區懷德街２３３巷２１之３號,19.25,住,,,1070720,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,50.04,5,0,5,有,無,7500000,149880,,0.0,0,含增建或未登記建物。；,RPSOMLNLQHNFFAF68CA,39.94,0.0,10.1,,
土城區,房地(土地+建物),新北市土城區明德路一段５３號三樓,24.06,住,,,1070701,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701221,81.74,3,2,1,有,無,7500000,91754,,0.0,0,,RPUNMLRLQHNFFAF56CA,76.44,0.0,5.3,,
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路７１號十六樓之３,29.63,住,,,1070517,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,206.10000000000002,3,2,2,有,有,10970089,54973,坡道平面,31.65,1380000,向政府機關承購之案件。；,RPVOMLKMQHNFFAF78CA,106.66,3.6,12.33,,
板橋區,房地(土地+建物),新北市板橋區合宜一路５３號五樓之３,25.02,住,,,1070523,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,149.3,3,2,2,有,有,8191884,54869,,0.0,0,向政府機關承購之案件。；,RPWOMLKMQHNFFAF88CA,91.57,4.05,9.53,,
