鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路五段２３６巷３弄４２號二樓,53.41,住,,,1050115,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981224,193.37,3,2,1,有,有,29300000,151523,坡道平面,0.0,0,,RPTNMLOJKHLFFAA27CA,112.58,0.0,10.15,,
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段32巷5號5樓之7,13.34,住,,,1050113,土地2建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990806,65.76,2,1,1,有,有,9880000,150243,塔式車位,5.75,0,內含獨立產權車位未包含在棟數內含增建或未登記建物。,RPPNMLOJKHLFFAA86CA,30.83,3.75,2.5,,
文山區,房地(土地+建物)+車位,臺北市文山區政大二街２６０巷１７號五樓,123.49,住,,,1050121,土地1建物1車位2,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020805,310.74,3,2,2,有,有,53329000,190570,坡道平面,51.89,4000000,,RPVNMLMLKHLFFAA47CA,148.06,15.78,20.47,,
文山區,房地(土地+建物),臺北市文山區仙岩路１６巷２０號三樓,34.73,住,,,1050106,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660214,85.2,2,1,1,有,無,6000000,70423,,0.0,0,受債權債務影響或債務抵償之交易。,RPXNMLNLKHLFFAA77CA,68.5,16.7,0.0,,
中正區,房地(土地+建物),臺北市中正區重慶南路三段16巷11號4樓,42.13,住,,,1041208,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031219,224.5,3,2,2,有,無,41000000,182628,,0.0,0,本次價款不含車位，但權狀內登記有一個車位。,RPSNMLOLKHLFFAA37CA,85.06,7.66,9.6,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段416巷120號10樓,45.51,住,,,1041204,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800808,133.04,3,2,2,有,有,18800000,141311,,0.0,0,含增建或未登記建物。,RPOPMLLJKHLFFBA76CA,91.13,1.96,11.49,,
中正區,房地(土地+建物),臺北市中正區仁愛路二段9巷17號4樓,8.82,住,,,1041229,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971114,43.040000000000006,1,1,1,有,有,10600000,246283,,0.0,0,含增建或未登記建物。,RPUNMLMJKHLFFBA27CA,19.35,4.52,0.0,,
大同區,車位,臺北市大同區甘谷街３５號房屋地下一層,3.19,商,,,1050127,土地0建物0車位1,地下一層,十六層,其他,見使用執照,鋼筋混凝土造,0811006,34.5,0,0,0,有,有,2900000,,坡道平面,34.5,2900000,,RPWNMLMJKHLFFBA47CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段336號3樓之61,10.38,住,,,1050104,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0570816,28.05,1,1,1,有,無,4800000,171123,,0.0,0,含增建或未登記建物。,RPSNMLOJKHLFFBA27CA,28.05,0.0,0.0,,
