鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物),基隆市中正區觀海街１６３號２樓,6.07,住,,,1050721,土地2建物1車位0,二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.22,1,1,1,有,有,1065000,34113,,0.0,0,,RPSNMLMJQHLFFBC87CA,20.79,0.0,3.67,,
信義區,土地,東明段123-5地號,23.81,住,,,1050715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1466670,61599,,0.0,0,,RPVNMLMJQHLFFBC18CA,0.0,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區成功一路１４巷２０弄２５號,42.0,商,,,1050709,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0630409,86.46,3,2,2,有,無,3800000,43951,,0.0,0,,RPVNMLNJQHLFFBC28CA,86.46,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區平二路２號２樓,17.5,住,,,1050630,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650708,48.51,2,2,1,有,無,1100000,22676,,0.0,0,,RPPNMLOJQHLFFBC77CA,48.51,0.0,0.0,,
中正區,土地,調和段242-5地號,38.91,其他,,,1050712,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2118600,54449,,0.0,0,,RPQNMLTJQHLFFBC38CA,0.0,0.0,0.0,,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路１２３之１０號,39.62,住,,,1050706,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970121,158.14,3,2,2,有,有,5000000,31618,坡道平面,0.0,0,,RPPNMLTKQHLFFBC38CA,107.16,2.23,0.0,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路１６５之１３號１２樓,19.95,住,,,1050618,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,145.3,3,2,2,有,有,4830000,33242,坡道平面,0.0,0,,RPTNMLLJQHLFFCC97CA,72.46,2.42,11.91,,
暖暖區,房地(土地+建物),基隆市暖暖區過港路３２號５樓,39.78,住,,,1050712,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780719,142.24,3,2,1,有,無,4000000,28121,,0.0,0,含增建或未登記建物。,RPTNMLSJQHLFFCC68CA,109.15,0.0,13.41,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街188號9樓,17.94,商,,,1050718,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020911,194.96,3,2,2,有,有,8450000,43342,坡道機械,48.04,0,,RPUOMLPKQHLFFCC68CA,99.28,4.27,10.68,,
