鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
安樂區,房地(土地+建物),基隆市安樂區基金一路２２０巷２２號,282.87,都市：其他:住宅區(住一),,,1101228,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1041206,399.42,4,2,3,有,有,22300000,55831,,0.0,0,,RPTPMLPJJHHGFDC77DA,334.92,7.45,41.33,有,
中正區,房地(土地+建物),基隆市中正區觀海街２０號５樓,24.57,都市：其他:住宅區(住二),,,1101220,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,128.98000000000002,4,2,2,有,有,4580000,35509,,0.0,0,,RPPOMLNKJHHGFDC17DA,88.83,0.0,12.71,有,
仁愛區,房地(土地+建物),基隆市仁愛區華三街４３號,64.0,都市：其他:商業區,,,1101029,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土加強磚造,0611019,248.08,6,4,3,有,無,14000000,56433,,0.0,0,頂樓加蓋；,RPWPMLPLJHHGFDC28DA,248.08,0.0,0.0,無,
七堵區,房地(土地+建物),基隆市七堵區綠葉街３２巷２３號,126.07,,山坡地保育區,丙種建築用地,1110111,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970908,259.96999999999997,0,0,0,無,無,9730000,37427,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSPMLQLJHHGFDC97DA,208.11,16.72,26.68,無,
安樂區,房地(土地+建物),基隆市安樂區中和路１６８巷５弄１６號４樓,25.78,都市：其他:住宅區(住三),,,1110113,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,109.13,3,2,2,有,無,3100000,28406,,0.0,0,,RPWOMLQKKHHGFDC28DA,80.96,1.28,8.7,無,
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路３５１號２樓,10.68,都市：其他:住宅區(住二),,,1110215,土地3建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050124,86.78,2,1,1,有,有,8850000,101982,坡道平面,13.47,0,,RPXPMLTKKHHGFDC78DA,38.99,1.89,10.81,有,
中山區,房地(土地+建物),基隆市中山區中山三路１０３巷１６０號４樓,70.06,都市：其他:道路用地,,,1110212,土地12建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801115,94.69000000000001,3,1,2,有,無,1660000,17531,,0.0,0,住戶輪流擔任管理職,RPRNNLMLKHHGFDC47DA,84.7,0.0,4.09,無,
中正區,房地(土地+建物)+車位,基隆市中正區正榮街５９之１號,23.68,都市：其他:住宅區(住一),,,1110128,土地1建物2車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880226,121.15,0,0,0,無,有,6100000,50351,升降機械,0.0,0,其他增建；,RPWNMLNJLHHGFDC87DA,77.66,4.22,6.03,有,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街１８８之５號３樓,14.73,都市：其他:商業區(商一),,,1110127,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020911,146.84,3,2,2,有,有,6820000,46445,坡道平面,0.0,0,,RPSOMLNJLHHGFDC57DA,82.2,0.0,4.61,有,
中正區,房地(土地+建物),基隆市中正區調和街２９６號十樓之３,15.19,都市：其他:住宅區(住二),,,1110301,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080212,63.47,1,1,1,有,有,4600000,72475,,0.0,0,,RPVOMLNJLHHGFDC87DA,37.96,0.0,4.6,有,
仁愛區,房地(土地+建物),基隆市仁愛區曲水街２７巷５２號地下一層,11.41,都市：其他:住宅區(住三),,,1110217,土地2建物1車位0,地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710527,84.63,3,1,1,有,無,1300000,15361,,0.0,0,,RPTOMLOJLHHGFDC77DA,59.15,25.48,0.0,無,
信義區,房地(土地+建物),基隆市信義區信二路１７４巷１９之２號,27.5,都市：其他:住宅區,,,1110122,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580210,70.35,3,2,1,有,無,3250000,46198,,0.0,0,陽台外推；,RPWOMLOJLHHGFDC08DA,70.35,0.0,0.0,無,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路１１０之２號八樓,25.64,都市：其他:住宅區(住三),,,1110118,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,208.86,3,2,2,有,有,15500000,82996,坡道平面,35.96,1150000,預售屋、或土地及建物分件登記案件；,RPUPMLOJLHHGFDC97DA,113.76,0.0,12.82,有,
