鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路２之５號１４樓之１４,11.13,住,,,1031012,土地4建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,82.47999999999999,1,1,1,有,有,1800000,25489,坡道平面,35.4,600000,,RPVNMLNJJIJFFBC47CA,28.11,0.0,8.54,,
中正區,房地(土地+建物),基隆市中正區北寧路３１巷４１之5號,35.25,住,,,1031022,土地1建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700428,73.79,2,2,1,有,無,1500000,20328,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLPJJIJFFBC57CA,73.79,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區深澳坑路６巷２９２號４樓,29.61,住,,,1031014,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881006,105.74,3,2,2,有,無,3200000,30263,,0.0,0,,RPVNMLPJJIJFFBC67CA,88.96,0.0,8.73,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１６８巷５０弄２２號３樓,20.67,住,,,1031016,土地1建物1車位0,三層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,70.36,3,2,2,有,無,1980000,28141,,0.0,0,,RPWNMLPJJIJFFBC77CA,59.69,0.0,4.89,,
信義區,房地(土地+建物),基隆市信義區東信路３巷１１３之７號,35.12,住,,,1031022,土地5建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690114,93.06,3,2,2,有,無,4350000,46744,,0.0,0,,RPQOMLPJJIJFFBC27CA,93.06,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街４８２號之３１６樓,6.45,其他,,,1031016,土地5建物1車位0,十六層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,33.66,1,1,1,有,有,1600000,47534,,0.0,0,,RPQNMLQJJIJFFBC27CA,21.73,0.0,3.57,,
信義區,房地(土地+建物),基隆市信義區崇法街１３５巷３弄８號４樓,98.99,住,,,1031018,土地14建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0831108,114.44,3,2,2,有,無,2600000,22719,,0.0,0,,RPROMLLKJIJFFBC07CA,100.94,0.0,11.29,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３９０號７樓,20.37,住,,,1031002,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,153.6,3,2,2,有,有,4650000,30273,坡道平面,0.0,0,,RPOSMLMKJIJFFBC27CA,88.89,0.0,10.23,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街４１２號１４樓,20.37,住,,,1031015,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,149.38,3,2,2,有,有,2200000,14728,坡道平面,36.84,0,親友、員工或其他特殊關係間之交易。,RPUNMLNKJIJFFBC47CA,85.22,0.0,10.25,,
