鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,車位,臺北市中正區和平西路一段６１號地下１.2.3.4層,0.28,商,,,1051024,土地0建物0車位1,地下一層，地下二層，地下三層，地下四層,二十八層,其他,停車空間,鋼骨鋼筋混凝土造,0930120,40.769999999999996,0,0,0,有,無,3100000,,坡道平面,0.0,3100000,,RPSNMLMJJILFFAA96CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區中華路二段３０５巷４號五樓,0.02,住,,,1051024,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),,加強磚造,0560519,42.72,3,1,1,有,有,51983,1217,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLNJJILFFAA07CA,38.87,0.0,3.85,,
中正區,房地(土地+建物),臺北市中正區和平西路一段１７０號五樓,6.72,住,,,1051007,土地3建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0681226,72.47,2,2,1,有,有,12250000,169035,,0.0,0,,RPPNMLPJJILFFAA96CA,59.0,0.0,6.44,,
文山區,房地(土地+建物)+車位,臺北市文山區政大二街２６０巷２號,213.58,住,,,1050924,土地1建物1車位1,一層，二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981019,450.19,6,3,4,有,有,47000000,106135,坡道平面,33.74,2800000,,RPQNMLPKJILFFAA17CA,256.85,14.16,32.69,,
文山區,土地,興隆段三小段523地號,80.5,住,,,1051024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31650000,393168,,0.0,0,,RPQNMLLJKILFFAA76CA,0.0,0.0,0.0,,
文山區,土地,興隆段三小段523地號,80.5,住,,,1051024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31650000,393168,,0.0,0,,RPRNMLLJKILFFAA86CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區銅山街２７之１號七樓,23.5,住,,,1050907,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720809,119.39999999999999,4,3,3,有,無,32700000,273869,,0.0,0,含增建或未登記建物。,RPTPMLLJJILFFBA27CA,96.71,0.0,14.61,,
萬華區,房地(土地+建物),臺北市萬華區萬大路３８７巷５５號二樓,54.8,住,,,1050923,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771223,147.37,4,2,2,有,無,19700000,133677,,0.0,0,天井增建。,RPRNMLMJJILFFBA96CA,118.94,0.0,14.63,,
萬華區,房地(土地+建物),臺北市萬華區康定路２０號九樓之８,2.08,商,,,1051012,土地1建物1車位0,九層,十四層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0900705,26.47,1,1,1,有,有,5050000,190782,,0.0,0,,RPUOMLLLJILFFBA47CA,17.91,0.55,0.0,,
萬華區,房地(土地+建物),臺北市萬華區康定路１０３號二十樓之７,4.35,商,,,1051014,土地1建物1車位0,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,64.24,2,2,1,有,有,13680000,212951,,0.0,0,,RPOPMLSLJILFFBA67CA,36.2,0.0,4.57,,
萬華區,房地(土地+建物),臺北市萬華區康定路１０５號二十二樓,3.94,商,,,1051014,土地1建物1車位0,二十二層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,58.31,1,1,1,有,有,11980000,205454,,0.0,0,,RPPPMLSLJILFFBA77CA,31.22,0.0,5.67,,
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路１０５號二十樓之３,8.33,商,,,1050710,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,151.76,3,2,1,有,有,29560000,227511,坡道平面,33.7,2700000,,RPQPMLSLJILFFBA87CA,62.0,4.87,7.98,,
中山區,房地(土地+建物),臺北市中山區林森北路４０９號六樓之２４,2.84,商,,,1051003,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0710531,30.57,1,1,1,有,無,3350000,109585,,0.0,0,,RPUNMLMJJILFFCA37CA,21.28,0.0,0.0,,
中山區,房地(土地+建物),臺北市中山區新生北路二段40號16樓之7,6.21,商,,,1051004,土地1建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,67.14,2,1,1,有,有,13500000,201102,,0.0,0,,RPQNMLQJJILFFCA37CA,38.09,2.77,5.52,,
中山區,房地(土地+建物),臺北市中山區新生北路二段３8號16樓之6,6.07,商,,,1051019,土地1建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,61.71,2,2,1,有,有,11000000,178253,,0.0,0,,RPRNMLQJJILFFCA47CA,37.28,1.21,7.06,,
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街２１９巷５５號,574.0,住,,,1051018,土地1建物4車位7,四層，五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030807,1564.43,0,0,0,無,無,235000000,150214,坡道平面,396.06,0,,RPWNMLSJJILFFCA18CA,511.92,0.0,236.55,,
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段２４９號六樓,20.5,住,,,1050919,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830701,127.35,3,2,2,有,有,15800000,124068,升降平面,27.06,0,,RPUOMLSJJILFFCA08CA,75.35,2.97,7.96,,
中山區,房地(土地+建物)+車位,臺北市中山區民權東路一段25號11樓,19.04,商,,,1050919,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,244.59,3,2,2,有,有,56000000,228955,升降平面,0.0,0,,RPUPMLKKJILFFCA47CA,121.96,5.89,18.19,,
中山區,房地(土地+建物)+車位,臺北市中山區林森北路５５７巷３號,11.23,商,,,1050905,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990702,95.16,2,1,1,有,有,20000000,210172,其他,34.65,0,陽台外推空地增建露台增建,RPRNMLPKJILFFCA47CA,35.61,0.0,10.66,,
中山區,房地(土地+建物),臺北市中山區建國北路二段６４巷６號二樓,40.0,住,,,1050928,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610901,112.47,3,2,2,有,無,22600000,200942,,0.0,0,,RPRPMLSKJILFFCA97CA,99.74,0.0,12.73,,
中山區,房地(土地+建物),臺北市中山區農安街１２５巷６號二樓,26.25,住,,,1051017,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,60.82,2,1,1,有,無,7900000,129891,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTQMLKMJILFFCA67CA,60.82,0.0,0.0,,
松山區,車位,臺北市松山區八德路2段366巷31號2樓等共有部分,1.87,商,,,1051019,土地0建物0車位1,,,其他,,,,41.83,0,0,0,有,無,3400000,,坡道平面,41.83,3400000,單獨車位交易。,RPSOMLLJJILFFDA27CA,0.0,0.0,0.0,,
南港區,房地(土地+建物),臺北市南港區八德路四段871號10樓之6,4.79,商,,,1050915,土地1建物1車位0,十層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841219,48.32,1,1,1,有,有,8150000,168667,,0.0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPQOMLMJJILFFDA17CA,23.7,2.88,6.87,,
信義區,車位,臺北市信義區信義路四段４１５號地下,0.08,商,,,1051007,土地0建物0車位1,地下一層，地下二層，地下三層,十四層,其他,見使用執照,鋼筋混凝土造,,37.69,0,0,0,有,有,2700000,,坡道平面,0.0,2700000,,RPRPMLMJJILFFDA37CA,0.0,0.0,0.0,,
松山區,房地(土地+建物),臺北市松山區民族東路671之1號6樓,9.47,住,,,1050926,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701223,56.290000000000006,1,1,1,有,有,9150000,162551,,0.0,0,內含獨立產權公設，未包含在棟數內含增建或未登記建物。,RPQOMLNJJILFFDA27CA,42.18,0.0,3.69,,
松山區,車位,臺北市松山區光復北路６之１號房屋地下層,2.11,商,,,1051019,土地0建物0車位1,地下層,十二層,其他,見使用執照,鋼筋混凝土造,0780216,22.7,0,0,0,有,有,1350000,,坡道機械,0.0,1350000,,RPTOMLNJJILFFDA57CA,0.0,0.0,0.0,,
信義區,車位,臺北市信義區吳興街２８４巷７號房屋地下層,2.47,住,,,1051016,土地0建物0車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,0781023,34.15,0,0,0,有,有,2100000,,坡道平面,34.15,2100000,,RPPNMLRJJILFFDA47CA,0.0,0.0,0.0,,
信義區,房地(土地+建物),臺北市信義區虎林街２３２巷６２之１號四樓,34.38,住,,,1050924,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.37,6,6,1,有,無,14460000,194433,,0.0,0,,RPRNMLOKJILFFDA47CA,74.37,0.0,0.0,,
信義區,車位,臺北市信義區光復南路５２１號地下一層,0.55,商,,,1051019,土地0建物0車位1,地下一層,十三層,其他,商業用,鋼筋混凝土造,0891124,23.73,0,0,0,有,有,1010000,,升降機械,0.0,1010000,,RPUNMLPKJILFFDA87CA,0.0,0.0,0.0,,
士林區,房地(土地+建物),臺北市士林區通河東街二段10巷5弄11號2樓,38.8,住,,,1051010,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631211,92.9,3,2,1,有,有,11460000,123358,,0.0,0,價格含增建,RPOOMLMJJILFFEA07CA,91.01,0.0,1.89,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段８２巷１１１號六樓,28.83,住,,,1050513,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050804,182.20999999999998,3,2,2,有,有,32533000,217798,坡道平面,42.87,2185000,,RPTOMLRJJILFFEA08CA,80.15,3.99,8.41,,
士林區,房地(土地+建物),臺北市士林區重慶北路四段１９０巷５弄３號,39.75,住,,,1050919,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0571209,87.03,3,1,1,有,無,10600000,121797,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOQMLRJJILFFEA77CA,87.03,0.0,0.0,,
士林區,房地(土地+建物),臺北市士林區承德路四段１巷７號三樓,24.25,住,,,1050919,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.58,2,1,1,有,無,11500000,160659,,0.0,0,另有2筆土地承租市府地,RPSNMLSJJILFFEA97CA,71.58,0.0,0.0,,
