鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,房地(土地+建物),新北市土城區金城路三段７３巷４弄１２號二樓,25.53,住,,,1071021,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,86.2,4,2,2,有,無,8600000,99768,,0.0,0,含增建或未登記建物。；,RPRNMLNKJINFFAF77CA,71.6,0.0,14.6,,
土城區,房地(土地+建物)+車位,新北市土城區學府路一段95號十三樓,22.26,住,,,1071010,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840311,180.27999999999997,3,2,2,有,有,14380000,79765,坡道平面,42.39,0,,RPTNMLNKJINFFAF97CA,95.85,3.58,9.28,,
板橋區,房地(土地+建物),新北市板橋區文化路二段584之1號5樓,22.0,住,,,1071009,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,72.36,6,1,1,有,無,6400000,88447,,0.0,0,含增建或未登記建物。；,RPUNMLNKJINFFAF08CA,72.36,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區青雲路281巷3號5樓,24.54,住,,,1070927,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720520,76.36,3,2,1,有,無,5900000,77266,,0.0,0,含增建或未登記建物。,RPOOMLNKJINFFAF57CA,61.96,0.0,14.4,,
板橋區,房地(土地+建物),新北市板橋區南雅西路二段１７２之２號,30.0,住,,,1070930,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661014,100.53,3,2,2,有,無,9300000,92510,,0.0,0,含增建或未登記建物。；,RPWOMLNKJINFFAF38CA,100.53,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區民生路一段２９號二十五樓,9.52,住,,,1071020,土地1建物1車位0,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831202,151.70000000000002,3,2,2,有,有,17000000,112063,,0.0,0,,RPPPMLNKJINFFAF77CA,110.42,0.0,16.59,,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段252之2號11樓,13.23,住,,,1071005,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880117,106.16999999999999,2,2,2,有,有,13400000,126213,,0.0,0,含增建或未登記建物。；,RPSPMLNKJINFFAF08CA,78.69,0.0,8.94,,
板橋區,房地(土地+建物),新北市板橋區南雅西路二段３０１巷４２號,35.8,住,,,1070915,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681031,106.76,3,2,2,有,無,15600000,146122,,0.0,0,一樓空地增建,RPRPMLOKJINFFAF08CA,106.76,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區金門街３１巷１２號十一樓,11.08,住,,,1071013,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871120,76.85,2,2,1,有,有,6600000,85882,,0.0,0,,RPUPMLOKJINFFAF38CA,47.98,1.3,3.57,,
