鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),臺北市文山區景興路２０２巷１１號十一樓,7.8,商,,,1060926,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0811006,67.32,2,2,2,有,有,10200000,151515,,0.0,0,,RPQOMLPKJIMFFAA37CA,38.83,1.32,6.45,,
文山區,房地(土地+建物)+車位,臺北市文山區木柵路三段１６８號二十五樓,16.37,商,,,1060804,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060511,256.78999999999996,3,2,2,有,有,42400000,188917,坡道平面,42.94,2000000,102.4.3預售屋買賣過戶,RPVOMLPKJIMFFAA87CA,112.81,19.23,7.63,,
文山區,房地(土地+建物),臺北市文山區景福街５４巷５弄９號十一樓,27.52,住,,,1061010,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0880119,124.17,3,2,2,有,有,20300000,163486,,0.0,0,,RPPNMLQKJIMFFAA27CA,68.17,2.1,7.71,,
中正區,房地(土地+建物),臺北市中正區廈門街８６號二樓,8.72,商,,,1061004,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051021,79.52,1,2,1,有,有,19000000,238934,,0.0,0,,RPWNMLLLJIMFFAA57CA,44.93,0.98,1.56,,
中正區,房地(土地+建物),臺北市中正區廈門街８６號八樓,7.7,商,,,1061018,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051021,70.27,2,1,1,有,有,15500000,220578,,0.0,0,,RPUNMLLJKIMFFAA27CA,39.4,1.32,1.22,,
文山區,土地,興泰段二小段339-1地號,0.93,其他,,,1060914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28721,0,,0.0,0,包含公共設施保留地之交易。,RPRNMLLKKIMFFAA07CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區寶興街７１號五樓,37.5,住,,,1061102,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720905,141.88,4,1,2,有,無,14000000,98675,,0.0,0,,RPUNMLNKJIMFFBA57CA,120.82,0.0,21.06,,
大同區,房地(土地+建物),臺北市大同區錦西街38巷38號2樓之1,13.84,商,,,1061014,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890428,111.82000000000001,3,2,2,有,有,22000000,196745,,0.0,0,含增建或未登記建物。,RPXOMLNKJIMFFBA97CA,72.44,0.0,8.62,,
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中街１７６號九樓之７,2.72,商,,,1060814,土地1建物1車位1,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931028,46.2,1,1,1,有,有,7900000,170996,升降機械,12.6,0,,RPXOMLPKJIMFFBA18CA,15.55,0.0,5.29,,
