鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
文山區,房地(土地+建物),萬盛街７６號三樓,39.25,住,,,1091201,土地1建物1車位0,三層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610104,113.76,3,2,2,有,無,15500000,136252,,0.0,0,急買急賣；,RPSPMLOJKIPFFAA08EA,113.76,0.0,0.0,無,
南港區,房地(土地+建物)+車位,東新街１２８號三樓,23.07,住,,,1091201,土地3建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990331,166.06,3,2,2,有,有,29660000,178610,坡道平面,0.0,0,政府機關標讓售；,RPPPMLLJKIPFFDA67DA,75.24,0.0,8.13,有,
大安區,房地(土地+建物)+車位,市民大道三段１８２號九樓,32.9,住,,,1091201,土地2建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050111,321.67999999999995,4,2,3,有,有,95110000,295667,坡道平面,49.6,0,政府機關標讓售；,RPTNMLOJKIPFFFA38DA,163.0,10.69,14.48,有,
中山區,車位,中山北路二段１１５巷２８號房屋地下三層,0.32,商,,,1091201,土地2建物1車位1,地下三層,十七層,其他,見使用執照,鋼筋混凝土造,0791019,35.25,0,0,0,有,有,800000,,坡道平面,0.0,800000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPSPMLOJKIPFFCA28EA,0.0,0.0,0.0,有,
中山區,車位,中山北路二段１１５巷２８號房屋地下三層,0.32,商,,,1091201,土地2建物1車位1,地下三層,十七層,其他,見使用執照,鋼筋混凝土造,0791019,35.25,0,0,0,有,有,800000,,坡道平面,35.18,800000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPTPMLOJKIPFFCA38EA,0.0,0.0,0.0,有,
士林區,房地(土地+建物),菁山路１０２號三樓,30.82,住,,,1091201,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050907,81.75999999999999,0,0,0,無,有,11000000,134557,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKKIPFFEA18EA,35.26,1.93,4.2,有,
萬華區,建物,大理街３號五樓,0.0,,,,1091201,土地0建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770121,110.45,3,1,2,有,無,5000000,45269,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLSJKIPFFBA58EA,94.71,0.0,9.63,無,
萬華區,土地,華江段三小段310-3地號,31.0,都市：其他:特定專用區(一)。,,,1091203,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7720000,249032,,0.0,0,包含公共設施保留地用地；,RPXOMLTJKIPFFBA09EA,0.0,0.0,0.0,無,
北投區,房地(土地+建物)+車位,溫泉路７３巷６號八樓之６,7.02,都市：其他:特定觀光商業專用區。,,,1091202,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980908,65.28999999999999,1,1,1,有,有,8500000,130188,升降機械,15.44,0,陽台外推；,RPVOMLSJKIPFFEA09EA,25.73,1.73,3.85,有,
中正區,車位,和平西路一段６１號,0.28,商,,,1091102,土地2建物1車位1,一層,二十八層,其他,商業用,見其他登記事項,0930120,40.97,0,0,0,有,有,2800000,,坡道平面,40.96,2800000,僅車位交易；,RPPNMLQJJIPFFAA67EA,0.0,0.0,0.0,有,
