鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,土地,永昌段三小段292地號,3.0,住,,,1060721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,600000,,0.0,0,,RPOPMLLJQHMFFAA37CA,0.0,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區萬安街22巷21號3樓,83.01,住,,,1060629,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0720728,119.69999999999999,3,2,2,有,有,11600000,96909,,0.0,0,含增建或未登記建物。,RPTPMLLJQHMFFAA87CA,86.09,0.0,6.51,,
文山區,房地(土地+建物),臺北市文山區景福街252號,46.0,住,,,1060621,土地2建物1車位0,一層,六層,店面(店鋪),住家用,鋼筋混凝土造,0600114,187.32,0,1,1,有,有,53500000,285608,,0.0,0,含增建或未登記建物。,RPUPMLLJQHMFFAA97CA,170.42,0.0,16.9,,
文山區,土地,興泰段三小段316地號,4598.0,其他,,,1060303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000000,13049,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPVPMLLJQHMFFAA08CA,0.0,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區育英街３１巷３８弄１２號四樓,28.0,住,,,1060716,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610418,80.62,3,2,1,有,無,12200000,151327,,0.0,0,,RPQNMLMJQHMFFAA47CA,80.62,0.0,0.0,,
中正區,房地(土地+建物)+車位,臺北市中正區中華路二段８１巷４７號四樓,34.94,住,,,1060703,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050629,175.07,3,2,2,有,無,32300000,226305,坡道平面,41.18,2000000,1新屋管委會尚未成立委由物業管理公司2車位總價200萬土地款120萬房屋款80萬,RPUNMLTJQHMFFAA58CA,74.41,4.09,8.4,,
中正區,房地(土地+建物),臺北市中正區中華路二段８１巷４７號三樓,34.89,住,,,1060703,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050629,133.89000000000001,3,2,2,有,無,30600000,228546,,0.0,0,,RPXNMLTJQHMFFAA88CA,74.41,4.09,8.4,,
中正區,車位,臺北市中正區中華路2段81巷47號等共有部分,0.05,住,,,1060703,土地0建物0車位1,,,其他,,,,44.38,0,0,0,有,無,2000000,,坡道平面,44.38,2000000,車位總價200萬土地款120萬房屋款80萬,RPOOMLTJQHMFFAA08CA,0.0,0.0,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段165巷40弄15號6樓,28.75,住,,,1060602,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021118,205.26,3,2,2,有,有,24500000,119361,坡道平面,53.81,0,內含獨立產權車位，未包含在棟數內。,RPVNMLSJQHMFFAA58CA,92.45,2.99,10.06,,
