,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,y,0
99,111,16.0,1,3,2,2,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,7.0,19.0,1.0,5.0,13.0,2.0,5.0,16.0,1.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,3.0,9.0,0.0,0.0,6146.922105012196,62980.4253090472,234400.8943817084,278490.77784878307,226.13610882120216,17008.271075273253,17008.271075273253,2112.2876194817068,4829.764504979767,21315.79957612944,6.0,21.0,36.0,0,0,1,0,0,0,178829,206337.77
100,111,8.0,1,2,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,10.0,0.0,1.0,7.0,0.0,1.0,2.0,4.0,12.0,20.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,5.0,0.0,0.0,0.0,13322.538910262763,166385.05339551062,266891.9038642389,693.7415996367947,111681.1563348813,154422.24538028895,3407.55846717698,11620.080243378969,23979.86903173444,3.0,12.0,31.0,1,1,1,0,0,0,289474,266909.8
101,111,46.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,4.0,9.0,4.0,4.0,7.0,4.0,4.0,6.0,5.0,10.0,14.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,3399.498181437505,3032.200896514927,122250.29948070594,307030.0084303052,0.0,43060.44002886331,74605.06619413172,5858.121592420761,15946.867828035336,33492.1448639978,3.0,22.0,44.0,0,0,1,0,1,1,185014,211147.19
102,111,13.0,1,4,2,2,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,2.0,1.0,5.0,7.0,0.0,2.0,2.0,2.0,7.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.0,2.0,5.0,0.0,0.0,0.0,18597.026551216703,177201.59862822192,293253.88906969456,0.0,76630.25658216004,117056.6788977719,2858.5981898167,16047.552028936125,34110.19498654328,6.0,16.0,39.0,0,0,1,0,0,0,189763,193564.81
103,111,46.0,0,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,11.0,25.0,40.0,2.0,11.0,27.0,9.0,15.0,25.0,6.0,20.0,39.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,5.0,16.0,0.0,0.0,0.0,9273.500965118385,87612.36148170859,267595.366693324,0.0,0.0,4010.160335655353,5816.181274477922,13418.2136905456,33256.76450339996,9.0,27.0,50.0,1,1,1,0,0,0,206207,204381.88
104,111,2.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,28.0,61.0,6.0,15.0,36.0,5.0,17.0,31.0,8.0,23.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,3.0,7.0,16.0,0.0,0.0,0.0,21615.907335670585,87978.23195974642,199388.2789380915,0.0,0.0,0.0,1337.977863120121,12971.512798538955,23478.73446593496,8.0,28.0,56.0,1,1,1,0,0,0,273463,289850.8
105,111,30.0,0,3,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,10.0,26.0,1.0,6.0,15.0,0.0,10.0,15.0,2.0,14.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.0,3.0,12.0,0.0,0.0,0.0,12166.025739640598,35381.82461403954,256644.25766016016,0.0,0.0,54466.48374043381,7024.069452396477,18492.11099261257,45108.07287316468,6.0,19.0,46.0,0,1,1,0,0,0,226581,225429.12
106,111,44.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3.0,5.0,0.0,6.0,7.0,0.0,4.0,4.0,1.0,10.0,14.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,2790.758120063092,4248.581924668912,36289.00734935314,211090.347506093,0.0,25426.52736586579,69725.08998438348,838.1207337821658,22747.56289188381,31185.54409276,4.0,19.0,47.0,0,0,1,0,0,1,208493,194574.9
107,111,16.0,1,5,2,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,9.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,10.0,17.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,6.0,0.0,0.0,0.0,40346.33320940944,190677.70977922488,339721.34370779456,24866.283877001715,84707.25715505451,137830.2611169582,1720.6745180957691,6706.288628447891,24849.495680301585,3.0,15.0,26.0,0,1,1,0,0,0,182376,232292.28
108,111,10.0,0,3,2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,7.0,19.0,2.0,4.0,11.0,0.0,5.0,12.0,2.0,6.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,4.0,0.0,0.0,0.0,46639.20577410002,183906.13753004983,324279.84765713714,0.0,9889.291629219158,17008.271075273253,1891.938777970646,21221.53573279592,47983.51221901612,2.0,20.0,43.0,0,0,1,0,0,0,286612,281526.66
109,111,14.0,1,4,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,14.0,24.0,43.0,2.0,12.0,31.0,9.0,15.0,24.0,5.0,20.0,43.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,6.0,16.0,0.0,0.0,0.0,10331.430645603596,86353.59392659919,242326.3929089889,0.0,0.0,0.0,5816.181274477922,14692.808032722616,35080.539316219496,10.0,26.0,54.0,1,1,1,0,0,0,296253,231605.28
110,111,9.0,1,4,2,2,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,5.0,7.0,0.0,2.0,2.0,2.0,2.0,7.0,4.0,10.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,2.0,8.0,0.0,0.0,0.0,11686.597745665662,55904.28878103154,114084.56364290472,0.0,0.0,0.0,4186.9058247504245,13696.91796820808,26354.57948184326,8.0,21.0,32.0,0,0,0,0,0,0,207661,180660.48
111,111,45.0,0,4,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,3.0,3.0,4.0,10.0,1.0,1.0,3.0,4.0,6.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,2.0,2.0,4.0,0.0,0.0,0.0,4200.140373591734,42012.14811270372,147661.50135460938,0.0,0.0,8377.78713157064,6934.390845430798,33703.889802341226,42481.25752647527,6.0,17.0,35.0,1,1,1,0,0,0,188304,221079.03
112,111,27.0,0,1,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,7.0,25.0,2.0,9.0,18.0,2.0,7.0,13.0,4.0,17.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,8.0,14.0,0.0,0.0,0.0,14863.997660706427,90255.10110289432,219672.05094940783,17131.86341142521,73666.53361298385,117688.49266450346,5727.366187533704,11180.89810775565,21626.407975651447,7.0,23.0,50.0,1,1,1,0,1,1,177210,192547.27
113,111,2.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,28.0,61.0,6.0,15.0,36.0,5.0,17.0,31.0,8.0,23.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,3.0,7.0,16.0,0.0,0.0,0.0,21615.907335670585,87978.23195974642,199388.2789380915,0.0,0.0,0.0,1337.977863120121,12971.512798538955,23478.73446593496,8.0,28.0,56.0,1,1,1,0,0,0,297528,289701.28
114,111,16.0,1,2,2,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,8.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,10.0,17.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,6.0,0.0,0.0,0.0,40545.23323600856,190349.55221374147,340659.2295591892,24653.2769813856,84135.12992196823,137695.56061154776,1754.1325484237527,6706.288628447891,24849.495680301585,3.0,15.0,26.0,0,1,1,0,0,0,164789,194752.64
115,111,46.0,0,1,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,3.0,3.0,8.0,10.0,1.0,1.0,3.0,4.0,9.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2.0,3.0,4.0,0.0,0.0,0.0,6216.88315905203,62612.265974712886,165772.1998921204,0.0,0.0,5585.759943137471,16286.61992639973,36927.4451708336,53948.99927134774,8.0,22.0,37.0,1,1,1,0,0,0,216009,207373.52
116,111,12.0,1,3,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,9.0,0.0,2.0,5.0,0.0,1.0,2.0,7.0,13.0,14.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,6.0,0.0,0.0,0.0,2585.3917872327474,57510.985698574485,241377.25164052343,0.0,79723.01109157862,166616.80958494858,2411.985789819892,12882.387100126289,21828.95729465197,6.0,16.0,30.0,1,1,1,0,0,0,240462,250133.38
117,111,42.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,7.0,30.0,1.0,3.0,23.0,0.0,4.0,23.0,2.0,11.0,34.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1.0,6.0,17.0,0.0,0.0,0.0,9563.936548507156,65507.28217894091,176143.9578689699,0.0,45536.51664049643,98831.72253383712,2382.293722015933,21320.605705961538,29922.602026298813,4.0,19.0,49.0,0,1,1,0,1,1,153509,252855.1
118,111,41.0,0,2,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,4.0,5.0,0.0,6.0,7.0,0.0,4.0,4.0,1.0,10.0,13.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,2790.758120063092,4233.714745103431,28907.935569407728,191921.09207359364,0.0,12177.066902302571,65668.40596664307,0.0,23183.60716952681,32109.264083158112,6.0,27.0,46.0,0,0,1,0,0,1,207847,198336.62
119,111,43.0,0,3,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,4.0,8.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,10.0,14.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,2790.758120063092,3495.924742771519,123574.90101999546,308018.0561490287,0.0,43777.68535090528,75438.92671979494,5255.734018933115,16464.841496843077,33519.434867414595,3.0,23.0,44.0,0,0,1,0,1,1,215497,218031.92
120,111,12.0,1,4,2,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,5.0,9.0,1.0,1.0,6.0,1.0,2.0,4.0,2.0,11.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,17941.671571048522,176882.1139814635,335750.39027615136,16028.522864066215,48305.42949144995,109334.77287079264,315.2870533474245,14999.394800193197,23852.431981361424,9.0,17.0,32.0,0,1,1,0,0,0,301918,239221.53
121,111,45.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0,10.0,14.0,3.0,4.0,7.0,2.0,3.0,4.0,6.0,9.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,2.0,5.0,9.0,0.0,6299.477457654471,31883.30389933966,6731.357112474462,33736.767131528955,95502.53306120384,0.0,0.0,0.0,52.29826102492096,4401.687549055413,14626.87193352878,2.0,25.0,36.0,1,1,1,0,0,0,182419,170830.38
122,111,38.0,1,3,2,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,3.0,24129.544858128396,122503.90929103302,186730.1402823691,2642.2966158375048,19351.819342224608,46150.022083134405,0.0,0.0,0.0,0.0,3207.6723831348245,12902.511340048768,0.0,15.0,22.0,0,0,0,0,0,0,111343,110372.08
123,111,23.0,0,1,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,0.0,28572.43075420632,47922.3046979236,0.0,0.0,0.0,0.0,13129.504194414432,18677.37511357456,1.0,18.0,33.0,0,0,0,0,0,0,148397,155747.38
124,111,18.0,1,4,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,22.0,47.0,1.0,9.0,29.0,3.0,12.0,27.0,5.0,21.0,41.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,10.0,18.0,0.0,0.0,0.0,14330.310662058782,42577.61456528166,154737.9154447512,0.0,910.722205697969,81585.33100240486,2197.6102478553507,21437.74609551554,26650.82779462604,3.0,27.0,57.0,0,1,1,0,1,1,269685,241788.22
125,111,19.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,3.0,0.0,29376.050383669783,130933.38845376667,8888.650356943988,37872.83682557368,51152.23548658465,0.0,0.0,0.0,0.0,0.0,19107.869530142263,8.0,12.0,26.0,0,0,0,0,0,0,131237,112304.336
126,111,13.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,10.0,16.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,5.0,0.0,0.0,0.0,57957.305321635686,189456.5898833168,366495.11739063147,25844.312753084432,73390.5356992104,130012.37404268408,1485.2941692859556,6706.288628447891,23300.354847147675,3.0,15.0,26.0,0,1,1,0,0,0,214692,212591.98
127,111,9.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.0,2.0,0.0,0.0,0.0,38735.89448138559,157707.90412543368,286435.68482788064,6599.905871386889,63046.3674805643,112261.35552658142,6958.684007604417,16261.323480873914,22524.669682052885,6.0,17.0,37.0,0,0,0,0,0,0,253981,202142.48
128,111,23.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,5.0,7.0,4.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,5.0,8.0,0.0,0.0,0.0,22262.602427272926,42080.57143335621,64925.62175615557,0.0,0.0,0.0,12441.18808327652,20862.335363430426,24269.21153088044,8.0,21.0,34.0,0,0,0,0,0,0,140626,129338.69
129,111,2.0,1,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,2.0,1.0,6.0,9.0,0.0,2.0,3.0,2.0,9.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,4.0,0.0,0.0,0.0,2658.56342974106,42199.01335476651,250035.31913311387,0.0,0.0,106465.05148352322,4562.574667614535,22651.242467151453,41903.73012918021,8.0,26.0,38.0,0,1,1,0,0,0,186411,211626.22
130,111,2.0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,28.0,61.0,6.0,15.0,36.0,5.0,17.0,31.0,8.0,23.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,3.0,7.0,16.0,0.0,0.0,0.0,21615.907335670585,87978.23195974642,199388.2789380915,0.0,0.0,0.0,1337.977863120121,12971.512798538955,23478.73446593496,8.0,28.0,56.0,1,1,1,0,0,0,297164,285836.88
131,111,39.0,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,10.0,3.0,6.0,11.0,0.0,1.0,11.0,3.0,9.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,10882.88247757413,80865.97885412723,230022.33990878565,0.0,0.0,32540.42758739193,9861.315777164791,37238.37804537054,52406.60267943346,6.0,17.0,41.0,0,1,1,0,0,0,292587,211311.3
132,111,23.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,0.0,28572.43075420632,47922.3046979236,0.0,0.0,0.0,0.0,13129.504194414432,18677.37511357456,1.0,18.0,33.0,0,0,0,0,0,0,121261,136223.55
133,111,48.0,0,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.0,13.0,16.0,4.0,6.0,7.0,0.0,4.0,5.0,4.0,12.0,21.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,8.0,0.0,24203.405838682003,31883.30389933966,10335.305113370889,51829.243348149066,72687.19786489777,0.0,0.0,0.0,5562.983281882435,11036.837886090256,23489.974105249883,9.0,21.0,46.0,1,1,1,0,0,0,155062,184156.67
134,111,43.0,0,3,3,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,11.0,17.0,2.0,5.0,7.0,3.0,3.0,6.0,6.0,12.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,4.0,4.0,11.0,0.0,23027.05037637351,31883.30389933966,8469.466016767303,58063.13334342712,107336.89542865282,0.0,0.0,0.0,150.02206911999212,7193.0699158614125,19307.70024590305,5.0,21.0,40.0,0,1,1,0,0,0,196965,177949.67
135,111,45.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3.0,6.0,1.0,4.0,7.0,1.0,4.0,6.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2.0,3.0,17.0,160.66595725406825,6146.922105012196,6146.922105012196,3915.104376802178,80171.77953117184,227421.95301310896,0.0,4594.723399464014,17008.271075273253,2890.7806117389323,4927.4204993419335,14603.486407909542,5.0,12.0,24.0,0,0,0,0,0,0,205260,167435.69
136,111,11.0,1,2,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,6.0,13.0,1.0,4.0,5.0,1.0,2.0,2.0,7.0,14.0,16.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,4.0,0.0,0.0,0.0,6404.344929856384,102086.98018916004,308027.62151595735,0.0,35109.17434107463,132366.77848008915,4530.8983645812405,14222.25522403006,26209.40137473685,9.0,19.0,34.0,0,1,1,0,0,0,289381,240085.77
137,111,8.0,0,4,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,7.0,23.0,0.0,6.0,17.0,1.0,7.0,19.0,1.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,3.0,11.0,0.0,0.0,6074.033490120327,86521.96403767611,248074.2917838631,286986.88053786097,0.0,17008.271075273253,17008.271075273253,2236.17962155113,3949.336442293504,22842.176747228048,3.0,21.0,44.0,0,0,1,0,0,0,215908,202004.02
138,111,38.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.0,24.0,56.0,4.0,10.0,37.0,5.0,16.0,28.0,8.0,25.0,48.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1.0,11.0,20.0,0.0,0.0,0.0,14484.035089995516,52323.73256462556,134241.89588184733,0.0,0.0,7954.2383114054755,5751.313268111204,17595.4359267809,31428.915394687006,10.0,28.0,64.0,1,1,1,0,0,1,163229,212181.14
