,公司名稱,分公司名稱,分公司地址,分公司狀態,修正地址,lon,lat
2886,統一超商股份有限公司,彰化縣第二十五分公司,彰化縣彰化市彰水路177號1樓,1,False,120.51671890000001,24.0577661
2887,統一超商股份有限公司,台中市第三八三分公司,臺中市霧峰區吉峰路153號1樓,1,False,120.71422410000001,24.077317999999998
2888,統一超商股份有限公司,台中市第三八一分公司,臺中市大里區中興路2段480號1樓,1,False,120.69009,24.110674500000002
2889,統一超商股份有限公司,雲林縣第六十七分公司,雲林縣大埤鄉南和村民生路32號1樓,1,False,120.4299735,23.644768199999998
2890,統一超商股份有限公司,台北市第七八六分公司,臺北市萬華區東園街78號1樓,1,False,121.4967868,25.025011300000003
2891,統一超商股份有限公司,高雄市第五四六分公司,高雄市三民區建國三路28至30號1樓,1,False,120.3007593,22.638006899999997
2893,統一超商股份有限公司,新北市第三０四分公司,新北市林口區文化三路2段20號1樓,1,False,121.3736602,25.079015
2894,統一超商股份有限公司,台東縣第十分公司,臺東縣太麻里鄉大中寮路68-6號1樓,1,False,121.0397787,22.674534899999998
2895,統一超商股份有限公司,桃園市第七一二分公司,桃園市龜山區文化七路179號1樓,1,False,121.36740999999999,25.051890499999995
2896,統一超商股份有限公司,台北市第七八九分公司,臺北市士林區中山北路7段141巷6-1號1樓,1,False,121.53159999999998,25.1232163
2897,統一超商股份有限公司,台中市第三八四分公司,臺中市霧峰區德泰街9號1樓,1,False,120.6995323,24.068674299999998
2898,統一超商股份有限公司,台北市第七九０分公司,臺北市士林區延平北路5段228號1樓、230號1、2樓,1,False,121.51009069999998,25.084167500000003
2899,統一超商股份有限公司,新北市第九四六分公司,新北市中和區和平街84、86、88號1樓,1,False,121.50762285000002,24.991281750000002
2900,統一超商股份有限公司,台北市第七八八分公司,臺北市松山區八德路2段366巷7號1樓,1,False,121.54609020000001,25.0477652
2901,統一超商股份有限公司,台中市第三八五分公司,臺中市南屯區南屯路2段570號1樓,1,False,120.6417795,24.1384936
2902,統一超商股份有限公司,新北市第三四八分公司,新北市林口區文化二路1段120巷1之1號1樓,1,False,121.3681687,25.0703897
2903,統一超商股份有限公司,桃園市第七一三分公司,桃園市桃園區大有路457號、459號1樓,1,False,121.31877669999999,25.0120406
2904,統一超商股份有限公司,新北市第三四九分公司,新北市三峽區民權街184、186號1樓,1,False,121.3676716,24.929681700000003
2905,統一超商股份有限公司,台中市第三八六分公司,臺中市神岡區和睦路1段363號1樓,1,False,120.64736889999998,24.2833172
2906,統一超商股份有限公司,新北市第九四七分公司,新北市新店區中正路160號1、2樓,1,False,121.5415365,24.971864999999998
2907,統一超商股份有限公司,台北市第七九一分公司,臺北市中正區羅斯福路3段316巷16號1樓,1,False,121.53235409999999,25.015453999999995
2908,統一超商股份有限公司,桃園市第六００分公司,桃園市中壢區中正路4段35號1樓,1,False,121.1815735,24.9879329
2909,統一超商股份有限公司,宜蘭縣第一０三分公司,宜蘭縣頭城鎮民鋒路18號、20號1樓,1,False,121.823492,24.858620699999996
2910,統一超商股份有限公司,台北市第七九二分公司,臺北市松山區八德路4段697號1樓,1,False,121.57642589999999,25.050177599999998
2911,統一超商股份有限公司,宜蘭縣第一０四分公司,宜蘭縣南澳鄉蘇花路2段165號1樓,1,False,121.7978393,24.463879499999997
2912,統一超商股份有限公司,台東縣第十一分公司,臺東縣臺東市連航路88巷31、33及35號1樓,1,False,121.1227622,22.7703758
2913,統一超商股份有限公司,新北市第九四八分公司,新北市板橋區貴興路25、27號1樓,1,False,121.45780459999999,25.004132099999996
2914,統一超商股份有限公司,桃園市第六０一分公司,桃園市平鎮區南京路206號1樓,1,False,121.2060499,24.9162994
2915,統一超商股份有限公司,新竹市第一三四分公司,新竹市東區關東路56號1樓,1,False,121.02313970000002,24.7832303
2916,統一超商股份有限公司,彰化縣第二十六分公司,彰化縣福興鄉中正路224號1樓,1,False,120.4411317,24.053496199999998
2917,統一超商股份有限公司,高雄市第五四九分公司,高雄市新興區新田路114號1樓,1,False,120.30429860000001,22.622577699999997
2918,統一超商股份有限公司,台中市第三八七分公司,臺中市西區精誠路107號1樓,1,False,120.65520000000001,24.150485299999996
2919,統一超商股份有限公司,高雄市第五四八分公司,高雄市前鎮區忠勤路23號1樓,1,False,120.3026698,22.6041729
2920,統一超商股份有限公司,新北市第九四九分公司,新北市板橋區大觀路1段59號1樓,1,False,121.44874709999998,25.0066041
2921,統一超商股份有限公司,桃園市第六０三分公司,桃園市平鎮區平東路27號、東光路16-1號1樓,1,False,121.25328449999999,24.9181384
2922,統一超商股份有限公司,新北市第九五０分公司,新北市板橋區三民路1段31巷89弄10、12號1樓,1,False,121.4817462,25.023515149999998
2923,統一超商股份有限公司,高雄市第五五０分公司,高雄市左營區華夏路1453號1樓,1,False,120.31359289999999,22.687631299999996
2924,統一超商股份有限公司,桃園市第六０二分公司,桃園市中壢區新生路738、740、742號1樓,1,False,121.22356959999999,24.9737548
2925,統一超商股份有限公司,高雄市第五五一分公司,高雄市仁武區仁雄路6-11號1樓,1,False,120.3536821,22.680794599999995
2926,統一超商股份有限公司,高雄市第五五二分公司,高雄市左營區高鐵路115號1樓,1,False,120.30922819999999,22.6878238
2927,統一超商股份有限公司,桃園市第七一五分公司,桃園市桃園區永安路1040號、1040-1號1樓,1,False,121.28801689999999,25.0092476
2928,統一超商股份有限公司,新北市第一０五０分公司,新北市五股區御史路3號、5號1樓,1,False,121.44211800000001,25.0901587
2929,統一超商股份有限公司,高雄市第五五三分公司,高雄市大寮區鳳林三路322號1樓,1,False,120.3976755,22.6019368
2930,統一超商股份有限公司,桃園市第七一四分公司,桃園市大園區中正東路3段343號1樓,1,False,121.2278933,25.0112591
2931,統一超商股份有限公司,基隆市第八十七分公司,基隆市七堵區東新街2號,1,False,121.71385339999999,25.093006199999998
2932,統一超商股份有限公司,台中市第四一八分公司,臺中市南屯區永春東路1230號1樓,1,False,120.63430360000001,24.1366297
2933,統一超商股份有限公司,高雄市第五五四分公司,高雄市小港區康莊路178-1號1樓,1,False,120.35232599999998,22.568268999999997
2934,統一超商股份有限公司,新北市第一０五一分公司,新北市三重區中正北路122號、124號1樓,1,False,121.48542700000002,25.065168999999994
2935,統一超商股份有限公司,台南市第二六二分公司,臺南市中西區小西里西門路1段658號B2,1,False,120.198797,22.9867786
2936,統一超商股份有限公司,台中市第四一九分公司,臺中市梧棲區臨港路3段351號1樓,1,False,120.5177936,24.239407199999995
2937,統一超商股份有限公司,桃園市第六０五分公司,桃園市楊梅區中山北路1段23號、25號1樓,1,False,121.1730346,24.910597499999998
2939,統一超商股份有限公司,台東縣第十二分公司,臺東縣臺東市興安路1段197號1樓,1,False,121.1271948,22.790364
2940,統一超商股份有限公司,宜蘭縣第一０五分公司,宜蘭縣宜蘭市復興路2段49號1樓,1,False,121.74833819999999,24.7487794
2941,統一超商股份有限公司,台中市第三六二分公司,臺中市清水區五權路328號1樓,1,False,120.56053639999998,24.2776029
2942,統一超商股份有限公司,桃園市第六０四分公司,桃園市中壢區龍昌路270號1樓,1,False,121.2492607,24.9356106
2943,統一超商股份有限公司,台南市第二六三分公司,臺南市永康區復國里復國一路357號1樓,1,False,120.2464474,23.012150200000004
2946,統一超商股份有限公司,台北市第七九三分公司,臺北市大安區信義路3段178號1樓,1,False,121.54227689999999,25.0332039
2947,統一超商股份有限公司,台南市第二六四分公司,臺南市歸仁區歸仁里和平北街32號1樓,1,False,120.29635239999999,22.9678064
2948,統一超商股份有限公司,新竹市第一三六分公司,新竹市東區高翠路331號1樓,1,False,120.98449,24.7778469
2949,統一超商股份有限公司,台南市第二六五分公司,臺南市永康區二王里忠孝路429巷15弄6號1樓,1,False,120.24341520000002,23.018248999999994
2950,統一超商股份有限公司,新竹市第一三五分公司,新竹市東區慈濟路230號1樓,1,False,121.01488379999998,24.7917441
2951,統一超商股份有限公司,高雄市第五五五分公司,高雄市鳳山區新康街241、243、245號1樓,1,False,120.34420960000001,22.6122108
2952,統一超商股份有限公司,新竹市第一三七分公司,新竹市東區民權路181號1樓,1,False,120.97371899999997,24.809542
2953,統一超商股份有限公司,台中市第四二０分公司,臺中市北屯區軍福十三路198號1樓,1,False,120.72445460000002,24.172327000000003
2954,統一超商股份有限公司,台中市第四五四分公司,臺中市北屯區太原路3段516號1樓,1,False,120.6964289,24.1647518
2955,統一超商股份有限公司,新北市第九五一分公司,新北市新莊區自立街176號、178號1樓,1,False,121.4559099,25.0453323
2956,統一超商股份有限公司,高雄市第五五七分公司,高雄市三民區建興路51號、53號1樓,1,False,120.3301681,22.6420978
2957,統一超商股份有限公司,南投縣第一００分公司,南投縣埔里鎮中山路4段97-1號、97-2號1樓,1,False,120.9336103,23.966046000000002
2958,統一超商股份有限公司,桃園市第七一六分公司,桃園市觀音區大觀路2段65號、67號1樓,1,False,121.14322469999998,25.047591399999998
2959,統一超商股份有限公司,台北市第七九七分公司,臺北市信義區松仁路162號、164號1樓,1,False,121.5682121,25.0284026
2960,統一超商股份有限公司,高雄市第五五六分公司,高雄市大寮區八德路69號、71號、73號1樓,1,False,120.39327139999999,22.634694499999995
2961,統一超商股份有限公司,台北市第七九六分公司,臺北市松山區民生東路3段130巷2之1號1樓,1,False,121.5461023,25.0574938
2962,統一超商股份有限公司,彰化縣第四十一分公司,彰化縣彰化市民族路341號、343號1樓,1,False,120.53956300000002,24.073671
2963,統一超商股份有限公司,彰化縣第四十二分公司,彰化縣員林市大同路2段2號1樓,1,False,120.5789822,23.966672000000003
2964,統一超商股份有限公司,新竹縣第一五四分公司,新竹縣竹北市隘口二路27號1樓,1,False,121.03337259999999,24.803153599999998
2965,統一超商股份有限公司,新北市第一０五三分公司,新北市土城區學府路1段223號、225號1樓,1,False,121.4513736,24.984125799999997
2966,統一超商股份有限公司,桃園市第六０七分公司,桃園市大溪區復興路186號、188號1樓,1,False,121.2930152,24.877882
2967,統一超商股份有限公司,高雄市第五五九分公司,高雄市岡山區石潭路258號1樓,1,False,120.26886399999998,22.774843999999995
2968,統一超商股份有限公司,桃園市第六０六分公司,桃園市中壢區中和路184號1樓,1,False,121.2237378,24.953391399999994
2969,統一超商股份有限公司,新北市第九五二分公司,新北市板橋區懷德街203、205號1樓,1,False,121.4805243,25.029044999999996
2970,統一超商股份有限公司,新北市第一０五二分公司,新北市蘆洲區中華街39號、中華街35巷6號1樓,1,False,121.46306870000001,25.081271599999997
2971,統一超商股份有限公司,新竹市第一三八分公司,新竹市北區東大路3段718、720號1樓,1,False,120.9374691,24.840697900000002
2972,統一超商股份有限公司,台北市第七九八分公司,臺北市大同區延平北路1段87、89、91、93號1樓,1,False,null,null
2973,統一超商股份有限公司,台北市第七九九分公司,臺北市信義區松信路148號1樓,1,False,121.57189489999999,25.043685600000003
2974,統一超商股份有限公司,桃園市第七一七分公司,桃園市桃園區大有路547號1樓,1,False,121.31691909999999,25.015109000000002
2975,統一超商股份有限公司,台中市第四五五分公司,臺中市西屯區惠來路2段238-1號1樓、2樓,1,False,120.6421372,24.1632552
2976,統一超商股份有限公司,南投縣第一０一分公司,南投縣鹿谷鄉中正路三段63號1樓,1,False,120.73811570000001,23.7592525
2977,統一超商股份有限公司,台南市第二六六分公司,臺南市安南區總頭里長溪路2段416號1樓,1,False,120.20290650000001,23.0513414
2978,統一超商股份有限公司,屏東縣第九十七分公司,屏東縣新園鄉光復路1號1樓,1,False,120.4445499,22.474060899999998
2979,統一超商股份有限公司,新北市第一０五四分公司,新北市土城區清水路252號、254號1樓,1,False,121.46152710000001,24.982938700000002
2980,統一超商股份有限公司,台北市第八００分公司,臺北市內湖區民權東路6段82號1樓,1,False,121.58567300000001,25.0687097
2981,統一超商股份有限公司,基隆市第八十八分公司,基隆市七堵區永富路99號、101號、103號1樓,1,False,121.7122135,25.098437900000004
2982,統一超商股份有限公司,高雄市第五五八分公司,高雄市苓雅區武廟路55號、55之1號1樓、57號1樓及2樓、59號2樓,1,False,120.33083279999998,22.6302572
2983,統一超商股份有限公司,台北市第八五六分公司,臺北市北投區公館路259號1樓,1,False,121.50821750000001,25.1254955
2984,統一超商股份有限公司,桃園市第七一九分公司,桃園市大園區民生南路167號1樓,1,False,121.2023839,25.064020100000004
2985,統一超商股份有限公司,桃園市第七一八分公司,桃園市桃園區民生路535號1樓,1,False,121.30906580000001,25.0040724
2986,統一超商股份有限公司,台南市第二六七分公司,臺南市新市區永就里中山路180號1樓,1,False,120.29727829999999,23.071805299999998
2987,統一超商股份有限公司,苗栗縣第一一七分公司,苗栗縣公館鄉五谷71-1號1樓,1,False,120.82269369999999,24.51556565
2988,統一超商股份有限公司,台中市第四五六分公司,臺中市霧峰區吉峰東路74號1樓,1,False,120.71501140000001,24.073647399999995
2989,統一超商股份有限公司,基隆市第八十九分公司,基隆市中正區新豐街203號1樓,1,False,121.78915549999999,25.1379399
2990,統一超商股份有限公司,基隆市第九十分公司,基隆市安樂區武訓街102號1樓,1,False,121.69764939999999,25.1511697
2991,統一超商股份有限公司,台中市第四五七分公司,臺中市東勢區東坑路62號1樓,1,False,120.83798300000001,24.244621599999995
2992,統一超商股份有限公司,新縣第一五五分公司,新竹縣湖口鄉德興路216、218號1樓,1,False,121.04483400000001,24.9105909
2993,統一超商股份有限公司,新北市第九五三分公司,新北市新店區中正路503-3、503-4號1、2樓,1,False,121.5335226,24.98423015
2994,統一超商股份有限公司,彰化縣第二０二分公司,彰化縣埔心鄉員鹿路1段145號1樓,1,False,120.55999399999999,23.9559119
2995,統一超商股份有限公司,南投縣第一０二分公司,南投縣水里鄉民權巷110-1號1樓,1,False,120.86611029999999,23.8333082
2996,統一超商股份有限公司,基隆市第九十二分公司,基隆市仁愛區仁二路84、86號1樓,1,False,121.7483099,25.127622300000002
2997,統一超商股份有限公司,台中市第四０六分公司,臺中市大雅區中山路145號1樓,1,False,120.64403259999997,24.2090743
2998,統一超商股份有限公司,花蓮縣第九十四分公司,花蓮縣秀林鄉信義路216號1樓,1,False,121.6043462,24.0289355
2999,統一超商股份有限公司,花蓮縣第九十三分公司,花蓮縣秀林鄉天祥17之1號1樓,1,False,121.49485390000001,24.182257999999997
3000,統一超商股份有限公司,高雄市第五六０分公司,高雄市林園區林園北路477號1樓,1,False,120.39489640000001,22.512941400000003
3001,統一超商股份有限公司,桃園市第六O八分公司,桃園市八德區長興路76號1樓,1,False,121.2827805,24.930981199999998
3002,統一超商股份有限公司,新北市第一０五五分公司,新北市泰山區信華六街17、19號1樓,1,False,121.44130554999998,25.044711349999996
3003,統一超商股份有限公司,基隆市第九十一分公司,基隆市仁愛區仁三路66號1樓、愛二路54巷10號1樓,1,False,121.74270529999998,25.128795699999998
3004,統一超商股份有限公司,基隆市第九十三分公司,基隆市安樂區麥金路197號1樓,1,False,121.72159429999999,25.1209326
3005,統一超商股份有限公司,彰化縣第二０三分公司,彰化縣彰化市中正路1段75號1樓,1,False,120.55087959999999,24.0842051
3006,統一超商股份有限公司,宜蘭縣第一０六分公司,宜蘭縣羅東鎮興東路263-1號1樓,1,False,121.77021999999998,24.683819099999994
3007,統一超商股份有限公司,宜蘭縣第一０七分公司,宜蘭縣宜蘭市新民路159、161號1樓,1,False,121.75339679999999,24.7575649
3008,統一超商股份有限公司,台北市第八五七分公司,臺北市士林區天母東路8巷39號1樓、天母東路8巷41弄1號1樓,1,False,121.53165669999998,25.116474399999998
3009,統一超商股份有限公司,台中市第四０七分公司,臺中市梧棲區港埠路1段989號1樓,1,False,120.53451179999999,24.246689699999997
3010,統一超商股份有限公司,桃園市第六０九分公司,桃園市中壢區龍昌路538號1樓,1,False,121.24875120000002,24.9299342
3011,統一超商股份有限公司,台中市第四０八分公司,臺中市西屯區環中路2段698號1樓,1,False,120.6442565,24.1951644
3012,統一超商股份有限公司,高雄市第五六一分公司,高雄市鹽埕區五福四路81、83號1樓,1,False,120.28605,22.622194999999998
3013,統一超商股份有限公司,台南市第二六八分公司,臺南市東區富農街1段167號1樓,1,False,120.23420469999999,22.9783422
3014,統一超商股份有限公司,新北市第一０五六分公司,新北市淡水區中正東路2段65號1樓,1,False,121.4596604,25.1546186
3015,統一超商股份有限公司,台中市第四０九分公司,臺中市北區進化路328號1樓,1,False,120.694596,24.153555899999997
3016,統一超商股份有限公司,新北市第一０五七分公司,新北市三重區光復路1段25、27號1樓,1,False,121.47226500000001,25.047763999999997
3017,統一超商股份有限公司,新竹縣第一五六分公司,新竹縣新豐鄉新興路1號1樓,1,False,120.9906413,24.864254700000004
3018,統一超商股份有限公司,桃園市第七二０分公司,桃園市大園區大觀路525號1樓,1,False,121.18320329999997,25.065054499999995
3019,統一超商股份有限公司,新北市第九五四分公司,新北市板橋區三民路2段77號1樓,1,False,121.47941429999999,25.016814300000004
3020,統一超商股份有限公司,新北市第九五五分公司,新北市新莊區中平路158號1樓,1,False,121.444921,25.047464899999994
3021,統一超商股份有限公司,彰化縣第二０四分公司,彰化縣員林市育英路131號1樓,1,False,120.5742212,23.962781399999997
3022,統一超商股份有限公司,桃園市第七二一分公司,桃園市大園區五青路287、289號1樓,1,False,121.23291669999998,25.0198505
3023,統一超商股份有限公司,台北市第八五八分公司,臺北市南港區玉成街69號1樓,1,False,121.58186169999999,25.0488415
3024,統一超商股份有限公司,彰化縣第二０五分公司,彰化縣溪湖鎮大溪路2段140號1樓,1,False,120.48580880000002,23.967350299999996
3025,統一超商股份有限公司,新竹市第一三九分公司,新竹市東區民族路205號1樓,1,False,120.9800926,24.809844099999996
3026,統一超商股份有限公司,台南市第二六九分公司,臺南市永康區仁愛街19、21號1樓,1,False,120.23843420000001,23.042948900000003
3027,統一超商股份有限公司,新北市第九五六分公司,新北市新店區安和路3段81、83號1樓,1,False,121.5178355,24.983687399999997
3028,統一超商股份有限公司,苗栗縣第一一八分公司,苗栗縣竹南鎮大埔里科專七路396號1樓,1,False,120.89979289999998,24.7059633
3029,統一超商股份有限公司,台北市第八五九分公司,臺北市中正區館前路59號1樓,1,False,121.51515140000001,25.044830100000002
3030,統一超商股份有限公司,花蓮縣第九十六分公司,花蓮縣壽豐鄉豐坪路2段5-1號1樓,1,False,121.50656590000001,23.8309556
3031,統一超商股份有限公司,桃園市第六一五分公司,桃園市中壢區龍慈路712、716、718號1樓,1,False,121.23871999999999,24.9352869
3032,統一超商股份有限公司,高雄市第五六四分公司,高雄市前金區榮復里五福三路97-1號1樓,1,False,120.2953021,22.620938499999994
3033,統一超商股份有限公司,嘉義縣第八十八分公司,嘉義縣朴子市祥和三路西段97號1樓,1,False,120.28807560000001,23.4552735
3034,統一超商股份有限公司,台北市第八六五分公司,臺北市松山區延吉街27之1號1樓,1,False,121.5536825,25.046107300000003
3035,統一超商股份有限公司,新北市第九六一分公司,新北市新店區順安街51、53號1樓,1,False,121.53853015000001,24.983515299999997
3036,統一超商股份有限公司,新竹縣第一五九分公司,新竹縣新豐鄉埔和村埔頂281-1號1樓,1,False,120.99493609999998,24.9309312
3037,統一超商股份有限公司,桃園市第七二三分公司,桃園市桃園區同德十一街98、100號1樓,1,False,121.29554549999999,25.020427899999998
3038,統一超商股份有限公司,台北市第八六七分公司,臺北市內湖區五分街9、11號1樓,1,False,121.6141941,25.0672643
3039,統一超商股份有限公司,屏東縣第一四七分公司,屏東縣恆春鎮省北路374之3號1樓,1,False,120.7440858,22.0203532
3040,統一超商股份有限公司,台北市第八六六分公司,臺北市內湖區新湖二路329號1樓,1,False,121.58342220000002,25.0645059
3041,統一超商股份有限公司,新竹縣第一六０分公司,新竹縣新豐鄉康樂路1段358號1樓,1,False,120.98600339999999,24.8719489
3042,統一超商股份有限公司,高雄市第五六六分公司,高雄市苓雅區文昌里正義路195、197號1樓,1,False,120.3398009,22.6321039
3043,統一超商股份有限公司,新北市第一０五九分公司,新北市蘆洲區得勝街67號1樓,1,False,121.4740657,25.0838294
3044,統一超商股份有限公司,新北市第一０六七分公司,新北市板橋區裕民街110號1樓、長江路1段48巷19弄2號1樓,1,False,121.4596734,25.027862600000002
3045,統一超商股份有限公司,高雄市第五六五分公司,高雄市前鎮區興邦里中華五路789號B2樓,1,False,120.3066113,22.594904099999997
3046,統一超商股份有限公司,雲林縣第一一八分公司,雲林縣莿桐鄉莿桐村中山路70、72號1樓,1,False,120.49988279999998,23.7564818
3047,統一超商股份有限公司,台中市第四一二分公司,臺中市北區進化北路413號1樓,1,False,120.67695149999999,24.1630136
3048,統一超商股份有限公司,台南市第二七一分公司,臺南市中西區水仙里民生路2段26、28號1樓,1,False,120.19836799999999,22.994870299999995
3049,統一超商股份有限公司,彰化縣第二０六分公司,彰化縣溪湖鎮二溪路一段369號1樓,1,False,120.4716325,23.9591212
3050,統一超商股份有限公司,桃園市第七九０分公司,桃園市平鎮區延平路3段413、415、417號1樓,1,False,121.19892629999998,24.932647
3051,統一超商股份有限公司,屏東縣第一五八分公司,屏東縣恆春鎮鵝鑾路245、247、249、257號1樓,1,False,null,null
3052,統一超商股份有限公司,高雄市第六三九分公司,高雄市新興區中正三路84號1樓,1,False,120.30753049999998,22.631204099999998
3053,統一超商股份有限公司,新竹縣第一七０分公司,新竹縣竹北市光明六路10號1樓,1,False,121.013351,24.827529699999996
3054,統一超商股份有限公司,桃園市第七九一分公司,桃園市桃園區中正路342號1、2樓,1,False,121.3089967,24.9981779
3055,統一超商股份有限公司,桃園市第七九三分公司,桃園市桃園區南平路185、187號1樓,1,False,121.30211229999999,25.019547499999998
3056,統一超商股份有限公司,桃園市第七九四分公司,桃園市蘆竹區南竹路4段250號1樓,1,False,121.26554259999997,25.028587500000004
3057,統一超商股份有限公司,桃園市第七九二分公司,桃園市蘆竹區南山北路2段426號1樓,1,False,121.2742573,25.107323699999995
3058,統一超商股份有限公司,新北市第一一六一分公司,新北市土城區裕民路255號1樓,1,False,121.45482679999998,24.982952500000003
3059,統一超商股份有限公司,新北市第一一六二分公司,新北市板橋區四維路276、278號1樓,1,False,121.4598402,25.02710025
3060,統一超商股份有限公司,新北市第一一六三分公司,新北市新莊區中正路188號1樓,1,False,121.42372089999999,25.003476600000003
3061,統一超商股份有限公司,新北市第一０八六分公司,新北市瑞芳區鼻頭路227-4號1樓,1,False,121.91437889999999,25.124010199999997
3062,統一超商股份有限公司,台北市第九三一分公司,臺北市萬華區西園路1段278號1樓,1,False,121.49928919999998,25.0338688
3063,統一超商股份有限公司,桃園市第七九七分公司,桃園市大園區航站南路15號B1樓,1,False,121.237021,25.081099999999996
3064,統一超商股份有限公司,桃園市第七九六分公司,桃園市大園區航站南路15號B1樓,1,False,121.237021,25.081099999999996
3065,統一超商股份有限公司,新竹市第一五０分公司,新竹市北區東門街194號1樓及B1樓,1,False,120.96679599999999,24.804682000000003
3066,統一超商股份有限公司,高雄市第五七六分公司,高雄市岡山區嘉興路151號1、2樓,1,False,120.30238019999999,22.8194478
3067,統一超商股份有限公司,桃園市第七九八分公司,桃園市大溪區公園路111、115號1樓,1,False,121.28124700000001,24.9057326
3068,統一超商股份有限公司,雲林縣第一二二分公司,雲林縣虎尾鎮林森路1段287、289、293號1樓,1,False,120.443444,23.720357000000003
3069,統一超商股份有限公司,桃園市第七九九分公司,桃園市中壢區領航北路1段281號1樓,1,False,121.20068819999999,25.0063723
3070,統一超商股份有限公司,台南市第二九０分公司,臺南市永康區南灣里大灣東路63號1樓,1,False,120.2610408,22.998842099999997
3071,統一超商股份有限公司,台中市第五四三分公司,臺中市西屯區青海路2段556號1樓,1,False,120.6358623,24.1762861
3072,統一超商股份有限公司,台北市第九三二分公司,臺北市士林區大東路35號1樓,1,False,121.52523599999999,25.089366000000002
3073,統一超商股份有限公司,新北市第一一六四分公司,新北市淡水區濱海路1段430、432號1樓,1,False,121.4382301,25.190045899999998
3074,統一超商股份有限公司,桃園市第七九五分公司,桃園市桃園區南平路306號1樓,1,False,121.29885599999999,25.018517099999997
3076,統一超商股份有限公司,台北市第九三三分公司,臺北市大安區忠孝東路4段313號1樓,1,False,121.55587409999998,25.0416129
3077,統一超商股份有限公司,新北市第一０八七分公司,新北市新店區中正路688、690號1樓,1,False,121.5341354,24.9902359
3078,統一超商股份有限公司,台中市第四九二分公司,臺中市烏日區三榮路2段199號1樓,1,False,120.59709430000001,24.108336299999998
3079,統一超商股份有限公司,新竹縣第一九六分公司,新竹縣竹東鎮北興路2段185、187號1樓,1,False,121.09070770000001,24.741260699999998
3080,統一超商股份有限公司,台北市第九三四分公司,臺北市內湖區瑞光路583巷30號1樓,1,False,121.56835470000001,25.0807479
3081,統一超商股份有限公司,台北市第九三五分公司,臺北市萬華區成都路68號1樓,1,False,121.505239,25.042837000000002
3082,統一超商股份有限公司,台中市第五四二分公司,臺中市后里區馬場路300號B1樓,1,False,120.7302612,24.298428800000003
3083,統一超商股份有限公司,高雄市第六四０分公司,高雄市左營區新庄仔路828、830、832、834號1樓,1,False,120.3131965,22.668513900000004
3084,統一超商股份有限公司,台中市第五四四分公司,臺中市北屯區昌平東六路121號1樓,1,False,120.690231,24.1857905
3085,統一超商股份有限公司,嘉義縣第一０八分公司,嘉義縣番路鄉下坑村菜公店92號1樓,1,False,120.55348899999998,23.4646746
3086,統一超商股份有限公司,台北市第九三六分公司,臺北市內湖區新湖二路160、162號1樓,1,False,121.5796953,25.0631094
3087,統一超商股份有限公司,屏東縣第一五九分公司,屏東縣屏東市復興南路1段153、155號、和生路1段900號1樓,1,False,120.48612750000001,22.652027099999998
3088,統一超商股份有限公司,彰化縣第二二五分公司,彰化縣埔心鄉員林大道7段22號1樓,1,False,120.56177720000001,23.958332199999997
3089,統一超商股份有限公司,桃園市第八００分公司,桃園市楊梅區楊湖路2段910、912、914號1樓,1,False,121.09999069999999,24.9145689
3090,統一超商股份有限公司,台中市第四九三分公司,臺中市北區漢口路4段102號1樓,1,False,120.67777230000002,24.166901499999998
3091,統一超商股份有限公司,彰化縣第二二六分公司,彰化縣大村鄉大智路1段197號1樓,1,False,120.5461617,23.9979184
3092,統一超商股份有限公司,桃園市第八０一分公司,桃園市中壢區晉元路195號1樓,1,False,121.26113660000001,24.9506771
3093,統一超商股份有限公司,台南市第二九一分公司,臺南市安南區梅花里安中路1段701巷33、35號1樓,1,False,120.19512739999999,23.041648199999997
3094,統一超商股份有限公司,新竹市第一五一分公司,新竹市東區金城一路50之9號1樓,1,False,121.00439949999999,24.795122699999993
3095,統一超商股份有限公司,新北市第一一六五分公司,新北市新莊區後港一路173號1樓,1,False,121.4325198,25.028357699999994
3096,統一超商股份有限公司,台中市第五四五分公司,臺中市梧棲區臺灣大道10段168號1樓,1,False,120.5184163,24.2588747
3097,統一超商股份有限公司,新北市第一一六六分公司,新北市新莊區五工二路60號、62巷1號1樓,1,False,121.4606731,25.065784200000003
3098,統一超商股份有限公司,苗栗縣第一二八分公司,苗栗縣南庄鄉南江村5鄰東江75-3號1樓,1,False,120.99852700000001,24.587303049999996
3099,統一超商股份有限公司,桃園市第八０二分公司,桃園市桃園區永安路739號1樓,1,False,121.2912642,25.0073884
3100,統一超商股份有限公司,台南市第二九二分公司,臺南市中西區民權里民權路3段150號1樓,1,False,120.1962042,22.997369499999998
3101,統一超商股份有限公司,桃園市第八０三分公司,桃園市桃園區寶慶路470號1樓,1,False,121.2901734,25.0192303
3102,統一超商股份有限公司,高雄市第五七九分公司,高雄市燕巢區橫山里橫山路90-1號1樓,1,False,120.37474209999999,22.7648051
3103,統一超商股份有限公司,嘉義縣第一０九分公司,嘉義縣布袋鎮興中里龍江路1號1樓,1,False,120.1685656,23.377608
3104,統一超商股份有限公司,台北市第九三七分公司,臺北市大安區光復南路98-3號、98-5號1樓,1,False,121.5575028,25.0440906
3105,統一超商股份有限公司,新北市第一一六七分公司,新北市八里區中華路二段290、292、296號1樓,1,False,121.40436410000001,25.1489543
3106,統一超商股份有限公司,新竹市第一五二分公司,新竹市東區仙水里光復路1段531巷70-1號1樓,1,False,121.012567,24.783277299999998
