,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
319,108,基隆市仁愛區愛三路98巷2弄6之3號,仁愛區,40.0,房地(土地+建物),1081113,0680504,公寓(5樓含以下無電梯),2,0,2,,無,62241,False,1,121.74328700000001,25.128857999999997
320,108,基隆市七堵區福五街139號8樓,七堵區,13.0,房地(土地+建物)+車位,1081203,0951120,華廈(10層含以下有電梯),3,2,2,坡道平面,有,72254,False,8,121.69795639999998,25.0861819
321,108,基隆市安樂區基金一路121巷17之6號5樓,安樂區,23.0,房地(土地+建物)+車位,1081121,0850503,公寓(5樓含以下無電梯),3,3,2,坡道平面,無,21125,False,5,121.7175686,25.136335199999998
322,108,基隆市暖暖區東碇路320號5樓,暖暖區,22.0,房地(土地+建物),1081210,0860623,套房(1房1廳1衛),1,0,1,,無,45331,False,5,121.7491287,25.0950906
323,108,基隆市安樂區麥金路421巷51之2號,安樂區,41.0,房地(土地+建物),1081030,0670809,公寓(5樓含以下無電梯),3,2,1,,無,40710,False,1,121.7184824,25.1249261
324,108,基隆市安樂區麥金路447號,安樂區,36.0,房地(土地+建物),1080928,0720917,公寓(5樓含以下無電梯),3,2,1,,無,35685,False,1,121.718962,25.127036900000004
325,108,基隆市信義區正信路24之39號,信義區,39.0,房地(土地+建物),1081117,0691014,公寓(5樓含以下無電梯),4,1,2,,無,58100,False,1,121.76141609999998,25.1315056
326,108,基隆市信義區正信路227巷21弄47號5樓,信義區,22.0,房地(土地+建物),1081115,0860607,華廈(10層含以下有電梯),4,2,2,,有,35295,False,5,121.7653617,25.1353057
327,108,基隆市安樂區樂一路28巷60號5樓,安樂區,29.0,房地(土地+建物),1081127,0791222,公寓(5樓含以下無電梯),3,1,1,,無,40154,False,5,121.73299680000001,25.1317794
328,108,基隆市安樂區樂利三街8巷20號16樓,安樂區,24.0,房地(土地+建物)+車位,1081125,0840504,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,42650,False,16,121.71837219999998,25.1293248
329,108,基隆市七堵區工建路196號2樓,七堵區,25.0,房地(土地+建物),1081129,0831102,華廈(10層含以下有電梯),3,1,2,,有,41416,False,2,121.7004112,25.0919668
330,108,基隆市七堵區泰安路21之3號5樓,七堵區,11.0,房地(土地+建物),1081115,0970401,華廈(10層含以下有電梯),4,3,3,,有,52708,False,5,121.70847400000001,25.089306999999998
331,108,基隆市安樂區中平街46號,安樂區,45.0,房地(土地+建物),1081126,0630305,公寓(5樓含以下無電梯),3,2,1,,無,33833,False,1,121.72371700000001,25.142402999999998
332,108,基隆市七堵區長安街210巷23之2號,七堵區,38.0,房地(土地+建物),1081024,0701223,公寓(5樓含以下無電梯),2,1,1,,無,52539,False,1,121.6952116,25.074435599999997
333,108,基隆市暖暖區暖暖街570巷5之1號,暖暖區,40.0,房地(土地+建物),1081111,0681029,公寓(5樓含以下無電梯),2,2,1,,無,32113,False,1,121.73716139999999,25.092527999999998
334,108,基隆市安樂區基金二路49號12樓,安樂區,26.0,房地(土地+建物),1081202,0820518,住宅大樓(11層含以上有電梯),3,2,2,,有,29334,False,12,121.70186050000001,25.1443698
335,108,基隆市安樂區基金一路121巷16之3號1樓,安樂區,23.0,房地(土地+建物),1081201,0850930,公寓(5樓含以下無電梯),2,2,1,,無,74403,False,1,121.71746859999999,25.136273499999998
336,108,基隆市仁愛區延平街16之2號,仁愛區,41.0,房地(土地+建物),1081106,0670922,公寓(5樓含以下無電梯),3,2,1,,無,50319,False,1,121.7484211,25.126771599999998
337,108,基隆市中正區新豐街333巷26號8樓,中正區,24.0,房地(土地+建物),1081203,0840821,華廈(10層含以下有電梯),3,2,2,,有,33758,False,8,121.78480590000001,25.133924
338,108,基隆市信義區深澳坑路168巷52弄10號,信義區,24.0,房地(土地+建物),1081127,0840610,公寓(5樓含以下無電梯),2,2,2,,無,25197,False,1,121.7845575,25.124580599999998
339,108,基隆市中正區觀海街188號12樓,中正區,20.0,房地(土地+建物)+車位,1081103,0880114,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,31032,False,12,121.7954161,25.1363809
340,108,基隆市信義區信二路174巷85號,信義區,45.0,房地(土地+建物),1081118,0630521,公寓(5樓含以下無電梯),2,2,1,,無,66203,False,1,121.7534201,25.130352300000002
341,108,基隆市中正區新豐街312號13樓,中正區,23.0,房地(土地+建物),1081029,0850309,住宅大樓(11層含以上有電梯),3,2,2,,有,39774,False,13,121.78693059999999,25.135936599999997
342,108,基隆市信義區東信路236巷22號一樓,信義區,7.0,房地(土地+建物)+車位,1081127,1010620,華廈(10層含以下有電梯),3,2,2,坡道平面,有,55734,False,1,121.7631085,25.129520499999995
343,108,基隆市中正區中正路656巷71弄15之3號,中正區,38.0,房地(土地+建物),1081107,0700706,公寓(5樓含以下無電梯),3,2,2,,無,29893,False,1,121.767972,25.1501988
344,108,基隆市中正區新豐街162巷89號三樓,中正區,10.0,房地(土地+建物)+車位,1081123,0980629,華廈(10層含以下有電梯),3,2,2,坡道平面,有,46841,False,3,121.7842166,25.139972900000004
345,108,基隆市信義區正信路81號4樓,信義區,34.0,房地(土地+建物),1081113,0740921,公寓(5樓含以下無電梯),3,2,2,,無,29993,False,4,121.761073,25.1304045
346,108,基隆市中正區新豐街303巷6弄4號3樓,中正區,23.0,房地(土地+建物)+車位,1081125,0850711,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,32801,False,3,121.78763690000001,25.134994499999998
347,108,基隆市中正區正義路2巷43號4樓,中正區,34.0,房地(土地+建物),1081123,0740126,公寓(5樓含以下無電梯),3,2,1,,無,30918,False,4,121.7496348,25.133192599999997
348,108,基隆市信義區深溪路36巷102弄7號5樓,信義區,22.0,房地(土地+建物),1081211,0860813,華廈(10層含以下有電梯),3,2,1,,有,36274,False,5,121.7844487,25.1330197
349,108,基隆市仁愛區南榮路24號11樓之2,仁愛區,25.0,房地(土地+建物),1081127,0830822,住宅大樓(11層含以上有電梯),3,2,2,,有,64429,False,11,121.74263320000001,25.1252184
350,108,基隆市中正區觀海街72號14樓,中正區,20.0,房地(土地+建物)+車位,1081120,0880114,住宅大樓(11層含以上有電梯),2,1,2,坡道平面,有,29504,False,14,121.7940642,25.1373182
351,108,基隆市中正區正義路30巷28之1號,中正區,45.0,房地(土地+建物),1081030,0630604,公寓(5樓含以下無電梯),1,1,1,,無,34364,False,1,121.7477701,25.1331831
352,108,基隆市安樂區基金一路208巷158號3樓,安樂區,25.0,房地(土地+建物),1081115,0831015,公寓(5樓含以下無電梯),2,2,1,,無,31089,False,3,121.70804400000002,25.146999400000002
353,108,基隆市七堵區綠葉街9號,七堵區,20.0,房地(土地+建物)+車位,1081126,0880611,公寓(5樓含以下無電梯),2,2,2,坡道平面,無,39443,False,1,121.66676059999999,25.0910954
354,108,基隆市安樂區麥金路151之4號12樓,安樂區,22.0,房地(土地+建物)+車位,1081205,0860718,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,53710,False,12,121.71961750000001,25.1212565
355,108,基隆市暖暖區暖暖街570巷72號5樓,暖暖區,27.0,房地(土地+建物),1081113,0810807,公寓(5樓含以下無電梯),3,2,2,,無,30946,False,5,121.73699479999999,25.092567
356,108,基隆市暖暖區碇內街235號2樓,暖暖區,24.0,房地(土地+建物),1081201,0840808,華廈(10層含以下有電梯),1,1,1,,有,26182,False,2,121.75296909999999,25.090583199999998
357,108,基隆市安樂區樂利三街195號12樓,安樂區,28.0,房地(土地+建物)+車位,1081124,0800826,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,40002,False,12,121.7138758,25.127472899999997
358,108,基隆市安樂區樂利三街263巷19弄31之2號,安樂區,37.0,房地(土地+建物),1081101,0710603,公寓(5樓含以下無電梯),3,2,2,,無,35438,False,1,121.71672310000001,25.127571600000003
359,108,基隆市安樂區樂利二街62巷289號12樓,安樂區,20.0,房地(土地+建物)+車位,1081123,0881231,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,41464,False,12,121.7167625,25.121474999999997
360,108,基隆市暖暖區碇內街266號2樓,暖暖區,23.0,房地(土地+建物),1081217,0850217,華廈(10層含以下有電梯),2,1,1,,有,30687,False,2,121.75273829999999,25.089853899999998
361,108,基隆市七堵區崇信街21巷5之1號,七堵區,46.0,房地(土地+建物),1081126,0620821,公寓(5樓含以下無電梯),3,2,1,,無,63399,False,1,121.712588,25.098146099999997
362,108,基隆市安樂區安一路176巷20號底層,安樂區,39.0,房地(土地+建物),1081202,0690212,公寓(5樓含以下無電梯),3,2,1,,無,13345,False,1,121.732153,25.133324
363,108,基隆市安樂區中和路168巷5弄28號,安樂區,22.0,房地(土地+建物),1081121,0860401,公寓(5樓含以下無電梯),3,1,1,,無,44440,False,1,121.71684459999999,25.150258200000003
364,108,基隆市安樂區樂利三街263巷79號4樓,安樂區,27.0,房地(土地+建物)+車位,1081029,0810528,公寓(5樓含以下無電梯),4,2,2,坡道平面,無,29483,False,4,121.717491,25.127727999999994
365,108,基隆市七堵區崇智街35巷8之3號,七堵區,44.0,房地(土地+建物),1081127,0640802,公寓(5樓含以下無電梯),5,0,5,,無,53467,False,1,121.71287799999999,25.099978
366,108,基隆市仁愛區仁三路24號3樓之3，仁三路24號3樓之5,仁愛區,33.0,房地(土地+建物),1081126,0750612,華廈(10層含以下有電梯),7,0,7,,有,67721,False,3,121.74419099999999,25.128180000000004
367,108,基隆市仁愛區劉銘傳路11巷18弄1號,仁愛區,87.0,房地(土地+建物),1081213,0210101,透天厝,3,2,2,,無,51153,False,1,121.7516165,25.1275169
368,108,基隆市信義區福民街55巷8號5樓,信義區,23.0,房地(土地+建物),1081203,0850513,華廈(10層含以下有電梯),3,2,2,,有,32388,False,5,121.7760683,25.1324333
369,108,基隆市中正區新豐街350號5樓,中正區,23.0,房地(土地+建物),1081130,0850309,住宅大樓(11層含以上有電梯),3,2,2,,有,35552,False,5,121.7868927,25.135931799999998
370,108,基隆市中正區立德路51號,中正區,30.0,房地(土地+建物),1081126,0781218,公寓(5樓含以下無電梯),3,2,2,,無,34959,False,1,121.76898650000001,25.144389000000007
371,108,基隆市中正區新豐街303巷19弄14號5樓,中正區,23.0,房地(土地+建物),1081101,0851119,公寓(5樓含以下無電梯),3,2,1,,無,30109,False,5,121.7888059,25.1334275
372,108,基隆市信義區深澳坑路6巷264號4樓,信義區,20.0,房地(土地+建物),1081129,0881006,公寓(5樓含以下無電梯),3,2,2,,無,30393,False,4,121.7767554,25.133101299999996
373,108,基隆市中正區祥豐街3號2樓,中正區,23.0,房地(土地+建物),1081025,0850201,公寓(5樓含以下無電梯),3,1,1,,無,36863,False,2,121.76081169999999,25.141814399999998
374,108,基隆市信義區信二路234巷12號,信義區,25.0,房地(土地+建物)+車位,1081110,0830620,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,88672,False,1,121.7519248,25.1301167
375,108,基隆市信義區正信路227巷23弄8號4樓,信義區,22.0,房地(土地+建物),1081209,0860607,華廈(10層含以下有電梯),1,1,1,,有,34193,False,4,121.7645008,25.1346494
376,108,基隆市信義區深澳坑路2巷11號12樓,信義區,23.0,房地(土地+建物),1081217,0850426,住宅大樓(11層含以上有電梯),3,2,2,,有,33344,False,12,121.7709796,25.1366308
377,108,基隆市仁愛區愛三路45號2樓,仁愛區,58.0,房地(土地+建物),1081129,0501001,公寓(5樓含以下無電梯),0,0,0,,無,57292,False,2,121.7423993,25.128251000000002
378,108,基隆市仁愛區愛三路45號3樓,仁愛區,58.0,房地(土地+建物),1081129,0501001,公寓(5樓含以下無電梯),4,2,4,,無,62500,False,3,121.7423993,25.128251000000002
379,108,基隆市仁愛區孝二路46巷6號,仁愛區,58.0,房地(土地+建物),1081022,0500901,店面(店鋪),0,0,0,,無,114286,False,1,121.74028999999999,25.129110999999998
380,108,基隆市信義區深溪路36巷56號2樓,信義區,24.0,房地(土地+建物),1081203,0840525,華廈(10層含以下有電梯),4,2,2,,有,34563,False,2,121.78306249999999,25.131894000000003
381,108,基隆市暖暖區暖暖街246巷137之2號,暖暖區,38.0,房地(土地+建物),1081203,0701008,公寓(5樓含以下無電梯),3,2,1,,無,50548,False,1,121.73507579999999,25.099792699999995
382,108,基隆市中山區西定路423巷41之1號,中山區,48.0,房地(土地+建物),1081209,0601230,公寓(5樓含以下無電梯),2,1,1,,無,46492,False,1,121.72727189999999,25.140471899999998
383,108,基隆市安樂區基金一路108之2號5樓,安樂區,27.0,房地(土地+建物),1081217,0810708,華廈(10層含以下有電梯),3,2,2,,有,32664,False,5,121.71615700000001,25.139661
384,108,基隆市安樂區樂利二街62巷17號4樓,安樂區,24.0,房地(土地+建物)+車位,1081130,0840821,華廈(10層含以下有電梯),4,2,2,坡道平面,有,37213,False,4,121.7156825,25.120062599999997
385,108,基隆市中山區西定路263之1號,中山區,37.0,房地(土地+建物),1081209,0710820,公寓(5樓含以下無電梯),3,2,1,,無,49180,False,1,121.73189800000002,25.137158
386,108,基隆市暖暖區暖暖街570巷102之1號,暖暖區,37.0,房地(土地+建物),1081124,0710709,公寓(5樓含以下無電梯),3,1,1,,無,37296,False,1,121.73826899999999,25.091084999999996
387,108,基隆市安樂區武隆街103巷55弄34號4樓,安樂區,25.0,房地(土地+建物),1081130,0831108,公寓(5樓含以下無電梯),3,2,2,,無,28605,False,4,121.69073659999998,25.1598566
388,108,基隆市安樂區基金一路135巷212號,安樂區,15.0,房地(土地+建物)+車位,1081119,0930512,透天厝,3,3,3,坡道平面,無,56236,False,1,121.70974419999999,25.141854300000002
389,108,基隆市七堵區明德二路15之52號3樓之1,七堵區,24.0,房地(土地+建物),1081127,0840801,住宅大樓(11層含以上有電梯),2,1,1,,有,53138,False,3,121.70544430000001,25.089333099999998
390,108,基隆市安樂區安和一街6巷88之2號,安樂區,39.0,房地(土地+建物),1081110,0690729,公寓(5樓含以下無電梯),3,2,1,,無,41431,False,1,121.724226,25.124146999999994
391,108,基隆市安樂區基金二路43號2樓,安樂區,26.0,房地(土地+建物),1081117,0820518,住宅大樓(11層含以上有電梯),3,2,2,,有,40920,False,2,121.70209210000002,25.144073199999998
392,108,基隆市安樂區中和路85巷29號2樓之3,安樂區,22.0,房地(土地+建物),1081210,0860508,辦公商業大樓,3,2,2,,無,41835,False,2,121.72201949999999,25.148238499999998
393,108,基隆市中正區新豐街333巷13號3樓,中正區,24.0,房地(土地+建物),1081022,0840821,華廈(10層含以下有電梯),3,2,2,,有,36804,False,3,121.78491319999999,25.1346724
394,108,基隆市中正區正義路2巷101號,中正區,29.0,房地(土地+建物),1081127,0790308,公寓(5樓含以下無電梯),4,2,2,,無,39466,False,1,121.74995140000001,25.133510899999997
395,108,基隆市中正區觀海街23號15樓,中正區,20.0,房地(土地+建物)+車位,1081101,0880114,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,32134,False,15,121.79461259999998,25.1387158
