,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
123,107,新北市三峽區學府路136號八樓,三峽區,9.0,房地(土地+建物)+車位,1071017,0980420,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,83245,False,8,121.3739447,24.948843999999994
124,107,新北市中和區中正路695號三樓,中和區,18.0,房地(土地+建物),1070905,0890113,住宅大樓(11層含以上有電梯),4,2,2,,有,106178,False,3,121.4847479,24.998370899999994
125,107,新北市中和區景安路11號十樓,中和區,12.0,房地(土地+建物),1071024,0950221,住宅大樓(11層含以上有電梯),2,2,2,,有,162272,False,10,121.508224,24.999339199999998
126,107,新北市永和區成功路二段161巷1弄13號,永和區,40.0,房地(土地+建物),1071022,0670530,公寓(5樓含以下無電梯),3,1,1,,無,121114,False,1,121.5270128,24.9977136
127,107,新北市中和區中正路677號13樓之5,中和區,20.0,房地(土地+建物)+車位,1070926,0871027,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,89479,False,13,121.4849373,24.9971584
128,107,新北市中和區連城路319巷14弄2號3樓,中和區,31.0,房地(土地+建物),1071006,0760827,公寓(5樓含以下無電梯),4,2,2,,無,85677,False,3,121.4889336,24.9949569
129,107,新北市中和區福祥路66之3號八樓,中和區,19.0,房地(土地+建物),1070916,0881220,住宅大樓(11層含以上有電梯),3,2,2,,有,134421,False,8,121.49944279999998,25.004853099999995
130,107,新北市蘆洲區中正路185巷78弄15號二樓,蘆洲區,37.0,房地(土地+建物),1071022,0700105,公寓(5樓含以下無電梯),3,2,1,,無,96386,False,2,121.465849,25.0845972
131,107,新北市三重區集賢路47號11樓,三重區,11.0,房地(土地+建物)+車位,1071014,0960628,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,100091,False,11,121.495628,25.086057999999998
132,107,新北市三重區永福街111巷38號三樓,三重區,41.0,房地(土地+建物),1071006,0660823,公寓(5樓含以下無電梯),3,2,1,,無,86842,False,3,121.478127,25.0765268
