鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街６２巷２５８號８樓,21.7,住,,,1010629,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,144.26999999999998,3,2,2,有,有,4150000,28765,坡道平面,27.44,0,,RPUOMLLLQHHFFCC97CA,73.87,0.45,9.56,,
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路121巷2-7號,78.91,住,,,1010701,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950802,211.02,3,2,4,有,有,7400000,35068,一樓平面,0.0,0,,RPPNMLSJQHHFFCC97DA,180.26,5.86,24.9,,
中山區,建物,基隆市中山區健民街３０巷１５號,0.0,,,,1010724,土地0建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0440000,18.84,2,1,1,有,無,300000,15924,,0.0,0,,RPPNMLKKQHHFFCC37EA,18.84,0.0,0.0,,
七堵區,房地(土地+建物),基隆市七堵區堵南街１２之１號９樓,17.8,住,,,1010723,土地2建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830310,101.75,2,2,2,有,有,3200000,31451,,0.0,0,,RPVNMLNLQHHFFCC38EA,73.71,0.0,8.68,,
中山區,房地(土地+建物),基隆市中山區健民街１４巷８號底層,22.38,住,,,1010705,土地2建物1車位0,地下層,三層,公寓(5樓含以下無電梯),住商用,加強磚造,0710714,62.44,3,1,1,有,無,770000,12332,,0.0,0,,RPTNMLSJQHHFFCC48EA,62.44,0.0,0.0,,
七堵區,房地(土地+建物)+車位,基隆市七堵區福六街135號10樓,39.39,住,,,1010712,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010504,161.08999999999997,2,2,2,有,無,8240000,55124,坡道平面,29.75,1000000,,RPWNMLLMQHHFFCC28DA,81.35,0.0,9.97,,
安樂區,房地(土地+建物),基隆市安樂區樂一路89號3樓,26.74,工,,,1010712,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0800604,88.22,2,2,2,有,無,2500000,28338,,0.0,0,,RPOOMLLMQHHFFCC57DA,79.24,0.0,8.98,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖碇路149號6樓,24.79,住,,,1010716,土地1建物1車位1,六層,八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870520,138.32,3,2,2,有,有,4000000,28918,坡道平面,34.43,0,,RPQOMLOJRHHFFCC87DA,79.01,1.27,8.66,,
安樂區,房地(土地+建物),基隆市安樂區麥金路８０號９樓之５,12.94,住,,,1010723,土地1建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,111.37,3,2,2,有,有,3300000,29632,,0.0,0,,RPVNMLLLQHHFFCC97CA,68.57,0.0,11.48,,
暖暖區,房地(土地+建物),基隆市暖暖區碇內街220號4樓,25.88,住,,,1010717,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,131.64,4,2,2,有,有,2000000,15193,,0.0,0,,RPQNMLPKQHHFFCC77CA,81.02,1.37,16.44,,
七堵區,房地(土地+建物),基隆市七堵區工東街２４號１１樓之３,15.7,住,,,1010720,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841227,101.73,3,2,1,有,有,3200000,31456,,0.0,0,,RPQNMLQKQHHFFCC87CA,75.73,0.98,9.72,,
安樂區,房地(土地+建物),基隆市安樂區中和路８５巷５弄５號,73.27,住,,,1010718,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850905,163.70000000000002,5,2,3,有,有,5500000,33597,,0.0,0,,RPOOMLLLQHHFFCC37CA,139.4,3.79,15.33,,
安樂區,房地(土地+建物),基隆市安樂區樂利二街６２巷３４３號,75.78,住,,,1010710,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960102,264.21,5,2,3,有,有,11000000,41633,,0.0,0,,RPSOMLLLQHHFFCC77CA,228.17,0.0,11.37,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３８巷７８之１號,22.57,住,,,1010721,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690611,43.49,2,1,1,有,無,1160000,26673,,0.0,0,,RPSNMLKMQHHFFCC67CA,43.49,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區復興路２１２巷１２弄１５之１號,25.15,其他,,,1010721,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,91.2,3,2,2,有,無,1920000,21053,,0.0,0,,RPRNMLLMQHHFFCC67CA,85.78,0.0,2.42,,
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路173號11樓,16.22,住,,,1010723,土地8建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,132.37,3,2,1,有,有,5500000,41551,坡道平面,12.58,0,,RPVNMLPJRHHFFCC38DA,80.61,1.05,10.14,,
七堵區,房地(土地+建物)+車位,基隆市七堵區福六街133號9樓,39.96,住,,,1010712,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010504,163.18,2,2,2,有,無,8700000,56959,坡道平面,29.75,1100000,,RPXNMLLMQHHFFCC38DA,82.79,0.0,9.97,,
安樂區,車位,基隆市安樂區基金一路121巷12之4號底層,0.53,住,,,1010616,土地0建物0車位1,地下層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0850930,2594.0,0,0,0,無,有,650000,,坡道平面,9.5,650000,,RPUOMLTLQHHFFCC88DA,0.0,0.0,0.0,,
