鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區民享街７６之２號,24.25,住,,,1040331,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671029,74.62,3,1,1,有,無,7300000,97829,,0.0,0,,RPPNMLOJNHKFFAF57CA,74.62,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區廣興街５號二樓,25.52,住,,,1040406,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690715,100.0,4,1,2,有,無,9300000,93000,,0.0,0,含增建或未登記建物。,RPTQMLOJNHKFFAF28CA,100.0,0.0,0.0,,
板橋區,土地,文化段241-1地號,22.0,住,,,1040417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7280000,330909,,0.0,0,,RPWRMLOJNHKFFAF68CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區板新路１８２巷２號,92.0,住,,,1040323,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0631011,81.2,4,2,2,有,無,12000000,147783,,0.0,0,,RPSNMLQJNHKFFAF08CA,81.2,0.0,0.0,,
土城區,土地,大巒段394-2地號,5.31,其他,,,1040416,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200002,37665,,0.0,0,,RPVNMLRJNHKFFAF48CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區光華街12巷1號3樓,23.5,住,,,1040306,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630704,63.7,2,2,1,有,有,9880000,155102,,0.0,0,含增建或未登記建物。,RPRSMLPJNHKFFAF38CA,63.7,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區學成路27號,27.33,住,,,1040331,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0700130,85.79,1,1,1,有,無,24750000,288495,,0.0,0,含增建或未登記建物。,RPSSMLPJNHKFFAF48CA,85.79,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區莊敬路２２０巷７弄２之１號,19.4,住,,,1040330,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.63,4,2,1,有,無,10300000,124652,,0.0,0,,RPUOMLNKNHKFFAF18CA,74.72,0.0,7.91,,
板橋區,房地(土地+建物),新北市板橋區中正路183巷14弄7號四樓,29.11,住,,,1031201,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030829,91.30000000000001,2,1,1,有,有,11500000,125958,,0.0,0,,RPTPMLOKNHKFFAF28CA,54.66,5.73,5.15,,
