鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
中正區,房地(土地+建物),觀海街２１５號２樓,6.07,住,,,1091104,土地2建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.54,1,1,1,有,有,1450000,45973,,0.0,0,,RPWNMLKKJIPFFBC08DA,20.55,0.0,2.87,有,
中正區,房地(土地+建物),立德路５７之２號,17.0,住,,,1091101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660716,68.88,3,2,1,有,無,2500000,36295,,0.0,0,,RPSNMLLKJIPFFBC77DA,68.88,0.0,0.0,無,
仁愛區,車位,仁一路２６１之４號,0.2,商,,,1091103,土地1建物1車位1,一層,二十五層,其他,見其他登記事項,鋼筋混凝土造,0980625,15.01,0,0,0,有,有,1200000,,坡道機械,5.29,1200000,僅車位交易；,RPQVMLOJJIPFFBC58DA,0.0,0.0,0.0,有,
安樂區,房地(土地+建物)+車位,基金三路１３３號,124.65,住,,,1091101,土地1建物1車位1,全,三層,透天厝,其他,鋼筋混凝土造,1090620,194.59,5,2,5,有,無,17800000,91474,一樓平面,0.0,0,,RPQNMLTJJIPFFCC48EA,175.22,0.0,19.37,有,
信義區,房地(土地+建物),東信路２４之２號,18.1,住,,,1091103,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690430,53.98,4,2,1,有,無,1400000,25936,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLMKJIPFFBC77DA,53.98,0.0,0.0,無,
暖暖區,房地(土地+建物),源遠路１８８巷２３號２樓,45.27,住,,,1091104,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840118,99.55,3,2,2,有,無,3500000,35158,,0.0,0,,RPUNMLNKJIPFFCC38EA,87.06,0.0,9.82,無,
安樂區,房地(土地+建物),武嶺街１４之１號,39.09,住,,,1091102,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691029,77.31,3,1,1,有,無,3200000,41392,,0.0,0,,RPQNMLQKJIPFFCC28EA,77.31,0.0,0.0,無,
七堵區,土地,瑪陵坑段東勢下股小段361地號,114.79,,山坡地保育區,農牧用地,1091104,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,2788,,0.0,0,,RPOOMLQKJIPFFCC08DA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),新豐街３３３巷４２號８樓,11.03,住,,,1091108,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841122,54.0,1,1,1,有,有,2400000,44444,,0.0,0,,RPOOMLQKJIPFFBC97DA,40.89,0.0,4.78,有,
仁愛區,建物,劉銘傳路１１巷２４弄２號,0.0,,,,1091105,土地0建物1車位0,全,一層,透天厝,住家用,磚造,0470400,33.06,2,1,1,有,無,1800000,54446,,0.0,0,,RPPNMLRKJIPFFBC18EA,33.06,0.0,0.0,無,
中山區,土地,仁德段113地號,75.0,住,,,1091109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,8000,,0.0,0,土地價格550000建物價格50000未登記建物；,RPWNMLKLJIPFFCC28DA,0.0,0.0,0.0,無,
七堵區,房地(土地+建物),明德一路２３１之３號,16.0,商,,,1091103,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0651012,49.5,1,1,1,有,無,2000000,40404,,0.0,0,未登記建物；,RPQOMLTKJIPFFCC58DA,49.5,0.0,0.0,無,
安樂區,房地(土地+建物),中和路１６８巷９弄２５號,24.35,住,,,1091101,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,95.25,3,2,2,有,無,3930000,41260,,0.0,0,,RPRPMLMKJIPFFCC08DA,73.01,9.72,0.04,無,
信義區,房地(土地+建物)+車位,教忠街５６號六樓,52.5,住,,,1091109,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061116,208.06,3,2,2,有,有,13500000,71416,坡道平面,40.03,1500000,,RPUTMLSKJIPFFBC66DA,101.29,10.34,11.94,有,
七堵區,車位,明德二路１５之１１號至１５之５３號全部本號地下室貳層,1.24,住,,,1091101,土地1建物1車位1,地下二層,十二層,其他,見其他登記事項,鋼筋混凝土造,0840801,38.46,0,0,0,有,有,1000000,,坡道平面,38.46,1000000,僅車位交易；,RPRNMLRKJIPFFCC48EA,0.0,0.0,0.0,有,
