鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,車位,桃園市桃園區大原路11之2號等,0.22,工,,,1031231,土地0建物0車位1,,,其他,,,,25.37,0,0,0,有,無,1050000,,坡道平面,0.0,0,,RPWRMLMJKHKFFAH38CA,0.0,0.0,0.0,,
桃園區,車位,桃園市桃園區大原路11之2號等,0.22,工,,,1031231,土地0建物0車位1,,,其他,,,,25.37,0,0,0,有,無,1050000,,坡道平面,0.0,0,,RPQSMLMJKHKFFAH87CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路１３０２號七樓,27.85,住,,,1040121,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950221,305.54,3,2,2,有,有,32000000,104733,坡道平面,27.38,0,,RPXOMLNJKHKFFAH28CA,170.4,6.26,30.92,,
桃園區,房地(土地+建物),桃園市桃園區中埔六街１９０巷１０號七樓,17.77,住,,,1040108,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830616,99.93,3,2,1,有,有,6150000,61543,,0.0,0,,RPPPMLNJKHKFFAH57CA,63.64,0.0,10.48,,
桃園區,房地(土地+建物),桃園市桃園區大興西路二段269號十二樓之三,8.8,住,,,1031229,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841103,98.69,3,2,2,有,有,6500000,65863,,0.0,0,,RPRQMLNJKHKFFAH87CA,63.2,0.9,9.21,,
桃園區,土地,中路段1679-14地號,45.36,住,,,1031215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2181816,48100,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUQMLNJKHKFFAH18CA,0.0,0.0,0.0,,
龜山區,房地(土地+建物)+車位,桃園市龜山區長壽路269巷30號8樓,27.89,住,,,1031226,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030117,170.01999999999998,3,2,2,有,有,9750000,57346,坡道平面,0.0,0,,RPPRMLNJKHKFFAH77CA,78.76,4.21,11.97,,
龜山區,房地(土地+建物)+車位,桃園市龜山區萬壽路一段３５２號十樓之２,18.57,住,,,1031213,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880208,182.94,4,2,2,有,有,12250000,66962,坡道平面,43.4,0,陽台外推。,RPSNMLPJKHKFFAH87CA,93.27,6.15,17.05,,
桃園區,土地,中埔段980地號,492.0,農,,,1040115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29692200,60350,,0.0,0,向政府機關承購之案件。,RPXNMLPJKHKFFAH38CA,0.0,0.0,0.0,,
