鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),臺北市文山區景福街１２４號二樓,18.56,住,,,1040323,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690911,114.05,3,2,2,有,無,11800000,103463,,0.0,0,,RPXOMLOJNHKFFAA97CA,98.23,0.0,15.82,,
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷5號2樓,28.39,住,,,1040320,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681023,98.95,3,2,1,有,無,13260000,134007,,0.0,0,含增建或未登記建物。,RPPNMLPJNHKFFAA17CA,87.08,0.0,11.87,,
文山區,房地(土地+建物),臺北市文山區景明街14巷4號,39.75,住,,,1040322,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601205,98.57,3,2,2,有,無,23900000,242467,,0.0,0,含增建或未登記建物。,RPWNMLOJNHKFFAA77CA,98.57,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區景興路１８８號二十樓之１０,3.79,商,,,1040417,土地1建物1車位0,二十層,二十四層,套房(1房1廳1衛),住家用,見使用執照,0850104,46.42,1,1,1,有,有,5830000,125592,,0.0,0,,RPRNMLRJNHKFFAA57CA,20.3,0.97,2.11,,
中正區,房地(土地+建物),臺北市中正區寧波西街１８１巷１２號,28.75,住,,,1040415,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.93,2,2,1,有,無,12500000,158368,,0.0,0,含增建或未登記建物。,RPSNMLRJNHKFFAA67CA,78.93,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區興隆路三段２０７巷１４弄１５號三樓,24.12,住,,,1040324,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730830,92.4,3,1,1,有,無,9000000,97403,,0.0,0,,RPPNMLRKNHKFFAA47CA,68.53,0.0,14.11,,
文山區,房地(土地+建物),臺北市文山區景文街１６３巷１２號三樓,33.0,商,,,1040318,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790828,95.95,3,2,1,有,無,7000000,72955,,0.0,0,建商與地主合建案。,RPPNMLSKNHKFFAA57CA,85.8,0.0,10.15,,
文山區,房地(土地+建物),臺北市文山區景文街１６３巷１２號四樓,33.0,商,,,1040318,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790828,95.95,3,2,1,有,無,7000000,72955,,0.0,0,建商與地主合建案。,RPQNMLSKNHKFFAA67CA,85.8,0.0,10.15,,
中正區,車位,臺北市中正區和平西路一段２０號門牌房屋地下一層,2.47,商,,,1040327,土地0建物0車位1,地下一層,十二層,其他,停車空間,鋼骨鋼筋混凝土造,0900828,45.41,0,0,0,有,有,3000000,,坡道平面,0.0,3000000,,RPPNMLMLNHKFFAA07CA,0.0,0.0,0.0,,
