鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路三段181巷66號,103.54,住,,,1050620,土地3建物1車位7,全,十二層,透天厝,住家用,鋼筋混凝土造,1001024,447.13,0,0,0,無,有,40500000,119060,坡道平面,153.16,5500000,含增建或未登記建物。車位部分建物買賣價格為壹佰陸拾伍萬元整、土地買賣價格為參佰捌拾伍萬元整。,RPWNMLLJQHLFFAA87CA,205.48,4.82,17.36,,
中正區,房地(土地+建物),臺北市中正區汀州路二段255巷5弄1號6樓,21.94,住,,,1050515,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730409,116.36,3,2,2,有,有,19500000,167583,,0.0,0,含增建或未登記建物。,RPROMLLJQHLFFAA47CA,81.69,0.0,15.04,,
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段245號十樓,35.61,住,,,1050707,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.18,3,2,2,有,有,23500000,130425,坡道平面,0.0,0,,RPUNMLNJQHLFFAA87CA,96.26,0.0,11.11,,
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段257號五樓,38.0,住,,,1050713,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,192.2,3,2,2,有,有,24500000,127471,坡道平面,0.0,0,本戶已於100.12.1立約交易,RPXNMLNJQHLFFAA18CA,102.79,0.0,11.71,,
中正區,房地(土地+建物)+車位,臺北市中正區和平西路一段１０１號二樓,25.65,住,,,1050620,土地2建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000713,260.73,3,2,2,有,有,59000000,226288,坡道平面,46.62,0,,RPSOMLSJQHLFFAA28CA,119.82,1.11,18.94,,
中正區,房地(土地+建物),臺北市中正區大埔街４６號三樓,19.64,住,,,1050718,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030612,72.83,0,0,0,無,有,16750000,229988,,0.0,0,,RPVNMLPKQHLFFAA28CA,40.97,1.22,5.2,,
中正區,房地(土地+建物),臺北市中正區重慶南路三段128-1號,6.8,住,,,1050630,土地2建物1車位0,地下層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0790105,52.97,3,2,2,有,無,7609000,143647,,0.0,0,,RPSNMLRJJILFFAA47CA,21.81,3.5,0.0,,
大同區,房地(土地+建物)+車位,臺北市大同區歸綏街１３２之２號１４樓,13.41,商,,,1050630,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860331,140.78,3,2,2,有,有,19200000,136383,坡道平面,0.0,0,,RPVNMLMJQHLFFBA97CA,86.84,0.0,13.92,,
大同區,房地(土地+建物),臺北市大同區重慶北路一段22號5樓之5,6.99,商,,,1050628,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700130,81.28,2,2,2,有,有,13200000,162402,,0.0,0,價格含增建,RPQOMLMJQHLFFBA57CA,65.65,0.0,6.17,,
