鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),臺北市文山區指南路二段４５巷１０弄７號二樓,25.44,住,,,1041005,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,107.4,3,2,2,有,無,11800000,109870,,0.0,0,,RPUQMLPJJIKFFAA67CA,80.43,0.0,12.58,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPVQMLPJJIKFFAA77CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPWQMLPJJIKFFAA87CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPPPMLQJJIKFFAA17CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPTPMLQJJIKFFAA57CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPUPMLQJJIKFFAA67CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPVPMLQJJIKFFAA77CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040914,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPWPMLQJJIKFFAA87CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040906,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPXPMLQJJIKFFAA97CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040906,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPOQMLQJJIKFFAA17CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),臺北市中正區和平西路2段70巷8弄16號,0.02,住,,,1040905,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0400109,0.02,0,0,1,無,無,4831,0,,0.0,0,,RPPQMLQJJIKFFAA27CA,0.0,0.0,0.0,,
