鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３３０號１１樓,25.46,住,,,1020306,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,181.82,4,2,2,有,有,4500000,24750,坡道平面,0.0,0,,RPRNMLNJNHIFFBC27CA,108.75,1.43,12.89,,
中正區,房地(土地+建物),基隆市中正區新豐街３３３巷１８號３樓,25.74,住,,,1020327,土地4建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840821,105.16,3,2,2,有,有,2550000,24249,,0.0,0,,RPSNMLNJNHIFFBC37CA,78.68,0.48,8.95,,
信義區,房地(土地+建物),基隆市信義區深澳坑路８６巷１０５號,73.12,住,,,1020320,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841205,153.08,4,2,3,有,無,4100000,26783,,0.0,0,,RPRNMLSJNHIFFBC77CA,109.53,16.8,10.75,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３０３巷６弄１６號４樓,18.22,住,,,1020404,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850711,121.12,2,2,1,有,有,2680000,22127,坡道平面,0.0,0,,RPTRMLTJNHIFFBC48CA,55.42,0.58,7.92,,
仁愛區,房地(土地+建物),基隆市仁愛區愛三路４９巷３４號３樓,22.4,商,,,1020408,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0641029,82.2,4,2,1,有,無,3000000,36496,,0.0,0,,RPTNMLSKNHIFFBC08CA,82.2,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區北寧路３６９巷２８號,78.0,住,,,1011128,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710824,129.71,3,3,3,有,無,4120000,31763,,0.0,0,,RPROMLKLNHIFFBC27CA,129.71,0.0,0.0,,
七堵區,房地(土地+建物),基隆市七堵區麗景一街５５巷４號,225.0,其他,山坡地保育區,丙種建築用地,1020313,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0800704,388.25,4,3,4,有,有,18700000,48165,,0.0,0,,RPRNMLNJNHIFFCC37CA,333.85,39.84,14.56,,
安樂區,房地(土地+建物),基隆市安樂區樂利二街６２巷９３號３樓,37.27,住,,,1020408,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,116.71,3,2,2,有,有,4200000,35987,,0.0,0,,RPOOMLNJNHIFFCC17CA,89.56,1.77,10.27,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街38巷53之2號,42.4,住,,,1020330,土地12建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,64.99,3,2,1,有,有,1400000,21542,,0.0,0,,RPRNMLLJNHIFFCC17CA,57.1,0.0,7.89,,
暖暖區,土地,金華段305-2地號,196.31,住,,,1020419,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,12735,,0.0,0,包含公共設施保留地之交易。,RPVNMLMJNHIFFCC67CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區基金一路121巷40之1號4樓,26.19,住,,,1020412,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,78.08,2,2,2,有,有,1920000,24590,,0.0,0,,RPVOMLQJNHIFFCC18CA,61.5,0.0,2.77,,
安樂區,房地(土地+建物),基隆市安樂區基金三路７９之１號,113.52,住,,,1020313,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0841102,244.65,3,1,5,有,無,11000000,44962,,0.0,0,,RPQNMLRJNHIFFCC67CA,107.75,31.57,10.3,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１３５巷２１弄８８號６樓,30.25,住,,,1020403,土地33建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,157.81,3,1,2,有,無,4300000,27248,,0.0,0,,RPUOMLRJNHIFFCC18CA,94.37,2.99,12.52,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街133號13樓,27.97,住,,,1020411,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,163.15,3,2,2,有,有,5650000,35848,坡道平面,32.04,950000,,RPVOMLKKNHIFFCC67CA,84.5,0.0,10.14,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街２６３巷１９弄２５號,17.17,住,,,1020408,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710603,55.87,2,1,1,有,無,1350000,24163,,0.0,0,,RPQNMLPKNHIFFCC57CA,46.15,4.08,4.98,,
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路１０８之１６號５樓,19.77,住,,,1020413,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,152.37,3,2,1,有,有,3100000,20345,坡道平面,0.0,0,,RPWNMLKLNHIFFCC77CA,96.38,1.68,9.24,,
安樂區,房地(土地+建物),基隆市安樂區安樂路一段２３８號三樓,37.6,住,,,1020326,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750517,127.04,3,2,2,有,無,4000000,31486,,0.0,0,,RPROMLNLNHIFFCC67CA,119.7,0.0,7.34,,
七堵區,房地(土地+建物)+車位,基隆市七堵區俊賢路３１號４樓,34.36,工,,,1020424,土地1建物1車位1,四層,六層,廠辦,工業用,鋼筋混凝土造,0810612,179.25,0,0,0,無,無,4100000,22873,升降機械,0.0,0,,RPPNMLOLNHIFFCC47CA,100.28,0.0,10.66,,
中正區,車位,基隆市中正區義一路122之5號,0.17,商,,,1020415,土地0建物0車位1,一層,十四層,其他,商業用,鋼筋混凝土造,0910712,37.42,0,0,0,有,有,1180000,,坡道平面,37.39,0,親友、員工或其他特殊關係間之交易。,RPPNMLMJNHIFFBC07DA,0.0,0.0,0.0,,
