鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物),基隆市信義區孝東路１５號２樓,16.13,住,,,1030110,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831222,106.38,3,2,2,有,有,2800000,26321,,0.0,0,含增建或未登記建物。,RPTNMLLKKHJFFBC17CA,80.0,0.64,8.85,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街１６２巷29號三樓,53.12,住,,,1021228,土地8建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980209,99.5,2,1,1,有,有,4050000,40704,坡道平面,0.0,0,,RPVNMLQJLHJFFBC87CA,50.03,1.79,3.3,,
安樂區,房地(土地+建物),基隆市安樂區基金三路４６巷１７號,7.5,住,,,1030112,土地2建物1車位0,一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840701,43.620000000000005,1,1,1,有,有,1100000,25218,,0.0,0,,RPTNMLRJKHJFFCC77CA,31.55,0.0,3.69,,
七堵區,房地(土地+建物),基隆市七堵區崇孝街４２巷６４之２號,32.75,住,,,1021228,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670124,81.34,3,2,1,有,無,3700000,45488,,0.0,0,,RPUNMLRJKHJFFCC87CA,81.34,0.0,0.0,,
七堵區,房地(土地+建物),基隆市七堵區東新街７９巷８號２樓,47.65,住,,,1030102,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781006,109.75,3,2,2,有,無,3980000,36264,,0.0,0,,RPVNMLRJKHJFFCC97CA,89.15,0.0,10.43,,
七堵區,房地(土地+建物),基隆市七堵區綠葉街１０７巷１２６號,107.75,,山坡地保育區,丙種建築用地,1021104,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0880812,204.51,5,2,3,有,有,8000000,39118,,0.0,0,,RPOOMLRJKHJFFCC37CA,162.83,25.48,16.2,,
安樂區,車位,基隆市安樂區基金三路４６巷１４號1號等公共設施,0.0,,,,1021227,土地0建物0車位1,,,其他,,,,34.37,0,0,0,有,有,600000,,坡道平面,34.37,600000,,RPPNMLRJKHJFFCC37CA,0.0,0.0,0.0,,
安樂區,土地,新崙段268-4地號,19.93,住,,,1030106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,232922,11687,,0.0,0,佔用調解,RPUNMLMKKHJFFCC47CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區中平街１１０之１號,32.28,住,,,1030109,土地5建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680911,77.0,3,1,1,有,無,1500000,19481,,0.0,0,,RPPNMLNKKHJFFCC07CA,77.0,0.0,0.0,,
