鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物),臺北市文山區指南路二段45巷20號,33.75,住,,,1030331,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.21,3,2,1,有,無,18720000,181378,,0.0,0,價格含增建,RPPNMLMJNHJFFAA76CA,103.21,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區文山區景興路42巷4弄14號三樓,42.12,住,,,1030303,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,136.67,3,2,2,有,無,9300000,68047,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLMJNHJFFAA86CA,112.1,0.0,24.57,,
文山區,房地(土地+建物),臺北市文山區木新路三段37號4樓,16.91,住,,,1030328,土地1建物1車位0,四層，電梯樓梯間,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841207,50.56,0,1,1,有,有,7500000,148339,,0.0,0,價格含增建,RPUNMLMJNHJFFAA27CA,37.89,0.33,5.73,,
中正區,房地(土地+建物)+車位,臺北市中正區汀州路三段６０巷２弄２號９樓之１,36.29,住,,,1030308,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0891031,154.82,3,2,2,有,有,32500000,209921,坡道平面,0.0,0,,RPPNMLOJNHJFFAA96CA,68.85,3.08,10.11,,
文山區,房地(土地+建物)+車位,臺北市文山區政大一街115號2樓,55.39,住,,,1030310,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020131,147.16,3,2,2,有,有,23100000,156972,坡道平面,26.75,0,,RPPOMLQJNHJFFAA27CA,72.5,10.2,7.13,,
中正區,房地(土地+建物),臺北市中正區汀州路一段２２４號２樓,22.38,其他,,,1030302,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700630,131.65,3,2,2,有,有,17860000,135663,,0.0,0,,RPVNMLPJNHJFFAA67CA,93.43,0.0,24.13,,
文山區,房地(土地+建物),臺北市文山區興隆路一段１７６號四樓,34.5,住,,,1030328,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620105,104.9,3,2,1,有,無,13800000,131554,,0.0,0,,RPWOMLTJNHJFFAA28CA,92.91,0.0,11.99,,
中正區,房地(土地+建物),臺北市中正區詔安街５０巷２弄６號三樓,45.25,住,,,1030405,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,121.94,4,2,2,有,無,16200000,132852,,0.0,0,,RPXOMLTJNHJFFAA38CA,121.94,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區羅斯福路六段１５９巷５弄１８號４樓之１,11.69,住,,,1030401,土地1建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800710,44.67,1,1,1,有,有,8100000,181330,,0.0,0,含增建或未登記建物。,RPSOMLNKNHJFFAA37CA,30.82,1.25,2.99,,
文山區,房地(土地+建物),臺北市文山區木新路三段３號三樓,31.75,住,,,1030331,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,91.06,3,2,1,有,無,8750000,96090,,0.0,0,,RPROMLRKNHJFFAA67CA,91.06,0.0,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區木新里指南路一段１４巷８號４樓,42.54,住,,,1021227,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881222,153.14,3,1,2,有,無,16000000,104480,坡道平面,24.91,0,二等親關係間之交易。,RPPNMLKLNHJFFAA76CA,87.89,0.0,9.13,,
中正區,土地,福和段二小段390-2地號,65.0,商,,,1030402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35380000,544308,,0.0,0,,RPUNMLNLNHJFFAA57CA,0.0,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區指南路二段45巷14弄5號7樓之5,11.56,住,,,1030403,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980518,47.34,1,1,1,有,有,9800000,207013,,0.0,0,,RPOPMLMLNHJFFAA07CA,27.33,6.85,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段２８０號九樓之１,9.37,商,,,1030403,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870819,84.89,3,1,1,有,有,12530000,147603,升降機械,0.0,0,,RPOOMLQLNHJFFAA37CA,32.94,0.0,8.67,,
萬華區,土地,龍山段一小段395地號,34.0,其他,,,1030409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1156000,34000,,0.0,0,,RPPOMLPJNHJFFBA27CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區武昌街二段１２４之２號九樓之１１,3.75,商,,,1030409,土地1建物1車位0,九層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0630806,26.490000000000002,1,1,1,有,有,3360000,126840,,0.0,0,,RPTOMLPJNHJFFBA67CA,17.17,0.0,0.0,,
萬華區,房地(土地+建物)+車位,臺北市萬華區大理街147號4樓之1,15.55,其他,,,1030315,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930716,115.17,2,1,1,有,有,16800000,145871,坡道平面,34.0,0,含增建或未登記建物。,RPQOMLMJNHJFFBA07CA,41.65,2.47,12.56,,
中正區,土地,城中段一小段542地號,664.0,商,,,1030319,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1410000000,2123494,,0.0,0,,RPVNMLQJNHJFFBA87CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區青年路１０６巷３０弄７號五樓,14.42,住,,,1030415,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640403,36.77,2,1,1,有,無,3600000,97906,,0.0,0,,RPTOMLQJNHJFFBA77CA,36.77,0.0,0.0,,
大同區,房地(土地+建物),臺北市大同區保安街７２巷３號３樓之３,7.48,商,,,1030402,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970612,37.69,1,1,1,有,無,7480000,198461,,0.0,0,含增建或未登記建物。,RPPQMLRJNHJFFBA67CA,20.64,0.0,3.84,,
大同區,房地(土地+建物),臺北市大同區歸綏街２２０之２號,17.0,其他,,,1030322,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,60.17,0,0,0,無,無,8000000,132957,,0.0,0,,RPWNMLSJNHJFFBA18CA,60.17,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區艋舺大道４２２號三樓,12.1,商,,,1030322,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680410,70.01,2,2,1,有,有,7130000,101843,,0.0,0,,RPROMLSJNHJFFBA77CA,59.84,0.0,10.17,,
大同區,房地(土地+建物),臺北市大同區延平北路二段127號六樓之8,4.52,其他,,,1030409,土地3建物1車位0,六層,十一層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0680419,47.040000000000006,1,1,1,有,無,8000000,170068,,0.0,0,,RPVOMLSJNHJFFBA18CA,30.24,0.0,10.64,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄１８號,52.0,商,,,1030417,土地1建物1車位0,全,一層,透天厝,,磚造,,39.39,0,0,0,無,無,50335500,1277875,,0.0,0,,RPQPMLSJNHJFFBA77CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區廣州街１６７號,8.25,商,,,1030409,土地4建物1車位0,一層，二層，騎樓,二層,店面(店鋪),,磚造,,6.6,1,1,1,有,無,3149745,477234,,0.0,0,二親等買賣,RPSOMLTJNHJFFBA97CA,6.6,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄８號,47.0,商,,,1030417,土地1建物1車位0,全,一層,透天厝,住家用,磚造,,39.71,0,0,0,無,無,45495500,1145694,,0.0,0,,RPOPMLSJNHJFFBA57CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６號,93.0,商,,,1030417,土地1建物1車位0,全,二層,透天厝,,磚造,,117.97,0,0,0,無,無,90023100,763102,,0.0,0,,RPUQMLTJNHJFFBA38CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段３５巷３號,98.0,商,,,1030417,土地1建物2車位0,全,二層,透天厝,,磚造,,95.0,0,0,0,無,無,94863100,998559,,0.0,0,,RPQRMLTJNHJFFBA08CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄２號,103.0,商,,,1030417,土地1建物1車位0,全,一層,透天厝,,土造,,64.63,0,0,0,無,無,99703000,1542674,,0.0,0,,RPRRMLTJNHJFFBA18CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄１０號,49.0,商,,,1030417,土地1建物1車位0,全,一層,透天厝,,磚造,,39.71,0,0,0,無,無,47431500,1194447,,0.0,0,,RPSRMLTJNHJFFBA28CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄14號,104.0,商,,,1030417,土地2建物2車位0,全,一層,透天厝,,磚造,,79.1,0,0,0,無,無,100671000,1272705,,0.0,0,,RPROMLMKNHJFFBA27CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段3５巷3號,143.0,商,,,1030417,土地2建物3車位0,全,二層,透天厝,,磚造,,106.42,0,0,0,無,無,138422600,1300720,,0.0,0,,RPTOMLMKNHJFFBA47CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段5巷6弄4號,407.0,商,,,1030417,土地5建物5車位0,全,一層,透天厝,,磚造,,252.44,0,0,0,無,無,393972100,1560656,,0.0,0,,RPUOMLMKNHJFFBA57CA,0.0,0.0,0.0,,
大同區,房地(土地+建物),臺北市大同區延平北路二段１４４巷２０弄５號三樓,11.5,其他,,,1030410,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),,加強磚造,,27.84,1,2,1,有,無,3600000,129310,,0.0,0,,RPXOMLMKNHJFFBA87CA,27.84,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區西園路二段３７２巷１０１弄２３號四樓,11.59,住,,,1030416,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591130,30.05,1,1,1,有,無,5200000,173045,,0.0,0,,RPOPMLMKNHJFFBA07CA,27.41,0.0,2.64,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段３５巷７號,243.0,商,,,1030417,土地2建物2車位0,全,四層,透天厝,住商用,鋼筋混凝土造,,467.83,0,0,0,無,無,235221700,502793,,0.0,0,,RPQNMLMKNHJFFBA07CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段５巷６弄２０號,82.0,商,,,1030417,土地2建物1車位0,全,二層,透天厝,住家用,磚造,,87.46,0,0,0,無,無,79375200,907560,,0.0,0,,RPSNMLMKNHJFFBA27CA,0.0,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區漢口街二段５４號五樓之12,80.72,商,,,1030218,土地1建物9車位0,五層,十層,辦公商業大樓,,鋼筋混凝土造,0630620,719.1800000000001,0,0,0,無,有,95500000,132790,,0.0,0,,RPRQMLQKNHJFFBA87CA,553.74,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區長順街１４巷２９弄１號,34.25,住,,,1030409,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0610408,76.25,2,1,1,有,無,6500000,85246,,0.0,0,,RPRNMLLLNHJFFBA17CA,76.25,0.0,0.0,,
大同區,房地(土地+建物),臺北市大同區延平北路三段４６號６樓之８,8.88,住,,,1030408,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720422,49.03,1,1,1,有,無,7900000,161126,,0.0,0,,RPWVMLRLNHJFFBA09CA,34.75,0.0,6.87,,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段65巷9號11樓之5,7.28,商,,,1030331,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,103.03999999999999,2,2,1,有,有,25000000,242624,坡道機械,0.0,0,地籍資料：車位權利範圍為0/0。含增建或未登記建物。,RPVQMLMJNHJFFCA87CA,45.94,1.36,6.35,,
中山區,房地(土地+建物),臺北市中山區中山北路二段７７巷１７號二樓之１,9.17,商,,,1030311,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981027,96.72,3,2,2,有,有,15800000,163358,,0.0,0,二等親間買賣,RPVRMLMJNHJFFCA97CA,47.53,5.99,12.45,,
內湖區,車位,臺北市內湖區港墘路26巷3、5、7、9、11、13、13之1號門牌房屋地下二層,0.48,住,,,1030414,土地0建物0車位1,地下二層,十五層,其他,停車空間,鋼筋混凝土造,0840401,31.689999999999998,0,0,0,有,有,1800000,,坡道平面,31.69,1800000,,RPWRMLMJNHJFFCA08CA,0.0,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區港華街101號9樓之3,31.3,住,,,1030404,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000610,226.96,4,2,2,有,有,41880000,184518,坡道平面,40.64,0,1.共有人數2人。2.價格含增建。3.內含獨立產權車位，未包含在棟數內。,RPQSMLMJNHJFFCA57CA,97.78,5.9,12.65,,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段99巷17弄101號5樓,78.04,住,,,1030326,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0900817,145.32,3,2,2,有,有,21000000,144509,,0.0,0,價格含增建。,RPSSMLMJNHJFFCA77CA,83.2,2.83,11.58,,
內湖區,房地(土地+建物),臺北市內湖區文湖街21巷112弄10號4樓,22.1,住,,,1030210,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920515,72.64,3,1,1,有,有,13800000,189978,,0.0,0,價格含增建。,RPVSMLMJNHJFFCA08CA,46.59,1.59,4.84,,
內湖區,房地(土地+建物),臺北市內湖區新明路３８０巷３弄４號,35.1,住,,,1030326,土地2建物1車位0,一層，停車場，門廳,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701209,126.3,3,2,2,有,無,5300000,41964,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPPMLLJNHJFFCA07CA,115.34,10.96,0.0,,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段189巷42之2號五樓,34.3,住,,,1030421,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741217,100.4,3,2,2,有,有,14500000,144422,,0.0,0,,RPXOMLMJNHJFFCA87CA,81.54,0.54,8.46,,
中山區,房地(土地+建物),臺北市中山區林森北路107巷18號8樓之2,13.8,商,,,1030412,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880524,52.79,1,1,1,有,有,7350000,139231,,0.0,0,含增建或未登記建物。,RPXPMLMJNHJFFCA97CA,24.66,0.0,5.92,,
中山區,房地(土地+建物),臺北市中山區民權東路一段７２號６樓之６,4.71,商,,,1030408,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0670119,45.09,1,1,1,有,有,8000000,177423,,0.0,0,,RPVPMLPJNHJFFCA08CA,38.68,0.0,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段９３巷１７號六樓之3,2.39,商,,,1030402,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0920808,45.44,1,1,1,有,有,7700000,169492,升降機械,13.59,0,,RPSSMLQJNHJFFCA18CA,6.66,0.0,9.26,,
中山區,房地(土地+建物),臺北市中山區農安街２４１號七樓,24.78,住,,,1030408,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721124,126.19,3,2,2,有,無,29000000,229812,,0.0,0,,RPVRMLRJNHJFFCA48CA,101.78,0.0,18.27,,
中山區,房地(土地+建物),臺北市中山區林森北路１０７巷３０號四樓之６,4.6,住,,,1030412,土地1建物1車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711115,27.11,1,0,1,有,有,3900000,143858,,0.0,0,陽台外推,RPPNMLSJNHJFFCA57CA,18.31,0.0,3.06,,
內湖區,車位,臺北市內湖區民權東路六段１２３巷２０弄１、３、５、７、９，１２３巷２２、２２之１，１２３巷３４弄２、４、６、８、１０、１２，１２３巷２４、２６、２８、３０、３２號門牌房屋地下一、二層,0.44,商,,,1030409,土地0建物0車位1,地下一層，地下二層,十四層,其他,停車空間,鋼筋混凝土造,0890106,36.69,0,0,0,有,有,1800000,,坡道平面,36.68,1800000,,RPQNMLRJNHJFFCA57CA,0.0,0.0,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路三段５６巷１９號八樓之６,20.41,商,,,1030417,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,171.94,4,2,2,有,無,37000000,215191,坡道平面,41.71,0,,RPPQMLSJNHJFFCA87CA,76.25,0.0,8.51,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１９９之１號,30.7,住,,,1030402,土地1建物1車位1,一層,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010426,79.66,0,0,0,無,有,19320000,257432,坡道機械,12.38,2000000,,RPTOMLTJNHJFFCA18CA,40.51,0.0,5.6,,
中山區,房地(土地+建物),臺北市中山區民生西路４５巷３弄７號３樓,27.25,住,,,1030406,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651230,82.63,3,2,1,有,無,14800000,179112,,0.0,0,,RPUPMLMKNHJFFCA77CA,73.06,0.0,9.57,,
