鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街４９號１４樓,23.69,住,,,1040402,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,152.86,3,2,2,有,有,4300000,28130,坡道平面,0.0,0,,RPQNMLMJNHKFFBC27CA,80.78,0.0,11.69,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１７２巷４４之１號,340.96,住,,,1040319,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,0790505,358.28,6,2,4,有,無,12500000,34889,,0.0,0,,RPPNMLOJNHKFFBC37CA,317.52,26.06,14.7,,
中正區,房地(土地+建物),基隆市中正區義二路１８５之９號,12.25,商,,,1040422,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土加強磚造,0660715,60.93,2,1,2,有,無,2450000,40210,,0.0,0,,RPVNMLOJNHKFFBC97CA,60.93,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區信一路１７７號３３樓,30.48,商,,,1031222,土地2建物1車位1,三十三層,三十三層,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0900221,564.46,0,0,0,無,有,48000000,88771,坡道平面,40.65,1500000,,RPTNMLPJNHKFFBC87CA,356.07,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區中正路６５６巷１４２之４號,28.6,住,,,1040401,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650930,77.59,3,2,1,有,無,1500000,19332,,0.0,0,,RPVNMLSJNHKFFBC38CA,0.0,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區觀海街１５３號２樓,6.07,住,,,1040416,土地2建物1車位0,二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,30.9,1,1,1,有,有,1050000,33981,,0.0,0,,RPPNMLMKNHKFFBC27CA,20.79,0.0,3.35,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街１３７號８樓,23.4,住,,,1040421,土地2建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,159.82,3,2,2,有,有,4550000,28470,坡道平面,0.0,0,,RPRNMLTKNHKFFBC18CA,80.69,0.0,10.63,,
信義區,房地(土地+建物),基隆市信義區東信路１５３之１號,25.0,商,,,1040404,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0591215,70.49,3,1,2,有,無,2750000,39013,,0.0,0,,RPVNMLTKNHKFFBC58CA,70.49,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區東信路２３６巷４７之３號,37.62,住,,,1040411,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680223,77.3,3,1,2,有,無,1300000,16818,,0.0,0,,RPWNMLTKNHKFFBC68CA,77.3,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區正義路２６號,57.5,商,,,1040326,土地5建物1車位0,全,四層,透天厝,住商用,磚造,0510901,147.38,5,3,4,有,無,5640000,38268,,0.0,0,,RPTNMLLLNHKFFBC67CA,147.37,0.0,0.0,,
仁愛區,建物,基隆市仁愛區南新街２０４之２號,0.0,,,,1040409,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680820,66.62,2,1,1,有,無,1560000,23416,,0.0,0,,RPQNMLLLNHKFFBC37CA,66.62,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區中山一路１１３巷１５１之１號,57.0,住,,,1040411,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0600805,68.18,3,2,1,有,無,1030000,15107,,0.0,0,,RPQNMLMJNHKFFCC37CA,68.18,0.0,0.0,,
安樂區,房地(土地+建物)+車位,基隆市安樂區武隆街４８號,56.76,住,,,1040306,土地1建物1車位1,一層，見其他登記事項,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0841102,117.43,2,2,2,有,無,5300000,45133,坡道平面,0.0,0,增建夾層,RPSOMLOJNHKFFCC87CA,65.09,6.0,0.0,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東碇路３４８之１號８樓,15.63,住,,,1040328,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860623,110.25999999999999,2,2,1,有,有,3450000,31290,坡道機械,0.0,0,,RPVOMLOJNHKFFCC18CA,54.5,17.21,4.61,,
中山區,房地(土地+建物),基隆市中山區通仁街２０巷５３之１號,23.5,住,,,1040410,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640905,65.2,2,1,1,有,無,700000,10736,,0.0,0,含增建或未登記建物。,RPXOMLOJNHKFFCC38CA,65.2,0.0,0.0,,
中山區,房地(土地+建物),基隆市中山區復興路212巷13弄14號,57.41,住,,,1040407,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0601221,69.3,3,2,2,有,無,3000000,43290,,0.0,0,含增建或未登記建物。,RPOPMLOJNHKFFCC57CA,69.3,0.0,0.0,,
七堵區,土地,瑪陵坑段西勢面桶寮小段13-1地號,644.0,,山坡地保育區,農牧用地,1040423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,2329,,0.0,0,,RPQNMLPJNHKFFCC67CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街６２巷２８９號７樓,29.15,住,,,1040403,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881231,193.44,3,2,2,有,無,9100000,47043,坡道平面,28.14,0,,RPTNMLPJNHKFFCC97CA,100.31,0.45,15.62,,
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街２１２號４樓,26.45,住,,,1040225,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790730,81.47,3,2,2,有,無,2850000,34982,,0.0,0,,RPWNMLPJNHKFFCC28CA,67.74,0.0,7.35,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街１１８號,17.23,住,,,1040409,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840105,120.0,2,2,1,有,有,4730000,39417,坡道平面,0.0,0,,RPTNMLRJNHKFFCC18CA,65.14,8.98,0.0,,
