鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龜山區,房地(土地+建物),桃園縣龜山鄉興華二街２３號二樓之１,13.4,住,,,1020709,土地1建物1車位0,二層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950530,31.42,1,1,1,有,無,2570000,81795,,0.0,0,,RPSRMLMJQHIFFAH38CA,17.62,0.0,4.59,,
桃園區,土地,同安段1810-1地號,463.0,住,,,1020708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,119051190,257130,,0.0,0,,RPWRMLMJQHIFFAH78CA,0.0,0.0,0.0,,
龜山區,房地(土地+建物)+車位,桃園縣龜山鄉龍鳳街３２巷６號八樓,41.13,住,,,1020731,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010307,215.56,3,2,2,有,有,15800000,83314,坡道平面,40.32,1200000,,RPXRMLMJQHIFFAH88CA,113.17,1.64,12.39,,
桃園區,房地(土地+建物)+車位,桃園縣桃園市泰昌一街６９號七樓,19.54,住,,,1020701,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820528,92.28,2,2,1,有,有,3560000,38578,坡道平面,0.0,0,,RPRSMLMJQHIFFAH38CA,0.0,0.0,0.0,,
龜山區,土地,楓樹坑段楓樹坑小段1008-16地號,1250.0,其他,,,1020626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,4240,,0.0,0,,RPVSMLMJQHIFFAH78CA,0.0,0.0,0.0,,
龜山區,房地(土地+建物),桃園縣龜山鄉文七一街96號,107.17,住,,,1020708,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0820629,258.89,5,2,5,有,無,17000000,65665,,0.0,0,,RPRNMLPJQHIFFAH18CA,231.89,14.88,12.12,,
桃園區,房地(土地+建物),桃園縣桃園市和興街２５號四樓之１３,4.61,住,,,1020722,土地1建物1車位0,四層，陽台,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690820,27.68,1,1,1,有,有,850000,30708,,0.0,0,,RPVPMLPJQHIFFAH78CA,26.08,0.0,0.0,,
桃園區,房地(土地+建物),桃園縣桃園市南平路１１０巷１０號五樓,18.0,住,,,1020724,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701022,57.44,2,1,1,有,無,3500000,60933,,0.0,0,,RPUQMLPJQHIFFAH78CA,57.44,0.0,0.0,,
桃園區,土地,峨眉段891地號,67.24,住,,,1020709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5080000,75550,,0.0,0,,RPVTMLPJQHIFFAH56CA,0.0,0.0,0.0,,
