鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物),基隆市中正區觀海街１３３號１１樓,6.07,住,,,1030712,土地2建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,32.57,1,1,1,有,有,1119000,34357,,0.0,0,,RPVNMLPJQHJFFBC28CA,20.79,0.0,3.67,,
中正區,房地(土地+建物),基隆市中正區中正路６６０之１號,19.0,商,,,1030716,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0611114,48.26,0,0,0,無,無,1700000,35226,,0.0,0,,RPWNMLPJQHJFFBC38CA,48.26,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街１６１巷３３號２樓,31.31,住,,,1030616,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720119,89.08,3,2,2,有,無,2000000,22452,,0.0,0,,RPXNMLPJQHJFFBC48CA,74.17,0.0,9.71,,
中正區,房地(土地+建物),基隆市中正區觀海街２１９號７樓,6.07,住,,,1030715,土地2建物1車位0,七層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.769999999999996,1,1,1,有,有,990000,31161,,0.0,0,,RPOOMLPJQHJFFBC67CA,20.55,0.0,3.1,,
中正區,房地(土地+建物),基隆市中正區和一路２１２號３樓,24.6,商,,,1030722,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821109,110.11,3,2,2,有,無,1500000,13623,,0.0,0,,RPWOMLSJQHJFFBC78CA,101.74,0.0,8.37,,
中正區,房地(土地+建物),基隆市中正區正榮街７７巷１５號２樓,94.72,住,,,1030715,土地3建物2車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701222,264.88,5,5,2,有,無,6600000,24917,,0.0,0,,RPVVMLOKQHJFFBC09CA,152.0,92.88,20.0,,
信義區,房地(土地+建物),基隆市信義區深溪路３６巷１０２弄２３號３樓,20.53,住,,,1030722,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860813,100.55999999999999,2,1,1,有,有,2518000,25040,,0.0,0,,RPPNMLKLQHJFFBC37CA,79.99,0.0,6.72,,
信義區,房地(土地+建物),基隆市信義區深澳坑路８之４９號３樓,22.05,其他,,,1030624,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830831,106.68,3,2,2,有,無,2800000,26247,,0.0,0,,RPSOMLKLQHJFFBC77CA,88.26,1.9,8.43,,
中山區,房地(土地+建物),基隆市中山區復興路３８３之３號,29.71,住,,,1030714,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660520,71.04,7,1,7,有,無,3950000,55602,,0.0,0,有增建頂樓,RPVNMLPJQHJFFCC38CA,71.04,0.0,0.0,,
