鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物)+車位,桃園縣桃園市泰昌三街166號八樓之4,13.85,住,,,1011020,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870909,116.8,3,2,2,有,有,4400000,37672,坡道平面,33.77,0,,RPUOMLPJJIHFFAH87CA,60.13,0.0,10.72,,
桃園區,土地,中路段898-6地號,1009.0,農,,,1010828,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16233170,16088,,0.0,0,,RPXOMLPJJIHFFAH18CA,0.0,0.0,0.0,,
桃園區,土地,中路段900-5地號,295.0,農,,,1010828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5086680,17243,,0.0,0,,RPSPMLPJJIHFFAH77CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物),桃園縣桃園市桃鶯路296巷32號2樓,21.63,住,,,1010928,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821110,115.29,3,2,2,有,無,2750000,23852,,0.0,0,,RPXQMLPJJIHFFAH38CA,75.83,0.0,8.96,,
桃園區,房地(土地+建物)+車位,桃園縣桃園市民有十二街39號5樓,14.75,住,,,1010926,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950103,139.64,3,2,2,有,有,5600000,40103,坡道平面,28.05,0,,RPWWMLPJJIHFFAH88CA,58.55,1.24,22.03,,
桃園區,房地(土地+建物),桃園縣桃園市中平路105號十三樓之二,10.47,商,,,1011011,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840930,122.71,4,2,2,有,有,5100000,41562,,0.0,0,,RPTONLPJJIHFFAH87CA,93.47,0.99,11.06,,
龜山區,房地(土地+建物),桃園縣龜山鄉光明街243巷37弄1號四樓,73.23,住,,,1011004,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810111,153.03,3,2,2,有,無,5000000,32674,,0.0,0,,RPVONLPJJIHFFAH08CA,136.3,0.0,14.13,,
龜山區,房地(土地+建物),桃園縣龜山鄉幸福三街24號三樓,14.96,住,鄉村區,乙種建築用地,1011021,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691127,73.09,2,2,1,有,無,1380000,18881,,0.0,0,,RPQOMLQJJIHFFAH57CA,73.09,0.0,0.0,,
桃園區,房地(土地+建物),桃園縣桃園市昆明路191巷1之3號,24.09,住,,,1010927,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741029,90.84,3,1,1,有,有,300000,3303,,0.0,0,近親買賣兩親等間移轉。,RPQPMLQJJIHFFAH67CA,79.35,0.0,11.49,,
桃園區,土地,皮寮段249地號,1692.54,農,,,1010906,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37375270,22082,,0.0,0,,RPWQMLRJJIHFFAH48CA,0.0,0.0,0.0,,
桃園區,土地,國際段201地號,2004.18,農,,,1010906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44256980,22082,,0.0,0,,RPXQMLRJJIHFFAH58CA,0.0,0.0,0.0,,
