鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街６８號１４樓,22.66,住,,,1011012,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,146.61,3,2,2,有,有,2910000,22487,坡道平面,34.99,400000,,RPPNMLNJJIHFFBC66CA,80.74,0.0,10.63,,
中正區,房地(土地+建物),基隆市中正區觀海街１０９號１０樓,15.03,住,,,1011020,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,73.63,2,1,2,有,有,1780000,24175,,0.0,0,,RPQNMLNJJIHFFBC76CA,50.71,0.0,6.7,,
信義區,土地,深澳段506地號,151.9,住,,,1011030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,20408,,0.0,0,,RPPNMLPJJIHFFBC86CA,0.0,0.0,0.0,,
仁愛區,建物,基隆市仁愛區愛一路８７之１號,0.0,,,,1011018,土地0建物1車位0,二層,四層,辦公商業大樓,商業用,鋼筋混凝土造,0671124,76.7,0,1,1,有,有,2800000,36507,,0.0,0,,RPSPMLPJJIHFFBC37CA,51.88,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街６５號９樓,25.72,住,,,1010911,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,168.84,2,2,2,有,有,5080000,30087,坡道平面,38.72,0,,RPRNMLNKJIHFFBC96CA,88.83,0.0,12.71,,
信義區,房地(土地+建物)+車位,基隆市信義區東信路２３６巷２４號五樓,37.33,住,,,1011018,土地1建物1車位2,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,154.85,3,2,2,有,有,7000000,43636,坡道機械,19.64,1100000,,RPPOMLNKJIHFFBC86CA,79.81,5.5,11.01,,
中正區,房地(土地+建物),基隆市信義區東信路２５８巷５６號２樓,13.69,住,,,1011016,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830121,74.62,2,1,1,有,無,2400000,32165,,0.0,0,,RPQOMLKLJIHFFBC76CA,0.0,0.0,0.0,,
仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路２７７號二樓之六,13.06,商,,,1011010,土地1建物1車位1,二層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0981230,92.63,0,1,1,有,有,6510000,70278,坡道機械,0.0,750000,,RPQNMLNLJIHFFBC96CA,49.76,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區東信路２３６巷２６號七樓,35.9,住,,,1011018,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,135.20999999999998,3,2,2,有,有,5810000,42971,,0.0,0,,RPXNMLRLJIHFFBC08CA,79.81,5.5,11.01,,
