鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,房地(土地+建物),台北市大安區和平東路三段１巷72弄6號5樓及和平東路二段２６５巷２５弄３、５、７、４號等,19.39,住,,,1010629,土地1建物2車位0,五層,十七層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0740522,100.97999999999999,3,2,1,有,有,18680000,184999,,0.0,0,,RPQNMLSJQHHFFFA08CA,68.24,1.56,7.07,,
中正區,房地(土地+建物),台北市中正區忠孝東路二段１３０號九樓之１,8.46,商,,,1010718,土地3建物1車位0,九層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0710408,93.42,0,0,0,有,有,20300000,217307,,0.0,0,,RPQOMLKLQHHFFBA17CA,72.81,0.0,0.0,,
大同區,土地,橋北段二小段606地號,5.5,其他,,,1010727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,132096,24017,,0.0,0,,RPUNMLLMQHHFFBA67CA,0.0,0.0,0.0,,
大同區,房地(土地+建物),台北市大同區重慶北路一段８７號六樓之１,3.88,商,,,1010710,土地4建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0651207,36.74,1,1,1,有,有,4200000,114317,,0.0,0,,RPOPMLRKJHIFFBA07CA,29.47,0.0,2.87,,
內湖區,房地(土地+建物),台北市內湖區民權東路六段９０巷６弄１號三樓,32.41,住,,,1010710,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691114,104.11,3,1,1,有,無,14000000,134473,,0.0,0,,RPPPMLPKQHHFFCA67CA,89.66,0.0,14.45,,
信義區,土地,福德段一小段690-5地號,9.37,其他,,,1010723,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,255000,27213,,0.0,0,,RPQNMLSJQHHFFDA87CA,0.0,0.0,0.0,,
松山區,土地,寶清段一小段55地號,1.02,其他,,,1010723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,49073,,0.0,0,,RPQNMLOLQHHFFDA67CA,0.0,0.0,0.0,,
松山區,房地(土地+建物),台北市松山區三民路68巷4號7樓之2,35.53,住,,,1010717,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0810303,146.66,3,2,2,有,有,25800000,175917,,0.0,0,,RPOQMLPJKHIFFDA27DA,90.78,3.03,8.41,,
士林區,房地(土地+建物),台北市士林區承德路4段10巷7號,31.2,住,,,1010720,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680828,105.04,2,1,1,有,無,19000000,180883,,0.0,0,,RPSOMLPJRHHFFEA18DA,94.95,10.09,0.0,,
大安區,房地(土地+建物),台北市大安區敦化南路1段270巷16號2樓,48.0,商,,,1010717,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610830,130.38,3,2,2,有,無,28000000,107378,,0.0,0,,RPROMLLMQHHFFFA97DA,116.82,0.0,13.56,,
大安區,車位,台北市大安區永康街7巷19-1號,0.1,商,,,1010718,土地0建物0車位2,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0970326,4.59,0,0,0,有,有,1600000,,塔式車位,0.0,1600000,,RPPNMLRKJHIFFFA47DA,0.0,0.0,0.0,,
大安區,車位,台北市大安區永康街7巷19-1號,0.05,商,,,1010718,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0970326,2.3,0,0,0,有,有,850000,,塔式車位,0.0,850000,,RPQNMLRKJHIFFFA57DA,0.0,0.0,0.0,,
大安區,車位,台北市大安區永康街7巷19-1號,0.05,商,,,1010718,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0970326,2.3,0,0,0,有,有,850000,,塔式車位,0.0,850000,,RPRNMLRKJHIFFFA67DA,0.0,0.0,0.0,,
