鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,土地,南崁頂段陳厝坑小段379-11地號,3967.0,其他,,,1010530,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10800000,2722,,0.0,0,,RPPOMLSJQHHFFAH28CA,0.0,0.0,0.0,,
中壢區,房地(土地+建物),桃園縣中壢市榮民新村１１號,60.0,農,,,1010720,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621031,104.55,2,1,1,有,無,3000000,28694,,0.0,0,,RPPNMLPKQHHFFBH08CA,104.55,0.0,0.0,,
蘆竹區,土地,中興段1064地號,1179.0,農,特定農業區,農牧用地,1010709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14800000,12553,,0.0,0,,RPPNMLNJQHHFFEH08CA,0.0,0.0,0.0,,
大園區,土地,大園段211地號,1404.71,住,,,1010703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25495200,18150,,0.0,0,,RPTNMLNKQHHFFEH58CA,0.0,0.0,0.0,,
大園區,土地,大園段212地號,1230.0,住,,,1010703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22324200,18150,,0.0,0,,RPUNMLNKQHHFFEH68CA,0.0,0.0,0.0,,
平鎮區,房地(土地+建物),桃園縣平鎮市新光路五段１１巷３號,76.21,住,,,1010605,土地0建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0931027,170.21,4,2,3,有,有,6000000,35251,,0.0,0,,RPQNMLRKQHHFFGH88CA,152.8,1.89,15.52,,
中壢區,房地(土地+建物),桃園縣中壢市同慶路237號3樓,9.27,住,,,1010624,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,77.96,1,1,1,有,無,2888000,37045,,0.0,0,,RPQNMLKKQHHFFBH77DA,0.0,0.0,0.0,,
中壢區,房地(土地+建物),桃園縣中壢市桃園縣中壢市興仁路二段463巷1號5樓,15.55,住,,,1010629,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821124,86.95,1,1,1,有,無,1900000,21852,,0.0,0,,RPXNMLSJQHHFFBH56DA,0.0,0.0,0.0,,
觀音區,房地(土地+建物),桃園縣中壢市新富路228號,79.76,住,特定農業區,甲種建築用地,1010703,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0990430,196.07,3,2,3,有,無,7050000,35957,,0.0,0,,RPQQMLOLQHHFFBH58DA,170.31,7.55,18.21,,
