鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,台北市文山區興隆路四段145巷25號7樓之2,16.4,住,,,1011012,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891122,92.71,2,2,1,有,有,13550000,146147,坡道機械,17.45,0,,RPQNMLMJJIHFFAA98CA,49.09,0.0,6.07,,
文山區,房地(土地+建物),台北市文山區指南路三段22巷8弄5號6樓,52.66,住,,,1011009,土地1建物1車位0,六層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861213,163.87,4,2,2,有,有,17700000,108010,,0.0,0,1.價格含增建2.其中一衛為0.5衛浴,RPSNMLMJJIHFFAA56CA,113.67,4.0,13.29,,
文山區,土地,興隆段四小段253地號,1.04,其他,,,1011026,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100397,96166,,0.0,0,,RPQQMLMJJIHFFAA66CA,0.0,0.0,0.0,,
文山區,房地(土地+建物),台北市文山區文山區木新路３段50巷7弄11號,23.67,住,,,1011011,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,55.8,2,2,1,有,有,9900000,177419,,0.0,0,,RPQNMLNJJIHFFAA09CA,55.8,0.0,0.0,,
文山區,土地,興泰段二小段128地號,53.0,其他,,,1011019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4160500,78500,,0.0,0,管理機關:臺北市政府工務局公園路燈工程管理處.協議價購,RPXNMLRJJIHFFAA57CA,0.0,0.0,0.0,,
文山區,房地(土地+建物)+車位,台北市文山區興隆路二段２３３巷５弄１８號八樓,14.26,住,,,1011020,土地2建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981118,62.35,2,1,2,有,有,8010000,128478,升降機械,0.0,0,,RPXOMLQJJIHFFAA57CA,34.02,2.69,3.92,,
文山區,房地(土地+建物),台北市文山區羅斯福路五段２１８巷３８弄１５號十一樓,10.68,住,,,1011001,土地0建物1車位0,十一層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860815,45.04,1,1,1,有,無,7800000,173162,,0.0,0,,RPUOMLNLJIHFFAA17CA,27.68,0.34,2.66,,
文山區,房地(土地+建物)+車位,台北市文山區萬盛街１４２號五樓,30.9,住,,,1011008,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010725,151.22,3,2,2,有,有,22860000,151253,塔式車位,10.0,1500000,,RPOOMLOKLHIFFAA76CA,68.17,10.97,7.12,,
文山區,房地(土地+建物),台北市文山區保儀路２６巷７號,20.46,商,,,1010919,土地1建物1車位0,騎樓，一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0710525,96.36999999999999,1,1,1,有,無,20500000,212722,,0.0,0,權利人2人現況店面,RPOQMLPLLHIFFAA17CA,80.12,4.34,0.0,,
