鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
土城區,房地(土地+建物)+車位,新北市土城區福安街30之6號3樓,23.19,住,,,1021227,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991028,157.43,3,2,2,有,有,13500000,85752,坡道平面,26.47,0,,RPWQMLPJKHJFFAF28CA,81.65,1.68,10.01,,
土城區,房地(土地+建物),新北市土城區金城路三段101巷7號10樓,11.17,住,,,1021231,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841021,96.34,3,2,2,有,有,9500000,98609,,0.0,0,共有人數2人，價格含增建，內含獨立產權公設，未包含在棟數內,RPORMLPJKHJFFAF57CA,73.58,0.52,8.83,,
板橋區,房地(土地+建物),新北市板橋區金門街219號,18.38,住,,,1030112,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810609,105.33000000000001,3,2,1,有,有,8600000,81648,,0.0,0,價格含增建,RPPRMLPJKHJFFAF67CA,76.17,8.01,0.0,,
板橋區,房地(土地+建物),新北市板橋區民享街９０之１號,30.25,住,,,1021216,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671029,77.99,3,1,1,有,無,5950000,76292,,0.0,0,,RPSOMLQJKHJFFAF77CA,77.99,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區介壽街３８之１號,30.75,住,,,1021222,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.5,3,2,1,有,無,10800000,151049,,0.0,0,,RPTNMLRJKHJFFAF87CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區溪城路６５.６７號七樓,48.3,住,,,1030101,土地1建物2車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931130,224.3,4,2,3,有,有,18300000,81587,坡道平面,0.0,0,兩棟打通,RPXOMLLKKHJFFAF87CA,150.21,0.0,14.0,,
板橋區,房地(土地+建物),新北市板橋區民有街49之3號,35.0,住,,,1021223,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,106.67,4,1,1,有,無,9000000,84372,,0.0,0,親友關係間之交易。,RPOQMLNKKHJFFAF37CA,106.67,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區福安街３０之２號十二樓,23.77,住,,,1021223,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991028,134.01,3,2,2,有,有,12800000,95515,,0.0,0,,RPSUMLOKKHJFFAF28CA,83.76,1.92,10.01,,
土城區,房地(土地+建物),新北市土城區延和路１０８巷７弄１２號三樓,17.23,住,,,1021221,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,82.14,2,2,1,有,有,8600000,104699,,0.0,0,含增建或未登記建物。,RPURMLLLKHJFFAF97CA,60.45,0.0,7.47,,
板橋區,土地,大庭段18-2地號,0.2,其他,,,1030123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36300,0,,0.0,0,,RPUQMLPLKHJFFAF28CA,0.0,0.0,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段88巷1號八樓之三,22.38,住,,,1021231,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940908,147.95,3,2,2,有,有,10430000,70497,坡道平面,29.68,0,,RPPOMLRJKHJFFBF67CA,74.22,2.62,8.03,,
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段187號5樓之2,27.74,商,,,1000427,土地1建物1車位2,五層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1020924,271.32,0,0,0,無,有,30620000,129256,坡道平面,58.4,3100000,,RPSOMLRJKHJFFBF97CA,121.4,5.19,14.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段１８５號6樓之3,27.74,商,,,1000423,土地1建物1車位2,六層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1020924,271.26,0,0,0,無,有,31550000,133186,坡道平面,58.4,3200000,,RPVOMLRJKHJFFBF28CA,121.4,5.19,14.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段１８５號6樓之2,34.5,商,,,1000423,土地1建物1車位2,六層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1020924,324.47,0,0,0,無,有,38650000,133236,坡道平面,58.4,3200000,,RPQPMLRJKHJFFBF87CA,144.74,6.82,24.18,,
新莊區,房地(土地+建物)+車位,新北市新莊區瓊林路５０之６號十一樓,19.67,住,,,1021210,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970108,187.15,4,2,2,有,有,16650000,88966,坡道平面,0.0,0,,RPTRMLPJKHJFFBF18CA,92.76,2.41,29.2,,
泰山區,房地(土地+建物),新北市泰山區明志路二段３２０巷５弄４號二樓,38.84,住,,,1021230,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760615,105.66,3,2,2,有,無,7850000,74295,,0.0,0,,RPXNMLQJKHJFFBF28CA,93.36,0.0,12.3,,
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街35巷8號8樓,13.43,住,,,1021214,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940324,124.99000000000001,3,2,2,有,有,13580000,108649,坡道平面,24.7,0,,RPORMLQJKHJFFBF77CA,61.07,4.19,5.05,,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段１３６巷３０號九樓,18.97,住,,,1021212,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990212,115.29,2,1,2,有,有,10900000,94544,坡道平面,0.0,0,本案有設定一筆抵押權。,RPRTMLKKKHJFFBF77CA,59.85,1.07,7.98,,
五股區,房地(土地+建物),新北市五股區登林路８１之４２號十一樓,10.74,住,,,1030104,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,64.55,2,2,1,有,有,5100000,79009,,0.0,0,,RPVQMLLKKHJFFBF97CA,40.29,0.0,7.74,,
林口區,房地(土地+建物)+車位,新北市林口區中山路５３２號四樓,11.41,商,,,1021231,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,125.69999999999999,2,2,1,有,有,8550000,68019,坡道平面,32.43,0,,RPRQMLLKKHJFFBF57CA,62.53,0.0,3.71,,
新莊區,房地(土地+建物)+車位,新北市新莊區立信一街３２號四樓,10.97,住,,,1021230,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990104,108.75999999999999,2,2,1,有,有,12870000,118334,坡道平面,17.52,0,附贈燈飾、洗衣機、電視機、抽油煙機、床組不然床墊、瓦斯爐、電冰箱、梳妝台、沙發、天然瓦斯、熱水器、冷氣、衣櫥、電視櫃,RPVRMLOKKHJFFBF38CA,53.34,5.23,3.47,,
林口區,房地(土地+建物),新北市林口區興林一街８６巷２０號,158.85,住,,,1021204,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020917,354.31,4,2,3,有,無,32000000,90316,,0.0,0,,RPSPMLRKKHJFFBF18CA,226.44,0.0,15.8,,
新莊區,房地(土地+建物)+車位,新北市新莊區中央路１００號二十二樓,64.98,商,,,1021231,土地1建物1車位3,二十二層,二十二層,其他,見其他登記事項,鋼骨鋼筋混凝土造,1020718,614.9300000000001,3,1,5,有,有,96220000,180602,坡道平面,121.47,7100000,,RPVTMLRKKHJFFBF88CA,284.04,0.0,32.32,,
新莊區,房地(土地+建物)+車位,新北市新莊區思源路192巷68號十二樓,27.62,住,,,1021231,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000915,187.23,4,2,2,有,有,6700000,35785,升降平面,30.18,0,親友、員工或其他特殊關係間之交易。,RPRSMLSKKHJFFBF48CA,96.43,4.76,8.85,,
新莊區,房地(土地+建物)+車位,新北市新莊區中央路１００號十一樓,43.6,商,,,1021231,土地1建物1車位3,十一層,二十二層,其他,見其他登記事項,鋼骨鋼筋混凝土造,1020718,454.06,4,1,4,有,有,65710000,175652,坡道平面,121.47,7290000,,RPXWMLSKKHJFFBF86CA,190.84,0.0,20.75,,
