鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
楊梅區,房地(土地+建物),桃園市楊梅區高青路３２巷１號,826.45,,工業區,丁種建築用地,1040914,土地1建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1000322,499.47,5,0,3,有,無,44500000,,,0.0,0,,RPTNMLQJJIKFFDH38CA,499.47,0.0,0.0,,
楊梅區,房地(土地+建物),桃園市楊梅區中山路１２５巷３６號,32.0,住,,,1041020,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661012,65.25,4,2,2,有,無,1500000,22989,,0.0,0,二親等交易,RPVNMLPJJIKFFDH68EA,65.25,0.0,0.0,,
楊梅區,土地,梅園段66地號,6.59,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29675,4503,,0.0,0,,RPTNMLNLJIKFFDH48EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,2.2,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9892,4496,,0.0,0,,RPUNMLNLJIKFFDH58EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,6.59,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29675,4503,,0.0,0,,RPVNMLNLJIKFFDH68EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,2.2,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9892,4496,,0.0,0,,RPWNMLNLJIKFFDH78EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,32.97,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,148374,4500,,0.0,0,,RPXNMLNLJIKFFDH88EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,6.59,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29675,4503,,0.0,0,,RPOOMLNLJIKFFDH08EA,0.0,0.0,0.0,,
楊梅區,土地,梅園段66地號,10.99,,一般農業區,交通用地,1041022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49458,4500,,0.0,0,,RPPOMLNLJIKFFDH18EA,0.0,0.0,0.0,,
楊梅區,房地(土地+建物),桃園市楊梅區中山路125巷38號,76.0,住,,,1040930,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651129,91.94,4,2,3,有,無,6500000,70698,,0.0,0,,RPPNMLTJJIKFFDH48EA,91.94,0.0,0.0,,
蘆竹區,土地,南山段60地號,511.63,工,,,1040123,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32453000,63431,,0.0,0,,RPXNMLTJJIKFFEH76EA,0.0,0.0,0.0,,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南順六街30號,17.97,住,,,1040926,土地1建物1車位2,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900801,130.74,3,2,1,有,有,7750000,59278,坡道平面,0.0,0,,RPSQMLPJJHLFFEH78EA,55.32,0.0,7.18,,
