鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區信義路７４巷４弄１０號,14.75,住,,,1050412,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0631210,35.62,3,1,1,有,無,2050000,57552,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLOJNHLFFAF28CA,35.62,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區和平路６１號七樓,13.8,住,,,1050322,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990419,86.24,2,1,1,有,無,11000000,127551,,0.0,0,,RPXNMLOJNHLFFAF48CA,52.44,4.71,4.51,,
板橋區,房地(土地+建物),新北市板橋區懷德街174巷9號,21.0,住,,,1050401,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,73.82,2,1,1,有,無,11530000,156191,,0.0,0,含增建或未登記建物。,RPOQMLOJNHLFFAF87CA,73.82,0.0,0.0,,
板橋區,土地,港子嘴段130地號,16.5,住,,,1050419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3993000,242000,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。,RPOOMLPJNHLFFAF77CA,0.0,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區中正路６８號二樓,31.81,住,,,1050414,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770106,104.79,3,2,2,有,無,4400000,41989,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLQJNHLFFAF97CA,99.89,0.0,4.9,,
板橋區,房地(土地+建物),新北市板橋區中山路二段９０巷４７弄１４號,26.4,住,,,1050328,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680718,91.78,3,2,2,有,無,5200000,56657,,0.0,0,親等買賣,RPWNMLTJNHLFFAF88CA,91.78,0.0,0.0,,
板橋區,土地,國光段1389地號,8.15,其他,,,1050413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,747050,91663,,0.0,0,,RPOOMLKKNHLFFAF37CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２１５號十一樓,15.3,住,,,1050413,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871009,132.17000000000002,3,2,1,有,有,15000000,113490,坡道機械,20.6,0,,RPQPMLRKNHLFFAF38CA,71.49,0.0,17.35,,
土城區,房地(土地+建物),新北市土城區學成路１４４號四樓,32.5,住,,,1050326,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701224,88.74,3,2,2,有,無,9000000,101420,,0.0,0,,RPWOMLOLNHLFFAF68CA,76.92,0.0,11.82,,
