,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
5960,659,中山區,房地(土地+建物),臺北市中山區中山北路一段53巷24號五樓之3,5.45,商,,,1110209,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850111,33.47,1,1,1,有,有,7500000,224081,,0.0,0,,RPSNMLLKLHHGFCA07DA,19.01,0.88,3.07,有,224.0,26.0,111,False,5,9,121.52342949999998,25.048747699999996
5961,660,中山區,房地(土地+建物),臺北市中山區新生北路三段84巷6號六樓之2,15.9,商,,,1110228,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670519,96.13999999999999,3,1,2,有,有,16000000,166424,,0.0,0,,RPORMLPKLHHGFCA47DA,74.69,0.0,5.3,有,225.0,44.0,111,False,6,6,121.52727259999999,25.0673916
5962,661,中山區,房地(土地+建物),臺北市中山區南京東路三段194巷5號二樓之3,9.86,住,,,1110222,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790724,43.730000000000004,0,0,0,無,有,11000000,251544,,0.0,0,,RPOSMLLKLHHGFCA17DA,28.01,0.0,3.52,有,226.0,32.0,111,False,2,5,121.5426981,25.051264100000004
5963,662,中山區,房地(土地+建物),臺北市中山區建國北路一段55號四樓之1,5.96,住,,,1110218,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0961107,42.38,1,1,1,有,有,9800000,231241,,0.0,0,夾層；,RPXQMLQKLHHGFCA38DA,22.78,0.0,3.68,有,,15.0,111,False,4,14,121.53715249999999,25.050415099999995
5964,663,中山區,房地(土地+建物),臺北市中山區新生北路三段58號七樓之11,2.96,商,,,1110221,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711209,32.82,1,1,1,有,有,5900000,179768,,0.0,0,陽台外推；,RPQNMLRKLHHGFCA47DA,18.57,0.0,5.58,有,227.0,40.0,111,False,7,12,121.5273562,25.065647600000002
5965,664,內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段256號七樓之2,17.36,住,,,1110108,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971128,76.21000000000001,4,1,1,有,有,17800000,234701,塔式車位,6.76,1500000,,RPRNMLQKLHHGFCA47DA,37.41,8.35,3.85,有,228.0,14.0,111,False,7,8,121.60216810000001,25.0679634
5966,665,內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街210巷30號七樓,28.11,住,,,1110126,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020911,120.78,2,2,2,有,有,31000000,256665,升降機械,10.29,0,,RPSSMLOKLHHGFCA87DA,66.56,4.73,4.17,有,229.0,9.0,111,False,7,7,121.5976517,25.0800353
5967,666,中山區,房地(土地+建物),臺北市中山區錦州街50號七樓之19,5.27,商,,,1110110,土地3建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,58.73,2,1,1,有,有,9900000,168568,,0.0,0,陽台外推；,RPSPMLRKLHHGFCA87DA,40.65,0.0,6.08,有,230.0,38.0,111,False,7,13,121.52629970000001,25.060152199999997
5968,667,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段450巷22弄10號十四樓、14號十四樓,33.35,住,,,1110213,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870925,199.0,5,3,2,有,有,41300000,239130,坡道平面,38.0,2800000,,RPSQMLRKLHHGFCA97DA,106.96,0.0,15.47,有,,24.0,111,False,14,14,121.6077229,25.074935399999994
5969,668,中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段206號四樓之1,63.12,商,,,1110225,土地8建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700817,712.0899999999999,0,0,0,無,有,153750000,215917,坡道平面,0.0,0,,RPPQMLSKLHHGFCA77DA,583.28,0.0,0.0,有,,41.0,111,False,4,14,121.53583210000001,25.0517596
5970,669,南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄19號九樓,52.13,住,,,1110121,土地1建物1車位2,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980921,320.65999999999997,4,2,2,有,有,63000000,233063,坡道平面,71.8,5000000,,RPSQMLPKKHHGFDA77DA,150.17,2.27,9.58,有,,13.0,111,False,9,9,121.5966207,25.0577642
5971,670,南港區,房地(土地+建物),臺北市南港區研究院路二段2巷8號五樓,28.05,住,,,1110119,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730424,130.65,3,2,2,有,無,14000000,107157,,0.0,0,陽台外推；頂樓加蓋；,RPRNMLOLKHHGFDA37DA,112.9,0.0,9.31,無,,38.0,111,False,5,5,121.615225,25.048047699999994
5972,671,南港區,房地(土地+建物)+車位,臺北市南港區興南街34號十樓,30.81,住,,,1110225,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900116,159.93,3,2,2,有,有,25000000,156318,坡道平面,0.0,0,,RPWOMLPLKHHGFDA08DA,112.54,0.94,8.82,有,,21.0,111,False,10,12,121.60384599999999,25.0570414
5973,672,南港區,房地(土地+建物)+車位,臺北市南港區園區街8號十樓之1,16.88,住,,,1110116,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,112.43,2,2,1,有,有,28100000,272158,坡道機械,16.53,2000000,,RPUOMLPLKHHGFDA87DA,54.78,5.7,5.66,有,231.0,13.0,111,False,10,14,121.6138917,25.059154199999995
5974,673,南港區,房地(土地+建物),臺北市南港區研究院路三段10巷1號二樓,70.93,住,,,1101127,土地2建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921204,178.94,3,2,2,有,有,20800000,116240,,0.0,0,,RPVNMLTKJHHGFDA08DA,100.66,0.0,10.46,有,,18.0,110,False,2,9,121.615612,25.036208300000002
5975,674,松山區,房地(土地+建物),臺北市松山區撫遠街211巷45號五樓,20.17,都市：其他:住宅用地(民生社區特定專用區)。,,,1110217,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650507,83.89,5,4,2,有,無,17200000,205030,,0.0,0,,RPOOMLLKLHHGFDA86DA,83.89,0.0,0.0,無,,46.0,111,False,5,5,121.568264,25.060525
5976,675,松山區,房地(土地+建物),臺北市松山區南京東路五段399號二樓之7,7.12,商,,,1110126,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820708,59.78,1,1,1,有,有,10200000,170626,,0.0,0,陽台外推；,RPXNMLRKLHHGFDA28DA,20.1,14.9,5.72,有,232.0,29.0,111,False,2,15,121.56960959999999,25.0515562
5977,676,南港區,房地(土地+建物)+車位,臺北市南港區重陽路63號三樓之8,11.3,商,,,1110217,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1000901,56.22,1,1,1,有,有,12200000,217005,塔式車位,11.51,0,夾層；,RPPOMLQKLHHGFDA47DA,21.11,4.68,2.31,有,233.0,11.0,111,False,3,7,121.59706419999998,25.055984499999997
5978,677,信義區,房地(土地+建物),臺北市信義區基隆路二段131之20號十樓,4.7,商,,,1110221,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851106,47.29,0,1,1,有,有,10870000,229858,,0.0,0,夾層；其他增建；,RPQQMLPKLHHGFDA67DA,24.32,4.07,3.82,有,234.0,26.0,111,False,10,13,121.55622840000001,25.027361399999997
5979,678,南港區,房地(土地+建物),臺北市南港區研究院路三段68巷10弄13號四樓之1,32.75,住,,,1110208,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670726,76.03,3,1,1,有,無,8500000,111798,,0.0,0,陽台外推；頂樓加蓋；,RPPNMLQKLHHGFDA37DA,69.96,0.0,6.07,無,235.0,44.0,111,False,4,4,121.61359129999998,25.034777600000005
5989,688,士林區,房地(土地+建物)+車位,臺北市士林區天母東路18號五樓,18.13,商,,,1101226,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740515,152.33,3,2,2,有,有,30800000,247036,坡道平面,41.82,3500000,陽台加窗陽台外推；其他增建；,RPUOMLPKKHHGFEA87DA,134.85,0.0,9.98,有,236.0,36.0,110,False,5,7,121.53133799999999,25.1178379
5990,689,士林區,房地(土地+建物)+車位,臺北市士林區基河路300巷27號七樓,34.94,住,,,1101215,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,224.43,3,2,2,有,有,54880000,271239,坡道平面,30.21,2200000,,RPUOMLPLKHHGFEA97DA,111.16,5.7,9.76,有,,0.0,110,False,7,13,121.5189649,25.094317
5991,690,南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄29號五樓,33.6,住,,,1110211,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980921,191.32999999999998,3,2,2,有,有,37300000,194951,坡道平面,30.83,0,,RPVOMLRKLHHGFDA18DA,87.64,12.63,8.05,有,237.0,13.0,111,False,5,9,121.59670659999999,25.057385900000003
5992,691,大安區,房地(土地+建物),臺北市大安區忠孝東路四段181巷7弄13號三樓,6.09,住,,,1110219,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0570920,27.45,1,1,1,有,無,7880000,287067,,0.0,0,陽台外推；,RPOPMLRJLHHGFFA67DA,20.07,0.0,3.38,有,,54.0,111,False,3,7,121.5514075,25.042181799999998
5993,692,大安區,房地(土地+建物),臺北市大安區光復南路626號五樓之2,7.77,商,,,1110221,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0690119,111.77000000000001,3,2,2,有,有,21800000,195043,,0.0,0,,RPSPMLNJLHHGFFA67DA,96.65,0.0,6.03,有,238.0,42.0,111,False,5,15,121.5572972,25.0318722
5994,693,文山區,房地(土地+建物),臺北市文山區萬安街56巷5號三樓之5,48.0,都市：其他:第貳類住宅用地及第壹類住宅用地(萬芳社區特定專用區)。,,,1110217,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720728,82.35,2,1,1,有,無,10000000,121433,,0.0,0,,RPRNMLSKLHHGFAA57EA,57.22,0.0,7.11,有,,39.0,111,False,3,7,121.572594,24.999427
5995,694,萬華區,房地(土地+建物),臺北市萬華區西藏路125巷17號三樓之2,14.96,商,,,1110120,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690205,79.07,3,1,2,有,有,9450000,119514,,0.0,0,土地增值稅由買方支付親友、員工、共有人或其他特殊關係間之交易；,RPOQMLRKLHHGFBA57EA,71.89,0.14,7.04,有,,42.0,111,False,3,12,121.5025134,25.0281436
5996,695,大同區,車位,臺北市大同區民樂街146號地下一層之2,5.9,都市：其他:特定專用區(供一般商業使用)。,,,1110310,土地1建物1車位2,地下一層,十三層,其他,商業用,鋼筋混凝土造,0860611,47.97,0,0,0,有,有,1100000,,升降機械,0.0,1100000,僅車位交易；,RPUOMLSKLHHGFBA08EA,0.0,0.0,0.0,有,239.0,25.0,111,False,1,13,121.51038419999999,25.0602661
5997,696,中正區,房地(土地+建物),臺北市中正區紹興北街31巷15弄8號,24.5,商,,,1110121,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640419,80.29,2,2,1,有,無,23000000,286462,,0.0,0,其他增建；,RPQRMLMLLHHGFBA47EA,75.08,5.21,0.0,無,,47.0,111,False,1,4,121.525908,25.044736999999998
5998,697,中正區,房地(土地+建物)+車位,臺北市中正區仁愛路一段23巷17號五樓,34.19,住,,,1110214,土地1建物1車位2,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031113,196.84,0,0,0,無,有,61980000,331163,其他,21.76,4000000,,RPRRMLMLLHHGFBA57EA,61.26,0.0,24.0,有,,8.0,111,False,5,6,121.5233861,25.0397952
5999,698,中正區,房地(土地+建物),臺北市中正區臨沂街26號,40.0,住,,,1110225,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700131,357.65,4,2,2,有,無,88000000,246051,,0.0,0,,RPORMLOJLHHGFBA27EA,159.98,189.39,0.0,有,,41.0,111,False,1,7,121.52975219999998,25.0400859
6000,701,中山區,房地(土地+建物)+車位,臺北市中山區松江路226巷1號七樓,28.74,商,,,1101205,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010611,132.79,3,2,2,有,有,34680000,267431,塔式車位,12.46,2500000,車位所在樓層:地下一樓陽台外推；其他增建；,RPPOMLOKKHHGFCA17EA,49.25,0.64,26.72,有,242.0,9.0,110,False,7,7,121.53246159999999,25.058652499999997
6001,702,內湖區,房地(土地+建物),臺北市內湖區康寧路三段189巷65之1號四樓,38.4,住,,,1100911,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770129,111.28999999999999,3,2,2,有,無,17360000,155989,,0.0,0,,RPQOMLOKKHHGFCA27EA,89.86,0.94,9.02,無,,33.0,110,False,4,5,121.61268450000001,25.071486600000004
6002,703,中山區,房地(土地+建物),臺北市中山區林森北路413號十樓之6,6.29,商,,,1110123,土地3建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,66.03,2,2,1,有,有,10530000,159473,,0.0,0,,RPOPMLRKLHHGFCA57EA,50.89,0.0,3.01,有,243.0,38.0,111,False,10,13,121.525773,25.059863999999997
6003,706,內湖區,房地(土地+建物),臺北市內湖區金龍路232號,32.5,住,,,1110307,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641227,103.84,0,0,0,無,無,24300000,234014,,0.0,0,,RPORMLRKLHHGFCA77EA,103.84,0.0,0.0,無,246.0,47.0,111,False,1,4,121.58652599999999,25.088426899999995
6004,707,中山區,房地(土地+建物),臺北市中山區林森北路452號十二樓之3,4.6,商,,,1110116,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0981106,47.42,1,1,1,有,有,11320000,238718,,0.0,0,夾層；,RPQRMLRKLHHGFCA97EA,26.3,1.35,3.74,有,247.0,13.0,111,False,12,14,121.52543149999998,25.0607535
6005,708,中山區,房地(土地+建物),臺北市中山區南京東路三段106號十二樓,15.88,商,,,1110110,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1091113,167.74,0,0,0,無,有,68900000,410755,,0.0,0,毛胚屋；,RPPOMLQKLHHGFCA47EA,90.43,6.38,8.97,有,,2.0,111,False,12,20,121.5400034,25.051731499999995
6006,709,北投區,房地(土地+建物),臺北市北投區泉源路35巷16號五樓,21.68,住,,,1110215,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670706,109.19,3,2,2,有,有,9500000,87004,,0.0,0,陽台外推；頂樓加蓋；,RPRPMLOKLHHGFEA67DA,101.91,0.0,7.28,無,,44.0,111,False,5,5,121.50563400000001,25.140628
6007,710,北投區,房地(土地+建物),臺北市北投區公路231巷7弄19號二樓,22.94,住,,,1110224,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830924,70.39,2,1,1,有,有,8600000,122176,,0.0,0,,RPXNMLLKLHHGFEA77DA,51.34,1.37,7.91,有,,28.0,111,False,2,8,null,null
6008,711,士林區,房地(土地+建物),臺北市士林區社中街249號三樓,31.25,住,,,1110115,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650729,88.26,2,2,1,有,無,12980000,147065,,0.0,0,其他增建；,RPPOMLLKLHHGFEA07DA,88.26,0.0,0.0,無,,46.0,111,False,3,4,121.5074221,25.0914595
6009,712,士林區,房地(土地+建物)+車位,臺北市士林區基河路300巷29號四樓,33.7,住,,,1101217,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,218.09,3,2,2,有,有,50260000,253673,坡道平面,30.21,2600000,,RPRNMLQKLHHGFEA67DA,104.01,10.5,7.99,有,,0.0,110,False,4,13,121.5185627,25.0934588
6010,713,士林區,房地(土地+建物)+車位,臺北市士林區基河路300巷23號十一樓,40.04,住,,,1101216,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,282.90999999999997,4,2,2,有,有,66200000,275967,坡道平面,60.42,4800000,,RPTNMLQKLHHGFEA87DA,124.72,5.7,14.67,有,,0.0,110,False,11,13,121.5189649,25.094317
6011,714,士林區,房地(土地+建物)+車位,臺北市士林區基河路300巷27號十一樓,38.65,住,,,1110107,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101117,275.19,4,2,2,有,有,63080000,273223,坡道平面,60.42,4400000,,RPUNMLQKLHHGFEA97DA,118.63,5.7,15.72,有,,1.0,111,False,11,13,121.5189649,25.094317
6012,715,北投區,房地(土地+建物),臺北市北投區公路334巷10號,123.0,住,,,1110302,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0611221,158.62,5,2,4,有,無,48370000,304943,,0.0,0,,RPVNMLQKLHHGFEA08DA,158.62,0.0,0.0,無,,50.0,111,False,1,2,121.50512610000001,25.1242606
6013,716,北投區,房地(土地+建物)+車位,臺北市北投區復興四路28號,18.1,住,,,1110214,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001031,96.2,1,2,2,有,有,18000000,187110,塔式車位,0.0,0,陽台外推；夾層；其他增建；,RPUPMLPKLHHGFEA08DA,46.32,7.15,5.62,有,,11.0,111,False,1,7,121.50074060000001,25.1424901
6014,718,北投區,房地(土地+建物)+車位,臺北市北投區明德路286號八樓之3,15.86,住,,,1110212,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890426,84.82,2,1,1,有,有,18800000,221646,坡道機械,0.0,0,,RPSQMLMJLHHGFEA57DA,36.26,0.0,4.64,有,,22.0,111,False,8,10,121.52273099999998,25.115069
6015,720,北投區,房地(土地+建物)+車位,臺北市北投區稻香路158號四樓,83.06,住,,,1110218,土地1建物1車位2,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060815,317.02,4,2,3,有,有,39000000,123021,坡道平面,55.1,0,,RPXNMLTJLHHGFEA48DA,153.47,3.27,19.02,有,,5.0,111,False,4,5,121.4890413,25.143106
6016,725,士林區,房地(土地+建物)+車位,臺北市士林區天母東路6之6號,21.84,商,,,1100726,土地2建物1車位1,一層，屋頂突出物,三十八層,住宅大樓(11層含以上有電梯),商業用,鋼骨造,1050920,163.92,0,0,0,無,有,72130000,499194,坡道平面,27.44,4000000,,RPQOMLRKLHHGFEA77DA,103.77,0.0,0.0,有,,5.0,110,False,1,38,121.535207,25.118724
6017,726,士林區,房地(土地+建物)+車位,臺北市士林區天母東路6之7號,21.5,商,,,1100726,土地2建物1車位1,一層，屋頂突出物,三十八層,住宅大樓(11層含以上有電梯),商業用,鋼骨造,1050920,161.54,0,0,0,無,有,70920000,499031,坡道平面,27.44,4000000,,RPROMLRKLHHGFEA87DA,101.99,0.0,0.0,有,,5.0,110,False,1,38,121.535207,25.118724
6018,727,士林區,房地(土地+建物)+車位,臺北市士林區天母東路6之8號,21.73,商,,,1100726,土地2建物1車位1,一層，屋頂突出物,三十八層,住宅大樓(11層含以上有電梯),商業用,鋼骨造,1050920,163.55,0,0,0,無,有,71950000,499229,坡道平面,27.44,4000000,,RPUOMLRKLHHGFEA18DA,103.4,0.0,0.0,有,,5.0,110,False,1,38,121.535207,25.118724
6019,728,士林區,房地(土地+建物),臺北市士林區福港街166號五樓,26.28,住,,,1110219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700907,106.94,3,2,2,有,無,13500000,126239,,0.0,0,,RPPQMLQKLHHGFEA77DA,91.38,0.0,7.14,無,250.0,41.0,111,False,5,5,121.51760659999998,25.0868833
6020,729,信義區,房地(土地+建物),臺北市信義區信義路六段12巷26號五樓,27.4,住,,,1101231,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671129,92.19,3,1,1,有,無,8400000,91116,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLLLKHHGFDA67EA,77.94,0.0,14.25,無,,43.0,110,False,5,5,121.5749087,25.032513
6021,730,松山區,房地(土地+建物),臺北市松山區三民路161巷5號四樓,30.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1110209,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630917,84.55,3,2,1,有,無,16800000,198699,,0.0,0,,RPVPMLLLKHHGFDA77EA,84.55,0.0,0.0,無,,48.0,111,False,4,4,121.56165580000001,25.061435699999997
6022,732,南港區,房地(土地+建物),臺北市南港區八德路四段871號十五樓之4,4.71,商,,,1110221,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,43.72,1,1,1,有,有,8700000,198948,,0.0,0,,RPSQMLLLKHHGFDA57EA,22.89,2.42,5.03,有,,27.0,111,False,15,16,121.5803042,25.050912699999998
6024,735,松山區,房地(土地+建物)+車位,臺北市松山區敦化北路155巷100弄16號九樓之1,69.55,住,,,1110115,土地4建物1車位2,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881022,350.03,4,2,2,有,有,123880000,353913,坡道平面,72.68,0,,RPTNMLKKLHHGFDA27EA,192.18,0.0,19.76,有,,23.0,111,False,9,17,121.55233849999999,25.0552557
6025,736,信義區,房地(土地+建物),臺北市信義區信義路六段76巷2弄8號二樓,40.25,住,,,1110227,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600623,81.13,2,2,1,有,無,18600000,229262,,0.0,0,,RPQNMLSKLHHGFDA77EA,70.8,0.0,10.33,無,,51.0,111,False,2,4,121.5765945,25.034552599999998
6026,737,士林區,房地(土地+建物),臺北市士林區重慶北路四段79號七樓之2,21.03,住,,,1110215,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680123,101.59,4,0,4,有,有,14000000,137809,,0.0,0,,RPRPMLQKLHHGFEA97EA,84.88,0.0,7.07,有,253.0,43.0,111,False,7,7,121.5124059,25.081583299999995
6027,738,北投區,房地(土地+建物),臺北市北投區中和街366號八樓之6,11.51,,,,1110124,土地1建物1車位0,八層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870624,101.99,3,2,1,有,有,8000000,78439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLQKLHHGFEA38EA,78.68,1.46,8.55,有,,24.0,111,False,8,19,121.4995017,25.1417863
6028,739,士林區,房地(土地+建物),臺北市士林區中山北路七段114巷60弄20號四樓,36.71,住,,,1110128,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760824,137.86,3,2,2,有,無,21500000,155955,,0.0,0,,RPQNMLRKLHHGFEA77EA,114.46,0.0,10.04,無,,35.0,111,False,4,5,121.53489599999999,25.122100999999997
6029,740,北投區,房地(土地+建物)+車位,臺北市北投區天母西路115號十九樓,51.29,商,,,1110210,土地2建物1車位3,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081226,398.55,0,2,4,有,無,97880000,335150,坡道平面,130.68,8100000,毛胚屋；,RPQOMLOJJIGGFEA27EA,149.21,13.88,15.27,有,,3.0,111,False,19,21,121.5234385,25.1193663
6030,743,大安區,房地(土地+建物)+車位,臺北市大安區信義路四段258號十五樓,10.7,商,,,1110309,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711106,187.73,3,2,2,有,有,50000000,266340,坡道平面,0.0,0,陽台外推；頂樓加蓋；,RPTNMLRKLHHGFFA18EA,155.55,0.0,10.55,有,,40.0,111,False,15,15,121.5539585,25.0329815
6031,747,大安區,房地(土地+建物)+車位,臺北市大安區瑞安街23巷24弄25號四樓,51.71,住,,,1110124,土地1建物1車位5,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020617,352.5,0,0,0,無,有,91220000,331479,坡道平面,95.41,6000000,,RPOOMLSKLHHGFFA87EA,134.15,10.44,23.11,有,,9.0,111,False,4,7,121.54513100000001,25.029594900000003
6032,749,北投區,房地(土地+建物),臺北市北投區石牌路二段315巷28弄14之6號地下一樓,16.1,住,,,1110306,土地1建物2車位0,地下一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811009,62.99,2,1,2,有,有,7000000,111129,,0.0,0,其他增建；,RPXNMLSKLHHGFEA58EA,49.14,0.0,0.0,有,,30.0,111,False,1,5,121.52291309999998,25.123168999999997
6033,751,士林區,房地(土地+建物)+車位,臺北市士林區後港街158號九樓,28.02,住,,,1110211,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860822,146.82,3,2,2,有,有,19400000,132135,坡道平面,0.0,0,增值稅由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPROMLSKLHHGFEA08EA,74.15,3.17,10.88,有,,25.0,111,False,9,12,121.52058330000001,25.0872167
6034,752,北投區,房地(土地+建物),臺北市北投區致遠二路71巷4之1號,33.81,住,,,1110220,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0651013,87.25,3,1,1,有,無,21000000,240688,,0.0,0,其他增建；,RPTOMLSKLHHGFEA28EA,87.25,0.0,0.0,無,,46.0,111,False,1,4,121.51128519999999,25.1156713
6035,753,北投區,房地(土地+建物),臺北市北投區義理街60號二樓,26.5,商,,,1110223,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641118,87.78,2,2,2,有,無,12000000,136705,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLSKLHHGFEA48EA,87.78,0.0,0.0,無,,47.0,111,False,2,4,121.51597149999999,25.11748
6036,754,北投區,房地(土地+建物),臺北市北投區溫泉路78號六樓之1,31.58,住,,,1110306,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660607,128.85,3,2,2,有,有,11690000,90726,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLSKLHHGFEA68EA,114.81,0.0,14.04,有,,45.0,111,False,6,7,121.50541489999999,25.135300599999997
